Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.557s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	29.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	0.00	0.00	0.99	6.32	0.00	6.13	0.00	0.00	6.31	0.00	0.00	0.00	0.00	0.00	7.95	0.00	0.00	0.00	0.00	0.00
6.00	41.01	0.00	0.00	1.55	9.79	0.00	8.94	0.00	0.00	9.22	0.00	0.00	0.00	0.00	0.00	9.82	0.00	0.00	0.00	0.00	0.00
7.00	41.00	0.00	0.00	1.17	8.80	0.00	9.52	0.00	0.00	9.25	0.00	0.00	0.00	0.00	0.00	9.33	0.00	0.00	0.00	0.00	0.00
8.00	41.01	0.00	0.00	1.08	10.41	0.00	10.90	0.00	0.00	10.74	0.00	0.00	0.00	0.00	0.00	11.50	0.00	0.00	0.00	0.00	0.00
9.00	41.00	0.00	0.00	2.13	11.05	0.00	11.02	0.00	0.00	11.31	0.00	0.00	0.00	0.00	0.00	8.79	0.00	0.00	0.00	0.00	0.00
10.00	41.01	0.00	0.00	1.70	10.37	0.00	12.90	0.00	0.00	12.81	0.00	0.00	0.00	0.00	0.00	11.33	0.00	0.00	0.00	0.00	0.00
11.00	41.00	0.00	0.00	1.44	10.86	0.00	9.92	0.00	0.00	10.89	0.00	0.00	0.00	0.00	0.00	9.16	0.00	0.00	0.00	0.00	0.00
12.00	41.01	0.00	0.00	2.00	11.35	0.00	11.77	0.00	0.00	11.76	0.00	0.00	0.00	0.00	0.00	11.62	0.00	0.00	0.00	0.00	0.00
13.00	41.00	0.00	0.00	1.40	8.14	0.00	9.00	0.00	0.00	11.89	0.00	0.00	0.00	0.00	0.00	4.53	0.00	0.00	0.00	0.00	0.00
