Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.641s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	26.62	26.03	23.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	35.29	31.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	35.29	31.48	0.00	1.97	0.91	0.03	0.30	0.00	0.00	0.03	0.00	0.00	0.08	0.00	1.66	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
6.00	36.24	35.29	31.47	0.00	4.90	5.53	0.52	3.91	0.00	0.00	0.00	0.00	0.03	0.64	0.00	5.55	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00
7.00	36.24	35.29	31.47	0.00	7.76	6.73	0.00	6.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.10	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
8.00	36.24	35.29	31.48	0.00	7.77	6.70	1.09	3.23	0.00	0.00	0.00	0.00	0.00	0.04	0.00	8.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	36.24	35.29	31.47	0.00	8.74	4.64	1.97	7.13	0.00	0.00	0.00	0.00	0.00	0.27	0.00	6.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	36.24	35.29	31.47	0.00	9.43	4.30	5.73	6.22	0.00	0.00	0.00	0.00	0.00	1.83	0.00	4.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.24	35.29	31.48	0.00	8.89	4.68	5.35	3.73	0.00	0.00	0.00	0.00	0.00	1.48	0.00	4.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	36.23	35.29	31.47	0.00	7.52	2.43	5.78	4.84	0.00	0.00	0.00	0.00	0.00	1.19	0.00	4.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	36.24	35.29	31.47	0.00	6.09	0.67	5.23	4.95	0.00	0.00	0.00	0.00	0.00	1.06	0.00	4.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	35.29	31.48	0.00	10.01	5.64	0.56	6.26	0.00	0.00	0.00	0.00	0.00	0.16	0.00	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	35.29	31.47	0.22	10.19	2.76	0.00	7.01	0.00	0.00	0.00	0.00	0.00	1.17	0.00	9.68	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00
16.00	36.24	35.29	31.47	0.42	11.85	0.00	0.27	8.71	0.00	0.00	0.00	0.00	0.00	0.76	0.00	10.41	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.00
17.00	36.24	35.29	31.47	0.00	4.00	0.00	5.51	3.39	0.00	0.00	0.00	0.00	0.00	4.96	0.00	2.62	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
18.00	36.24	35.29	31.48	0.00	0.00	0.00	10.06	0.07	0.00	0.00	0.00	0.00	0.00	5.81	0.00	0.00	0.00	0.00	2.43	0.00	0.00	0.00	0.00	0.00
19.00	36.24	35.29	31.47	0.00	0.00	1.58	4.09	0.28	0.00	0.00	0.00	0.00	0.00	4.10	0.00	6.81	0.00	0.00	1.09	0.00	0.00	0.00	0.00	0.00
20.00	36.24	35.29	31.47	0.00	0.00	0.00	5.86	0.00	0.00	0.00	0.00	0.00	0.00	6.94	0.00	7.17	0.00	0.00	2.57	0.00	0.00	0.00	0.00	0.00
21.00	36.24	35.29	31.48	0.00	1.81	1.64	2.23	0.19	0.00	0.00	0.00	0.00	1.83	2.17	0.00	5.50	0.00	0.00	0.79	0.00	0.00	0.00	0.00	0.00
22.00	36.24	35.29	31.47	0.00	2.23	8.21	0.00	2.80	0.00	0.00	0.00	0.00	0.00	0.24	0.00	9.33	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00
