Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.626s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	25.57	18.95	18.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	30.52	29.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	30.51	29.56	1.76	0.04	2.35	0.00	0.00	1.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	41.01	30.51	29.57	4.47	3.71	13.67	0.86	0.00	7.48	0.00	0.01	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00
7.00	41.00	30.52	29.56	8.77	5.58	8.68	8.03	0.00	7.30	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	41.01	30.51	29.57	3.73	6.68	11.11	9.01	0.00	2.86	0.00	0.39	1.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	41.00	30.52	29.56	3.17	5.28	9.79	5.66	0.00	0.39	0.00	0.49	0.29	0.00	0.00	0.26	0.00	0.00	0.00	0.00	0.00
10.00	41.01	30.51	29.57	8.13	3.91	8.50	3.72	0.00	0.18	0.00	0.24	3.07	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00
11.00	41.00	30.51	29.56	7.82	3.78	8.10	4.57	0.00	0.17	0.00	0.20	2.74	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.00
12.00	41.01	30.52	29.57	9.40	4.76	9.32	4.91	0.00	0.29	0.00	0.49	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00
13.00	41.00	30.51	29.56	1.77	1.49	13.67	5.47	0.00	0.09	0.00	1.85	2.26	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00
14.00	41.01	30.52	29.57	0.00	0.00	16.33	6.44	0.00	0.00	0.00	8.70	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00
15.00	41.00	30.51	29.56	0.00	0.00	12.24	4.01	0.00	0.00	0.00	10.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	41.01	30.51	29.57	0.00	0.00	12.87	4.44	0.00	0.00	0.00	11.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	41.00	30.52	29.56	0.00	0.00	13.99	5.45	0.00	0.00	0.00	9.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	41.01	30.51	29.57	0.00	0.00	15.97	7.87	0.00	0.00	0.00	8.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
