Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (9.967s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	36.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	19.89	0.00	11.96	0.00	0.00	0.00	0.00	0.00	0.00
6.00	41.01	25.47	0.00	21.93	0.07	0.00	0.00	0.00	0.00	0.00
7.00	41.00	14.82	0.00	14.31	2.90	0.00	0.00	0.00	0.00	0.00
8.00	41.01	18.59	0.00	18.52	0.46	0.00	0.00	0.00	0.86	0.00
9.00	41.00	20.83	0.00	20.54	0.63	0.00	0.00	0.00	0.49	0.00
10.00	41.01	15.35	0.00	11.32	4.19	0.00	0.00	0.00	0.01	0.00
11.00	41.00	16.04	0.00	11.47	4.57	0.00	0.00	0.00	0.00	0.00
12.00	41.01	15.36	0.00	12.34	4.73	0.00	0.00	0.00	0.00	0.00
13.00	41.00	9.01	0.00	12.26	5.79	0.00	0.00	0.00	0.85	0.00
14.00	41.01	0.00	0.00	10.97	6.18	0.00	0.00	0.00	2.91	0.00
15.00	41.00	0.00	0.00	20.34	0.67	0.00	0.00	0.00	9.23	0.00
16.00	41.01	0.00	0.00	11.67	5.67	0.00	0.00	0.00	2.92	0.00
17.00	41.00	7.14	0.00	9.39	3.29	0.00	0.00	0.00	2.44	0.00
18.00	41.01	4.36	0.00	9.23	3.30	0.00	0.00	0.00	0.76	0.00
19.00	41.00	12.72	0.00	9.03	2.44	0.00	0.00	0.00	1.93	0.00
20.00	41.01	13.23	0.00	8.74	2.44	0.00	0.00	0.00	2.23	0.00
21.00	41.00	18.08	0.00	15.86	1.15	0.00	0.00	0.00	1.22	0.00
22.00	41.01	2.49	0.00	13.00	0.02	0.00	0.00	0.00	2.93	0.00
23.00	41.00	19.09	0.00	14.66	0.04	0.00	0.00	0.00	4.72	0.00
24.00	41.01	19.93	0.00	15.57	0.00	0.00	0.00	0.00	5.10	0.00
25.00	41.00	19.78	0.00	14.69	0.11	0.00	0.00	0.00	4.54	0.00
26.00	41.01	20.77	0.00	15.36	0.00	0.00	0.00	0.00	4.86	0.00
27.00	41.00	21.88	0.00	19.06	0.00	0.00	0.00	0.00	2.43	0.00
28.00	41.01	26.56	0.00	22.14	0.00	0.00	0.00	0.00	0.03	0.00
29.00	41.00	24.40	0.00	21.93	0.00	0.00	0.00	0.00	0.00	0.00
30.00	41.01	26.34	0.00	21.93	0.03	0.00	0.00	0.00	0.56	0.00
31.00	41.00	25.85	0.00	21.94	0.00	0.00	0.00	0.00	0.03	0.00
32.00	41.01	23.56	0.00	18.81	0.00	0.00	0.00	0.00	0.74	0.00
33.00	41.00	16.17	0.00	12.67	0.02	0.00	0.00	0.00	4.08	0.00
34.00	41.01	15.15	0.00	12.99	0.40	0.00	0.00	0.00	3.76	0.00
35.00	41.00	13.13	0.00	10.15	0.64	0.00	0.00	0.00	2.52	0.00
36.00	41.01	12.29	0.00	11.12	0.69	0.00	0.00	0.00	2.64	0.00
37.00	41.00	12.35	0.00	11.25	0.71	0.00	0.00	0.00	2.56	0.00
38.00	41.01	14.86	0.00	15.41	1.22	0.00	0.00	0.00	0.45	0.00
39.00	41.01	7.36	0.00	7.68	8.66	0.00	0.00	0.00	0.00	0.00
