Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.642s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	40.15	30.64	26.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	31.47	27.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	31.48	27.66	0.97	0.00	0.00	0.27	0.00	0.03	0.00	0.00	0.00	0.03	0.00	0.03	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00
6.00	41.01	31.47	27.66	0.94	0.00	0.00	1.03	0.00	0.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.47	0.00	0.00	0.00	0.00
7.00	41.00	31.47	27.65	0.44	1.80	0.00	5.75	0.07	0.58	2.26	0.00	2.31	0.03	0.00	0.53	0.00	4.67	0.00	0.00	3.60	0.00	0.00	0.00	0.00
8.00	41.01	31.48	27.66	1.83	18.55	0.00	0.00	0.00	2.99	0.00	0.00	4.92	0.00	0.00	0.00	0.00	8.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	41.00	31.47	27.66	2.79	9.16	0.00	0.00	0.00	9.12	0.00	0.00	1.21	0.00	0.00	0.00	0.00	6.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	41.01	31.47	27.65	7.98	8.80	0.00	0.00	0.00	8.37	0.00	0.00	0.94	0.00	0.00	0.00	0.00	4.59	0.00	0.57	0.00	0.00	0.00	0.00	0.00
11.00	41.00	31.48	27.66	3.23	8.38	0.00	0.00	0.00	3.23	0.00	0.00	0.56	0.00	0.00	0.00	0.00	6.61	0.00	0.67	0.00	0.00	0.00	0.00	0.00
12.00	41.01	31.47	27.66	9.87	11.33	0.00	0.00	0.00	8.74	0.00	0.00	0.20	0.00	0.00	0.00	0.00	9.41	0.00	0.25	0.00	0.00	0.00	0.00	0.00
13.00	41.00	31.47	27.65	3.64	11.60	0.00	0.00	0.00	11.99	0.00	0.00	0.11	0.00	0.00	0.00	0.00	8.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	31.48	27.66	0.00	15.16	0.00	0.00	0.00	13.04	0.00	0.00	0.13	0.00	0.00	0.00	0.00	8.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	41.00	31.47	27.65	0.00	11.56	0.00	0.00	0.00	10.48	0.00	0.00	0.19	0.00	0.00	0.00	0.00	7.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	41.01	31.47	27.66	0.00	9.61	0.00	0.00	0.00	11.30	0.00	0.00	2.92	0.00	0.00	0.00	0.00	7.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	41.00	31.47	27.66	6.66	9.49	0.00	0.00	0.00	9.39	0.00	0.00	0.73	0.00	0.00	0.00	0.00	4.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	41.01	31.48	27.65	15.59	14.85	0.00	0.00	0.00	8.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.91	0.00	0.01	0.00	0.00	0.00	0.00	0.00
19.00	41.00	31.47	27.66	10.50	8.98	0.00	0.00	0.00	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.58	0.00	0.31	0.00	0.00	0.00	0.00	0.00
20.00	41.01	31.47	27.66	12.86	11.25	0.00	0.00	0.00	10.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.74	0.00	0.97	0.00	0.00	0.00	0.00	0.00
21.00	41.00	31.48	27.65	4.14	1.50	0.00	0.00	0.00	4.08	0.00	0.00	1.04	0.00	0.00	0.00	0.00	2.45	0.00	0.94	0.00	0.00	0.00	0.00	0.00
22.00	41.01	31.47	27.66	6.93	1.46	0.00	0.00	0.00	4.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	41.00	31.47	27.66	10.51	2.59	0.00	0.00	0.00	9.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.36	0.00	0.51	0.00	0.00	0.00	0.00	0.00
24.00	41.01	31.48	27.65	10.37	10.03	0.00	0.00	0.00	11.53	0.00	0.00	0.64	0.00	0.00	0.00	0.00	6.85	0.00	1.59	0.00	0.00	0.00	0.00	0.00
25.00	41.00	31.47	27.66	7.19	8.27	0.00	0.00	0.00	8.65	0.00	0.00	2.29	0.00	0.00	0.00	0.00	6.27	0.00	1.31	0.00	0.00	0.00	0.00	0.00
26.00	41.01	31.47	27.66	9.27	8.24	0.00	0.00	0.00	8.98	0.00	0.00	1.66	0.00	0.00	0.00	0.00	6.73	0.00	1.27	0.00	0.00	0.00	0.00	0.00
27.00	41.00	31.48	27.65	5.46	11.30	0.00	0.00	0.00	4.26	0.00	0.00	3.53	0.00	0.00	0.00	0.00	3.99	0.00	0.71	0.00	0.00	0.00	0.00	0.00
28.00	41.01	31.47	27.66	8.69	10.04	0.00	0.00	0.00	7.90	0.00	0.00	0.73	0.00	0.00	0.00	0.00	6.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	41.00	31.47	27.65	9.60	8.28	0.00	0.00	0.00	4.40	0.00	0.00	1.61	0.00	0.00	0.00	0.00	6.11	0.00	0.03	0.00	0.00	0.00	0.00	0.00
30.00	41.01	31.48	27.66	13.72	14.14	0.00	0.00	0.00	0.00	0.00	0.00	2.36	0.00	0.00	0.00	0.00	9.18	0.00	0.77	0.00	0.00	0.00	0.00	0.00
31.00	41.00	31.47	27.66	4.13	13.54	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.00	0.00	0.00	0.00	9.29	0.00	1.39	0.00	0.00	0.00	0.00	0.00
32.00	41.01	31.47	27.65	0.00	21.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.47	0.00	5.88	0.00	0.00	0.00	0.00	0.00
33.00	41.00	31.48	27.66	0.76	5.02	0.00	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.77	0.00	2.06	0.00	0.00	0.00	0.00	0.00
34.00	41.01	31.47	27.66	0.33	9.40	0.00	0.00	0.00	7.38	0.00	0.00	1.26	0.00	0.00	0.00	0.00	7.51	0.00	1.53	0.00	0.00	0.00	0.00	0.00
35.00	41.00	31.47	27.65	0.94	10.97	0.00	0.00	0.00	11.57	0.00	0.00	0.72	0.00	0.00	0.00	0.00	5.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	41.01	31.47	27.66	11.12	12.12	0.00	0.00	0.00	11.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.98	0.00	0.04	0.00	0.00	0.00	0.00	0.00
37.00	41.00	31.48	27.66	9.41	10.61	0.00	0.00	0.00	10.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	41.01	31.47	27.65	11.02	9.57	0.00	0.00	0.00	10.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	41.01	31.47	27.66	6.48	1.62	0.00	0.00	0.00	4.85	0.00	0.00	0.01	0.00	0.00	0.00	0.00	1.57	0.00	0.02	0.00	0.00	0.00	0.00	0.00
