Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.607s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	28.01	26.27	23.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	37.20	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	37.20	33.38	0.00	0.00	0.00	0.19	0.16	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00
6.00	40.05	37.20	33.38	10.81	0.00	0.00	1.02	9.68	0.00	0.00	0.00	4.85	0.00	0.00	0.00	0.00	0.00
7.00	40.06	37.18	33.38	11.39	0.00	0.00	1.27	11.58	0.00	0.00	0.00	9.82	0.00	0.00	0.00	0.00	0.00
8.00	40.06	37.20	33.39	13.25	0.00	0.03	5.18	10.59	0.00	0.00	0.00	10.48	0.00	0.00	0.00	0.00	0.00
9.00	40.05	37.20	33.38	10.87	0.00	0.00	8.41	6.86	0.00	0.00	0.00	10.31	0.00	0.00	0.00	0.00	0.00
10.00	40.06	37.20	33.38	11.54	0.00	0.00	8.77	9.76	0.00	0.00	0.00	10.48	0.00	0.00	0.00	0.00	0.00
11.00	40.05	37.20	33.38	3.52	2.70	4.56	12.05	4.30	0.00	0.00	0.00	3.98	0.00	0.00	0.00	0.00	0.00
12.00	40.06	37.20	33.38	0.00	2.76	12.08	15.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	40.06	37.18	33.38	0.00	1.07	15.25	15.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	40.05	37.20	33.38	0.00	5.65	14.44	10.59	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	40.06	37.20	33.39	0.00	5.57	13.71	7.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	40.05	37.20	33.38	0.00	5.10	12.25	9.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	40.06	37.20	33.38	0.00	2.21	12.30	14.24	0.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	40.05	37.20	33.38	0.00	5.88	8.80	15.44	0.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	40.06	37.18	33.38	0.00	6.30	8.64	14.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	40.06	37.20	33.38	0.00	7.54	9.41	15.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	40.05	37.20	33.38	0.00	5.87	8.12	14.78	0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	40.06	37.20	33.39	0.00	1.99	14.05	15.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	40.05	37.20	33.38	0.00	4.12	15.19	12.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	40.06	37.20	33.38	0.00	8.87	15.32	11.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	40.06	37.18	33.38	0.00	6.18	13.66	9.15	0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	40.05	37.20	33.38	0.00	3.50	8.61	8.33	7.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	40.06	37.20	33.38	0.00	5.67	12.10	9.07	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	40.05	37.20	33.38	0.00	2.71	13.08	14.24	13.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	40.06	37.20	33.39	0.00	2.58	7.74	11.89	14.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	40.06	37.18	33.38	0.00	4.26	8.11	11.85	14.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	40.05	37.20	33.38	0.00	3.78	7.56	10.88	14.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	40.06	37.20	33.38	0.00	4.00	8.74	13.44	13.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	40.05	37.20	33.38	0.00	2.68	7.30	12.50	13.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	40.06	37.20	33.38	0.00	3.58	8.12	12.75	15.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	40.05	37.20	33.39	0.00	2.99	6.57	12.11	14.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	40.06	37.18	33.38	0.00	3.16	7.65	12.75	14.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	40.06	37.20	33.38	0.00	3.74	7.40	11.58	12.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	40.05	37.20	33.38	0.00	2.37	7.96	15.40	15.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	40.06	37.20	33.38	0.00	1.77	10.41	13.47	14.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
