Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.630s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.72	32.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	33.38	5.05	9.88	2.98	3.28	1.57	2.48	0.02	1.34	0.00	0.00	0.00	0.00	0.00	0.00
6.00	36.24	33.38	0.17	22.99	0.00	0.00	1.59	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	36.24	33.38	13.94	11.22	0.00	0.00	4.82	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	36.24	33.39	16.77	17.19	0.00	0.00	2.92	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	36.24	33.38	3.66	11.70	0.00	0.19	4.62	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	36.24	33.38	2.83	12.94	0.00	0.19	5.22	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.24	33.38	2.00	9.32	0.00	0.00	4.53	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	36.23	33.38	2.75	10.73	0.00	0.00	4.71	0.00	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	36.24	33.38	4.27	8.43	0.00	0.00	7.93	0.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	33.38	0.00	17.03	0.00	0.07	5.79	0.00	7.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	33.39	0.00	4.80	0.00	0.00	9.06	0.00	12.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	36.24	33.38	0.00	0.00	0.00	0.00	9.80	0.00	14.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	36.24	33.38	0.00	0.00	0.00	0.92	6.47	0.00	5.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	36.24	33.38	0.00	0.00	0.00	2.38	11.59	0.00	2.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	36.24	33.38	7.96	7.49	0.00	2.12	0.91	0.00	3.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	36.24	33.38	10.05	10.71	0.00	1.68	0.00	0.00	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	36.24	33.38	8.36	8.74	0.00	1.65	0.39	0.00	2.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	36.24	33.39	9.92	11.17	0.00	1.81	0.00	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	36.23	33.38	5.26	10.04	0.00	1.10	0.00	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	36.24	33.38	15.44	8.41	0.00	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	36.24	33.38	13.99	8.88	0.00	15.82	0.00	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	36.24	33.38	14.00	9.79	0.00	17.99	0.00	0.00	1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	36.24	33.38	3.68	14.33	0.00	4.60	0.00	0.00	5.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	36.24	33.38	0.00	15.67	0.00	0.12	0.00	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	36.24	33.39	0.00	9.40	0.00	1.48	4.75	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	36.24	33.38	0.00	8.46	0.00	1.21	7.28	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	36.24	33.38	7.00	6.24	0.00	0.70	6.54	0.00	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	36.24	33.38	12.43	9.12	0.00	0.43	2.37	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	36.24	33.38	8.04	17.06	0.00	0.00	0.00	0.00	3.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	36.23	33.38	17.22	13.13	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	36.24	33.39	25.94	3.02	0.00	0.00	0.76	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	36.24	33.38	15.72	0.00	0.00	0.01	0.00	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	36.24	33.38	25.62	0.00	0.00	0.00	0.02	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	36.24	33.38	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	36.24	33.38	21.27	0.00	0.00	4.31	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
