Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (10.369s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	0.00	0.00	11.61	0.00	0.00	0.00	0.00	0.00	0.00
6.00	36.24	0.00	0.00	11.17	0.00	0.00	7.49	2.98	0.00	0.00
7.00	36.24	0.00	0.00	11.24	0.00	0.00	5.96	1.34	0.00	0.00
8.00	36.24	0.00	0.01	4.40	0.00	0.00	11.61	1.31	0.00	0.00
9.00	36.24	0.00	6.76	7.78	0.00	0.00	9.25	0.03	0.00	0.00
10.00	36.24	0.00	12.58	4.48	0.00	0.00	8.45	0.00	0.00	0.00
11.00	36.24	0.00	13.35	3.59	0.00	0.00	8.74	0.00	0.00	0.00
12.00	36.23	0.00	12.41	4.85	0.00	0.00	9.34	0.00	0.00	0.00
13.00	36.24	0.00	0.00	8.76	0.00	0.00	11.43	2.59	0.00	0.00
14.00	36.24	0.00	0.00	8.91	0.00	0.00	11.43	4.35	0.00	0.00
15.00	36.24	0.00	0.00	8.34	0.00	0.00	11.47	4.07	0.00	0.00
16.00	36.24	0.00	0.00	7.93	0.00	0.00	11.44	3.82	0.00	0.00
17.00	36.24	0.00	0.01	8.32	0.00	0.00	11.43	4.02	0.00	0.00
18.00	36.24	0.00	10.31	5.79	0.00	0.00	8.75	0.45	0.00	0.00
19.00	36.24	0.00	4.55	3.67	0.00	0.00	8.23	5.05	0.00	0.00
20.00	36.24	0.00	0.00	2.45	0.00	0.00	10.81	7.88	0.00	0.00
21.00	36.24	0.00	0.00	10.56	0.00	0.00	11.88	4.68	0.00	0.00
22.00	36.24	0.00	0.00	12.23	0.00	0.00	9.27	3.30	0.00	0.00
23.00	36.23	0.00	3.64	2.02	0.00	0.00	9.94	6.83	0.00	0.00
24.00	36.24	0.00	11.44	0.00	0.00	0.00	7.09	2.55	0.00	0.00
25.00	36.24	0.00	6.72	1.64	0.00	0.00	5.02	1.85	0.00	0.00
26.00	36.24	0.00	4.98	3.96	0.00	0.00	5.29	1.68	0.00	0.00
27.00	36.24	0.00	12.17	3.94	0.00	0.00	8.25	1.11	0.00	0.00
28.00	36.24	0.00	5.63	7.46	0.00	0.00	10.80	5.46	0.00	0.00
29.00	36.24	0.00	8.64	3.67	0.00	0.00	6.41	2.92	0.00	0.00
30.00	36.24	0.00	8.06	4.36	0.00	0.00	6.48	2.61	0.00	0.00
31.00	36.24	0.00	11.05	4.03	0.00	0.00	1.91	3.92	0.00	0.00
32.00	36.24	0.00	12.29	4.04	0.00	0.00	0.00	5.46	0.00	0.00
33.00	36.24	0.00	6.06	1.48	0.00	0.00	8.37	1.29	0.00	0.00
34.00	36.23	0.00	0.12	0.00	0.00	0.00	11.44	8.42	0.00	0.00
35.00	36.24	0.00	0.01	0.00	0.00	0.00	11.44	8.59	0.00	0.00
36.00	36.24	0.00	0.00	0.00	0.00	0.00	11.44	8.29	0.00	0.00
37.00	36.24	0.00	0.03	5.67	0.00	0.00	11.44	5.38	0.00	0.00
38.00	36.24	0.00	3.23	9.93	0.00	0.00	10.15	0.97	0.00	0.00
39.00	36.24	0.00	10.32	2.35	0.00	0.00	7.30	0.67	0.00	0.00
