Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.603s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.04	30.81	28.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	38.15	33.38	30.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	38.14	33.38	30.51	9.42	0.08	7.48	0.00	0.00	0.69	0.00	0.00	0.00
6.00	38.15	33.38	30.51	22.93	1.31	18.91	0.00	0.00	0.00	0.00	0.00	0.00
7.00	38.15	33.38	30.52	19.99	1.22	18.13	0.00	0.00	0.00	0.00	0.00	0.00
8.00	38.15	33.39	30.51	24.88	0.45	19.09	0.00	0.00	0.00	0.00	0.00	0.00
9.00	38.14	33.38	30.52	19.26	3.16	17.88	0.00	0.00	0.00	0.00	0.00	0.00
10.00	38.15	33.38	30.51	17.96	3.50	19.96	0.00	0.00	0.00	0.00	0.00	0.00
11.00	38.15	33.38	30.51	17.98	2.88	17.55	0.00	0.00	0.00	0.00	0.00	0.00
12.00	38.15	33.38	30.52	18.41	3.58	19.32	0.00	0.00	0.00	0.00	0.00	0.00
13.00	38.14	33.38	30.51	19.97	3.01	14.42	0.00	0.00	0.00	0.00	0.00	0.00
14.00	38.15	33.38	30.52	24.80	0.03	19.32	0.00	0.00	0.00	0.00	0.00	0.00
15.00	38.15	33.39	30.51	20.62	4.94	10.10	0.00	0.00	0.00	0.00	0.00	0.00
16.00	38.15	33.38	30.51	19.86	5.32	10.86	0.00	0.00	0.00	0.00	0.00	0.00
17.00	38.14	33.38	30.52	19.90	4.77	10.92	0.00	0.00	0.01	0.00	0.00	0.00
18.00	38.15	33.38	30.51	15.63	6.02	11.60	0.00	0.00	0.98	0.00	0.00	0.00
19.00	38.15	33.38	30.52	18.52	3.67	10.96	0.00	0.00	0.00	0.00	0.00	0.00
20.00	38.15	33.38	30.51	21.27	2.54	14.13	0.00	0.00	5.86	0.00	0.00	0.00
21.00	38.14	33.38	30.51	19.96	3.94	10.00	0.00	0.00	4.66	0.00	0.00	0.00
22.00	38.15	33.39	30.52	19.56	4.58	10.11	0.00	0.00	4.69	0.00	0.00	0.00
23.00	38.15	33.38	30.51	19.32	4.49	10.03	0.00	0.00	4.76	0.00	0.00	0.00
24.00	38.14	33.38	30.51	19.65	4.46	10.51	0.00	0.00	4.89	0.00	0.00	0.00
25.00	38.15	33.38	30.52	19.57	1.07	15.31	0.00	0.00	8.83	0.00	0.00	0.00
26.00	38.15	33.38	30.51	19.99	0.44	16.67	0.00	0.00	8.71	0.00	0.00	0.00
27.00	38.15	33.38	30.52	20.97	0.02	17.64	0.00	0.00	8.82	0.00	0.00	0.00
28.00	38.14	33.38	30.51	17.38	0.01	14.94	0.00	0.00	10.62	0.00	0.00	0.00
29.00	38.15	33.39	30.51	20.55	0.00	17.41	0.00	0.00	8.96	0.00	0.00	0.00
30.00	38.15	33.38	30.52	24.52	0.03	19.81	0.00	0.00	4.22	0.00	0.00	0.00
31.00	38.15	33.38	30.51	18.88	0.00	18.02	0.00	0.00	4.53	0.00	0.00	0.00
32.00	38.14	33.38	30.52	13.58	0.00	19.31	0.00	0.00	11.68	0.00	0.00	0.00
33.00	38.15	33.38	30.51	21.89	0.00	18.58	0.00	0.00	8.86	0.00	0.00	0.00
34.00	38.15	33.38	30.51	21.33	0.00	17.43	0.00	0.00	9.61	0.00	0.00	0.00
35.00	38.15	33.39	30.52	20.24	3.40	13.91	0.00	0.00	2.15	0.00	0.00	0.00
36.00	38.14	33.38	30.51	19.73	5.15	10.60	0.00	0.00	0.71	0.00	0.00	0.00
37.00	38.15	33.38	30.52	20.21	5.17	9.92	0.00	0.00	0.27	0.00	0.00	0.00
38.00	38.15	33.38	30.51	21.27	5.22	11.23	0.00	0.00	0.01	0.00	0.00	0.00
39.00	38.15	33.38	30.51	20.38	5.27	11.05	0.00	0.00	0.00	0.00	0.00	0.00
