Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.579s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	38.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	0.00	16.36	9.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	40.05	0.00	30.88	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	40.06	0.00	30.12	17.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	40.06	0.00	32.02	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	40.05	0.00	31.39	17.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	40.06	0.00	33.08	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	40.05	0.00	30.94	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	40.06	0.00	33.02	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	40.06	0.00	16.25	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	40.05	0.00	0.00	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	40.06	0.00	0.00	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	40.05	0.00	0.00	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	40.06	0.00	26.12	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	40.05	0.00	32.85	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	40.06	0.00	31.33	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	40.06	0.00	32.92	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	40.05	0.00	30.79	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	40.06	0.00	32.56	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	40.05	0.00	31.24	16.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	40.06	0.00	32.29	17.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	40.06	0.00	31.16	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	40.05	0.00	31.70	17.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	40.06	0.00	31.37	17.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	40.05	0.00	33.34	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	40.06	0.00	30.97	17.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	40.06	0.00	32.57	17.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	40.05	0.00	31.06	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	40.06	0.00	33.16	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	40.05	0.00	31.69	17.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	40.06	0.00	32.75	17.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	40.05	0.00	31.47	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	40.06	0.00	32.20	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	40.06	0.00	35.51	0.81	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	40.05	0.00	34.77	6.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	40.06	0.00	31.34	17.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
