Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.587s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	24.88	23.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	36.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	36.24	13.79	0.00	1.37	11.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	39.10	36.24	8.70	3.11	4.99	7.88	0.00	0.00	0.00	0.95	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00
7.00	39.09	36.24	3.14	2.32	1.19	1.99	0.00	0.00	1.49	0.36	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00
8.00	39.10	36.24	0.00	0.06	0.00	10.77	0.00	0.00	12.84	7.14	0.00	0.00	0.00	0.77	0.00	0.00	0.00	0.00
9.00	39.10	36.24	0.17	1.02	0.00	6.31	0.00	0.00	5.41	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	39.09	36.24	2.20	3.59	0.00	10.38	0.00	0.00	8.58	8.68	0.00	0.72	0.00	0.00	0.00	0.00	0.00	0.00
11.00	39.10	36.24	3.81	2.00	0.00	6.85	0.00	0.00	9.76	7.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	39.10	36.23	4.32	2.49	0.00	7.75	0.00	0.00	10.55	8.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	39.09	36.24	3.89	1.40	0.00	2.65	0.00	0.00	12.22	12.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	39.10	36.24	6.78	0.00	0.00	0.00	0.00	0.00	12.41	12.31	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00
15.00	39.10	36.24	1.36	0.18	0.00	0.00	0.00	0.00	11.34	11.17	0.00	1.28	0.00	2.58	0.00	0.00	0.00	0.00
16.00	39.09	36.24	0.00	8.78	0.00	0.00	0.00	0.00	12.25	8.66	0.00	0.00	0.00	2.66	0.00	0.00	0.00	0.00
17.00	39.10	36.24	0.00	9.84	0.00	9.93	0.00	0.00	11.01	8.37	0.00	0.00	0.00	1.92	0.00	0.00	0.00	0.00
18.00	39.10	36.24	0.00	11.63	0.00	11.14	0.00	0.00	12.93	8.55	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00
19.00	39.09	36.24	4.07	5.55	0.00	4.78	0.00	0.00	7.46	6.94	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00
20.00	39.10	36.24	4.75	8.30	0.00	11.67	0.00	0.00	11.46	7.01	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00
21.00	39.10	36.24	1.52	4.98	0.00	13.23	0.00	0.00	11.46	11.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	39.09	36.24	0.00	0.00	0.00	16.16	0.00	0.00	12.19	12.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	39.10	36.23	0.00	0.00	0.00	14.36	0.00	0.00	11.49	12.35	0.00	0.00	0.00	1.43	0.00	0.00	0.00	0.00
24.00	39.10	36.24	0.00	0.00	0.00	14.71	0.00	0.00	11.34	12.08	0.00	0.00	0.00	4.58	0.00	0.00	0.00	0.00
25.00	39.09	36.24	0.00	0.00	0.00	6.11	0.00	0.00	10.25	11.41	0.00	0.00	0.00	1.27	0.00	0.00	0.00	0.00
26.00	39.10	36.24	0.00	17.74	0.00	0.00	0.00	0.00	12.41	12.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	39.10	36.24	0.00	11.93	0.00	6.35	0.00	0.00	11.26	9.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	39.09	36.24	0.00	11.71	0.00	10.90	0.00	0.00	11.97	9.12	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00
29.00	39.10	36.24	0.00	10.90	0.00	12.04	0.00	0.00	11.24	10.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	39.10	36.24	0.00	9.92	0.00	10.75	0.00	0.00	11.63	9.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	39.09	36.24	0.00	10.77	0.00	10.65	0.00	0.00	10.87	9.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	39.10	36.24	0.00	10.31	0.00	11.23	0.00	0.00	10.98	10.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	39.10	36.24	0.00	2.43	0.00	16.60	0.00	0.00	12.92	6.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	39.09	36.23	0.00	0.00	0.00	17.17	0.00	0.00	12.40	12.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	39.10	36.24	0.38	0.06	0.00	15.50	0.00	0.00	12.40	11.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	39.10	36.24	3.34	0.00	0.00	12.22	0.00	0.00	12.15	9.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	39.09	36.24	4.35	0.00	0.00	15.48	0.00	0.00	12.62	12.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	39.10	36.24	4.32	0.00	0.00	16.13	0.00	0.00	12.32	12.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
