Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.634s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	31.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	37.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	37.20	0.00	9.71	9.04	7.19	0.00	0.00	0.00	0.00	0.00
6.00	37.20	0.00	7.00	16.98	11.51	0.00	0.00	0.00	0.00	0.00
7.00	37.18	0.00	15.97	14.73	10.16	0.00	0.00	0.00	0.00	0.00
8.00	37.20	0.00	16.48	17.23	16.90	0.00	0.00	0.00	0.00	0.00
9.00	37.20	0.00	15.85	18.10	16.81	0.00	0.00	0.00	0.00	0.00
10.00	37.20	0.00	16.70	17.31	17.33	0.00	0.00	0.00	0.00	0.00
11.00	37.20	0.00	15.97	17.34	16.91	0.00	0.00	0.00	0.00	0.00
12.00	37.20	0.00	16.26	17.61	17.42	0.00	0.00	0.00	0.00	0.00
13.00	37.18	0.00	19.11	9.67	14.39	0.00	0.00	0.00	0.00	0.00
14.00	37.20	0.00	17.46	15.02	18.77	0.00	0.00	0.00	0.00	0.00
15.00	37.20	0.00	15.55	17.70	17.03	0.00	0.00	0.00	0.00	0.00
16.00	37.20	0.00	16.27	17.82	16.98	0.00	0.00	0.00	0.00	0.00
17.00	37.20	0.00	3.27	23.40	22.40	0.00	0.00	0.00	0.00	0.00
18.00	37.20	0.00	0.03	25.39	24.12	0.00	0.00	0.00	0.00	0.00
19.00	37.18	0.00	11.63	19.07	18.18	0.00	0.00	0.00	0.00	0.00
20.00	37.20	0.00	17.37	17.37	17.27	0.00	0.00	0.00	0.00	0.00
21.00	37.20	0.00	12.95	17.67	16.71	0.00	0.00	0.00	0.00	0.00
22.00	37.20	0.00	0.04	24.67	24.22	0.00	0.00	0.00	0.00	0.00
23.00	37.20	0.00	6.73	21.24	20.60	0.00	0.00	0.00	0.00	0.00
24.00	37.20	0.00	16.44	17.63	17.06	0.00	0.00	0.00	0.00	0.00
25.00	37.18	0.00	15.50	17.27	17.78	0.00	0.00	0.00	0.00	0.00
26.00	37.20	0.00	16.89	17.40	16.45	0.00	0.00	0.00	0.00	0.00
27.00	37.20	0.00	2.61	23.77	23.09	0.00	0.00	0.00	0.00	0.00
28.00	37.20	0.00	0.03	21.62	23.15	0.00	0.00	0.00	0.00	0.00
29.00	37.20	0.00	8.19	20.81	20.16	0.00	0.00	0.00	0.00	0.00
30.00	37.18	0.00	16.04	18.27	17.24	0.00	0.00	0.00	0.00	0.00
31.00	37.20	0.00	16.51	16.60	17.26	0.00	0.00	0.00	0.00	0.00
32.00	37.20	0.00	16.31	17.99	17.81	0.00	0.00	0.00	0.00	0.00
33.00	37.20	0.00	18.11	12.81	19.11	0.00	0.00	0.00	0.00	0.00
34.00	37.20	0.00	16.26	18.37	17.14	0.00	0.00	0.00	0.00	0.00
35.00	37.20	0.00	7.36	22.19	7.55	0.00	0.00	0.00	0.00	0.00
36.00	37.18	0.00	0.00	24.80	0.03	0.00	0.00	0.00	0.00	0.00
37.00	37.20	0.00	16.14	6.02	0.00	0.00	0.00	0.00	0.00	0.00
38.00	37.20	0.00	35.11	0.01	0.00	0.00	0.00	0.00	0.00	0.00
39.00	37.20	0.00	28.55	5.99	6.26	0.00	0.00	0.00	0.00	0.00
