Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.599s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	29.88	28.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	31.47	30.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	31.48	30.51	0.00	0.95	4.29	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.73	2.28	0.00	0.00	1.84	0.00
6.00	31.47	30.51	0.65	0.90	0.00	0.06	0.00	8.40	7.13	0.00	0.00	0.00	0.00	0.00	0.00	7.43	0.01	0.00	0.00	0.00	0.00
7.00	31.47	30.52	0.62	0.52	6.00	0.00	0.00	6.64	6.73	0.00	0.00	0.00	0.00	0.00	0.00	4.35	0.15	0.00	0.00	0.00	0.00
8.00	31.48	30.51	0.62	1.53	10.70	0.11	0.00	8.61	1.26	0.00	0.00	0.00	0.00	0.00	0.00	6.63	1.65	0.00	0.00	0.00	0.00
9.00	31.47	30.52	0.77	0.62	7.52	0.35	0.00	4.75	3.80	0.00	0.00	0.00	0.00	0.00	0.00	5.60	5.36	0.00	0.00	0.00	0.00
10.00	31.47	30.51	4.37	0.80	8.18	0.35	0.00	4.20	4.04	0.00	0.00	0.00	0.00	0.00	0.00	5.66	5.17	0.00	0.00	0.00	0.00
11.00	31.48	30.51	3.31	0.51	6.74	0.30	0.00	4.17	4.66	0.00	0.00	0.00	0.00	0.00	0.00	4.96	5.21	0.00	0.00	0.00	0.00
12.00	31.47	30.52	3.94	0.55	6.64	0.28	0.00	3.98	4.82	0.00	0.00	0.00	0.00	0.00	0.00	5.22	4.82	0.00	0.00	0.00	0.00
13.00	31.47	30.51	2.41	1.26	9.24	0.33	0.00	1.62	3.74	0.00	0.00	0.00	0.00	0.00	0.00	2.28	6.09	0.00	0.00	0.00	0.00
14.00	31.48	30.52	0.00	0.00	20.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.25	0.01	0.00	0.00	0.00	0.00
15.00	31.47	30.51	0.00	0.00	19.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.66	0.37	0.00	0.00	0.00	0.00
16.00	31.47	30.51	0.00	0.00	20.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.49	0.01	0.00	0.00	0.00	0.00
17.00	31.47	30.52	0.00	6.91	8.12	0.13	0.00	0.47	6.90	0.00	0.00	0.00	0.00	0.00	0.00	5.53	0.00	0.00	0.00	0.00	0.00
18.00	31.48	30.51	0.61	5.10	8.20	0.38	0.00	1.61	6.10	0.00	0.00	0.00	0.00	0.00	0.00	6.93	0.00	0.00	0.00	0.00	0.00
19.00	31.47	30.52	3.47	0.72	6.83	0.03	0.00	5.18	4.50	0.00	0.00	0.00	0.00	0.00	0.00	4.36	2.15	0.00	0.00	0.00	0.00
20.00	31.47	30.51	3.93	0.08	8.47	0.01	0.00	4.86	5.40	0.00	0.00	0.00	0.00	0.00	0.00	4.46	4.55	0.00	0.00	0.00	0.00
21.00	31.48	30.51	2.95	0.11	7.63	0.01	0.00	4.56	5.94	0.00	0.00	0.00	0.00	0.00	0.00	4.02	3.83	0.00	0.00	0.00	0.00
22.00	31.47	30.52	3.57	0.04	6.94	0.00	0.00	6.54	6.26	0.00	0.00	0.00	0.00	0.00	0.00	4.60	4.86	0.00	0.00	0.00	0.00
23.00	31.47	30.51	4.62	0.03	8.13	0.02	0.00	5.91	0.91	0.00	0.00	0.00	0.00	0.00	0.00	3.77	5.44	0.00	0.00	0.00	0.00
24.00	31.48	30.51	7.82	0.00	8.15	0.00	0.00	2.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.78	5.97	0.00	0.00	0.00	0.00
25.00	31.47	30.52	6.01	0.00	7.70	0.16	0.00	1.10	0.20	0.00	0.00	0.00	0.00	0.00	0.00	5.27	0.01	0.00	0.00	0.00	0.00
26.00	31.47	30.51	4.62	2.23	6.14	0.34	0.00	0.63	0.36	0.00	0.00	0.00	0.00	0.00	0.00	2.52	0.12	0.00	0.00	0.00	0.00
27.00	31.48	30.52	5.01	4.33	2.71	0.26	0.00	3.38	0.34	0.00	0.00	0.00	0.00	0.00	0.00	3.83	1.19	0.00	0.00	0.00	0.00
28.00	31.47	30.51	5.47	2.86	0.00	0.12	0.00	6.87	5.59	0.00	0.00	0.00	0.00	0.00	0.00	3.54	1.52	0.00	0.00	0.00	0.00
29.00	31.47	30.51	6.40	3.32	7.22	0.08	0.00	2.58	9.02	0.00	0.00	0.00	0.00	0.00	0.00	4.38	2.34	0.00	0.00	0.00	0.00
30.00	31.48	30.52	7.79	6.61	8.13	0.18	0.00	0.00	8.32	0.00	0.00	0.00	0.00	0.00	0.00	4.71	2.59	0.00	0.00	0.00	0.00
31.00	31.47	30.51	4.64	4.82	6.10	0.01	0.00	1.25	6.24	0.00	0.00	0.00	0.00	0.00	0.00	3.01	0.55	0.00	0.00	0.00	0.00
32.00	31.47	30.52	3.23	3.81	8.03	0.00	0.00	1.28	5.65	0.00	0.00	0.00	0.00	0.00	0.00	2.03	3.00	0.00	0.00	0.00	0.00
33.00	31.48	30.51	1.59	2.08	8.69	0.00	0.00	6.11	6.22	0.00	0.00	0.00	0.00	0.00	0.00	5.37	5.30	0.00	0.00	0.00	0.00
34.00	31.47	30.51	0.00	0.00	10.00	0.00	0.00	8.09	7.82	0.00	0.00	0.00	0.00	0.00	0.00	8.36	8.22	0.00	0.00	0.00	0.00
35.00	31.47	30.52	0.00	0.40	4.41	0.00	0.00	6.44	6.60	0.00	0.00	0.00	0.00	0.00	0.00	5.39	4.69	0.00	0.00	0.00	0.00
36.00	31.47	30.51	0.12	3.98	0.10	0.35	0.00	6.30	5.42	0.00	0.00	0.00	0.00	0.00	0.00	4.45	2.21	0.00	0.00	0.00	0.00
37.00	31.48	30.52	0.63	3.43	1.64	3.21	0.00	2.93	3.01	0.00	0.00	0.00	0.00	0.00	0.00	4.16	0.00	0.00	0.00	0.00	0.00
38.00	31.47	30.51	0.86	6.92	2.21	4.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.56	1.13	0.00	0.00	0.00	0.00
39.00	31.47	30.51	1.02	5.56	1.12	5.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.34	1.86	0.00	0.00	0.00	0.00
