Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.598s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	30.81	29.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	37.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	37.20	0.00	0.00	9.66	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	39.10	37.20	0.00	0.00	22.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	39.09	37.18	0.00	0.00	8.93	0.00	0.00	0.00	0.00	1.72	0.00	0.66	0.00	0.00	0.00	0.00	0.00
8.00	39.10	37.20	0.00	0.00	15.52	0.00	0.00	0.00	0.00	7.06	0.00	2.98	0.03	0.00	0.00	0.00	0.00
9.00	39.10	37.20	0.00	0.00	12.27	3.53	0.00	0.00	0.00	9.64	0.00	2.44	0.00	0.00	0.00	0.00	0.00
10.00	39.09	37.20	0.00	0.00	11.24	6.38	0.00	0.00	0.00	7.94	0.00	2.29	0.00	0.00	0.00	0.00	0.00
11.00	39.10	37.20	0.00	0.00	10.10	5.24	0.00	0.00	0.00	6.92	0.00	2.17	0.00	0.00	0.00	0.00	0.00
12.00	39.10	37.20	0.00	0.00	11.28	6.18	0.00	0.00	0.00	7.38	0.00	2.30	0.00	0.00	0.00	0.00	0.00
13.00	39.09	37.18	0.00	0.00	14.45	2.76	0.00	0.00	0.00	10.23	0.00	4.85	0.00	0.00	0.00	0.00	0.00
14.00	39.10	37.20	0.00	0.00	22.82	0.00	0.00	0.00	0.00	11.41	0.00	2.02	0.00	0.00	0.00	0.00	0.00
15.00	39.10	37.20	0.00	0.00	20.20	0.00	0.00	0.00	0.00	11.44	0.00	0.37	0.00	0.00	0.00	0.00	0.00
16.00	39.09	37.20	0.00	0.00	21.42	0.00	0.00	0.00	0.00	11.37	0.00	1.36	0.00	0.00	0.00	0.00	0.00
17.00	39.10	37.20	0.00	0.00	17.69	0.00	0.00	0.00	0.00	10.11	0.00	8.93	0.00	0.00	0.00	0.00	0.00
18.00	39.10	37.20	0.00	0.00	20.18	0.00	0.00	0.00	0.00	11.24	0.00	10.24	0.00	0.00	0.00	0.00	0.00
19.00	39.09	37.18	0.00	0.00	13.02	2.96	0.00	0.00	0.00	6.03	0.00	4.14	0.00	0.00	0.00	0.00	0.00
20.00	39.10	37.20	0.00	0.00	14.09	4.49	0.00	0.00	0.00	5.63	0.00	3.52	0.00	0.00	0.00	0.00	0.00
21.00	39.10	37.20	0.00	0.00	12.56	3.82	0.00	0.00	0.00	5.40	0.00	3.52	0.00	0.00	0.00	0.00	0.00
22.00	39.09	37.20	0.00	0.00	20.51	1.35	0.00	0.00	0.00	9.86	0.00	3.38	0.00	0.00	0.00	0.00	0.00
23.00	39.10	37.20	0.00	0.00	11.71	3.63	0.00	0.00	0.00	5.35	0.00	3.18	0.00	0.00	0.00	0.00	0.00
24.00	39.10	37.20	0.00	0.00	11.07	5.00	0.00	0.00	0.00	5.74	0.00	3.36	0.00	0.00	0.00	0.00	0.00
25.00	39.09	37.18	0.00	0.00	11.99	3.62	0.00	0.00	0.00	5.49	0.00	3.86	0.00	0.00	0.00	0.00	0.00
26.00	39.10	37.20	0.00	0.00	12.76	4.53	0.00	0.00	0.00	5.33	0.00	3.53	0.00	0.00	0.00	0.00	0.00
27.00	39.10	37.20	0.00	0.00	3.98	6.65	0.00	0.00	0.00	6.87	0.00	1.25	0.00	0.00	0.00	0.00	0.00
28.00	39.09	37.20	0.00	0.00	0.00	0.79	0.00	0.00	0.00	11.33	0.00	0.72	0.00	0.00	0.00	0.00	0.00
29.00	39.10	37.20	0.00	0.00	6.06	1.12	0.00	0.00	0.00	11.43	0.00	0.02	0.00	0.00	0.00	0.00	0.00
30.00	39.10	37.18	0.00	0.00	17.07	0.00	0.00	0.00	0.00	11.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	39.09	37.20	0.00	0.00	16.70	0.00	0.00	0.00	0.00	11.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	39.10	37.20	0.00	0.00	22.78	0.63	0.00	0.00	0.00	11.13	0.00	0.20	0.00	0.00	0.00	0.00	0.00
33.00	39.10	37.20	0.00	0.00	14.21	7.14	0.00	0.00	0.00	6.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	39.09	37.20	0.00	0.00	17.74	9.11	0.00	0.00	0.00	8.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	39.10	37.20	0.00	0.00	15.40	8.16	0.00	0.00	0.00	7.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	39.10	37.18	0.00	0.00	10.53	4.77	0.00	0.00	0.00	6.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	39.09	37.20	0.00	0.00	19.56	2.34	0.00	0.00	0.00	10.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	39.10	37.20	0.00	0.00	17.78	2.49	0.00	0.00	0.00	9.16	0.00	1.34	0.00	0.00	0.00	0.00	0.00
39.00	39.10	37.20	0.00	0.00	13.22	3.78	0.00	0.00	0.00	7.01	0.00	1.68	0.00	0.00	0.00	0.00	0.00
