Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.561s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	38.10	36.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	40.05	38.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	40.06	38.14	23.04	0.00	0.00	0.00	11.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	40.05	38.15	30.94	0.00	0.00	0.00	16.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	40.06	38.15	11.44	18.98	0.00	0.00	1.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	40.06	38.15	8.13	18.81	0.00	0.00	0.00	0.00	0.00	8.54	0.00	0.00	0.00	0.00
9.00	40.05	38.14	3.01	15.31	5.73	0.00	0.00	0.00	0.00	2.16	0.00	0.00	0.00	0.00
10.00	40.06	38.15	2.53	13.98	17.01	0.00	0.00	0.00	0.00	3.30	0.00	0.00	0.00	0.00
11.00	40.05	38.15	5.29	10.53	15.45	0.00	0.00	0.00	0.00	3.54	0.00	0.00	0.00	0.00
12.00	40.06	38.15	5.48	11.79	17.23	0.00	0.00	0.00	0.00	3.49	0.00	0.00	0.00	0.00
13.00	40.06	38.14	5.20	11.02	15.80	0.00	0.00	0.00	0.00	3.57	0.00	0.00	0.00	0.00
14.00	40.05	38.15	4.10	13.06	16.97	0.00	0.00	0.00	0.00	4.17	0.00	0.00	0.00	0.00
15.00	40.06	38.15	1.80	16.36	4.30	0.00	0.00	0.00	0.00	0.82	0.00	0.00	0.00	0.00
16.00	40.05	38.15	0.00	20.30	3.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	40.06	38.14	0.00	21.66	19.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	40.05	38.15	0.00	20.85	19.07	0.00	0.00	0.00	0.00	0.98	0.00	0.00	0.00	0.00
19.00	40.06	38.15	5.82	20.98	10.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	40.06	38.15	7.91	15.22	17.58	0.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00	0.00
21.00	40.05	38.14	5.87	11.04	15.00	0.00	0.00	0.00	0.00	3.19	0.00	0.00	0.00	0.00
22.00	40.06	38.15	2.54	14.94	12.94	0.00	0.00	0.00	0.00	6.20	0.00	0.00	0.00	0.00
23.00	40.05	38.15	4.27	12.85	15.76	0.00	0.00	0.00	0.00	4.20	0.00	0.00	0.00	0.00
24.00	40.06	38.14	6.09	12.27	15.90	0.00	0.00	0.00	0.00	3.86	0.00	0.00	0.00	0.00
25.00	40.06	38.15	4.21	12.83	16.31	0.00	0.00	0.00	0.00	3.26	0.00	0.00	0.00	0.00
26.00	40.05	38.15	16.91	12.03	18.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	40.06	38.15	14.38	1.50	19.79	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00
28.00	40.05	38.14	15.00	0.03	18.09	0.00	0.00	0.00	0.00	1.79	0.00	0.00	0.00	0.00
29.00	40.06	38.15	3.96	10.26	15.68	0.00	0.00	0.00	0.00	4.59	0.00	0.00	0.00	0.00
30.00	40.06	38.15	5.99	11.68	16.54	0.00	0.00	0.00	0.00	3.82	0.00	0.00	0.00	0.00
31.00	40.05	38.15	4.83	10.89	15.98	0.00	0.00	0.00	0.00	3.63	0.00	0.00	0.00	0.00
32.00	40.06	38.14	4.93	13.33	16.09	0.00	0.00	0.00	0.00	4.46	0.00	0.00	0.00	0.00
33.00	40.05	38.15	5.95	14.11	16.77	0.00	0.00	0.00	0.00	2.47	0.00	0.00	0.00	0.00
34.00	40.06	38.15	5.68	18.52	19.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	40.05	38.15	1.95	20.96	11.62	0.00	6.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	40.06	38.14	0.00	19.75	18.69	0.00	0.00	0.00	0.00	0.84	0.00	0.00	0.00	0.00
37.00	40.06	38.15	0.00	13.25	18.04	0.00	0.00	0.00	0.00	5.31	0.00	0.00	0.00	0.00
38.00	40.05	38.15	0.00	15.04	19.57	0.00	0.00	0.00	0.00	6.05	0.00	0.00	0.00	0.00
39.00	40.06	38.15	12.41	7.91	16.94	0.00	0.00	0.00	0.00	2.23	0.00	0.00	0.00	0.00
