Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.613s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	19.77	18.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	35.29	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	35.29	33.38	0.00	0.00	0.00	0.00	3.39	1.72	0.00	2.29	0.03	0.00	0.00	0.00	0.00	0.00	0.00
6.00	35.29	33.38	0.00	0.00	1.89	1.28	9.57	11.01	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	35.29	33.38	0.00	2.12	2.71	1.13	4.13	12.23	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.00	0.00
8.00	35.29	33.39	2.67	1.99	0.00	1.94	5.36	3.86	0.00	2.74	0.48	0.00	0.00	0.00	0.00	0.00	0.00
9.00	35.29	33.38	5.14	2.52	0.01	2.22	1.08	0.13	0.00	1.57	1.27	0.00	0.00	0.00	0.00	0.00	0.00
10.00	35.29	33.38	4.99	1.74	0.24	3.67	1.21	0.15	0.00	0.66	0.85	0.00	0.00	0.00	0.00	0.00	0.00
11.00	35.29	33.38	6.47	1.73	0.07	1.94	0.88	0.18	0.00	0.79	0.80	0.00	0.00	0.00	0.00	0.00	0.00
12.00	35.29	33.38	5.69	1.31	0.24	3.26	1.06	0.22	0.00	1.04	0.56	0.00	0.00	0.00	0.00	0.00	0.00
13.00	35.29	33.38	1.47	0.75	0.18	2.36	0.64	5.23	0.00	0.43	0.44	0.00	0.00	0.00	0.00	0.00	0.00
14.00	35.29	33.38	0.00	0.00	2.37	6.13	0.00	15.70	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00
15.00	35.29	33.39	0.00	0.02	3.29	2.01	1.35	2.98	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	35.29	33.38	0.00	0.00	0.00	0.00	10.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	35.29	33.38	5.91	0.00	1.40	0.00	13.49	0.00	0.00	0.00	5.08	0.00	0.00	0.00	0.00	0.00	0.00
18.00	35.29	33.38	7.17	0.00	0.79	0.00	9.60	0.00	0.00	0.00	8.02	0.00	0.00	0.00	0.00	0.00	0.00
19.00	35.29	33.38	6.56	0.00	0.29	2.20	2.23	3.23	0.00	1.61	7.81	0.00	0.00	0.00	0.00	0.00	0.00
20.00	35.29	33.38	6.28	0.00	0.77	0.00	1.91	0.00	0.00	8.58	6.47	0.00	0.00	0.00	0.00	0.00	0.00
21.00	35.29	33.38	6.15	0.00	0.60	0.00	1.84	0.01	0.00	8.02	5.15	0.00	0.00	0.00	0.00	0.00	0.00
22.00	35.29	33.39	7.43	0.00	1.11	0.00	2.15	0.36	0.00	8.71	3.83	0.00	0.00	0.00	0.00	0.00	0.00
23.00	35.29	33.38	9.40	0.00	1.36	0.00	10.19	1.62	0.00	9.43	0.10	0.00	0.00	0.00	0.00	0.00	0.00
24.00	35.29	33.38	12.22	0.00	0.42	0.00	4.80	2.02	0.00	11.48	0.16	0.00	0.00	0.00	0.00	0.00	0.00
25.00	35.29	33.38	25.61	0.00	0.01	0.00	0.00	0.00	0.00	15.24	0.45	0.00	0.00	0.00	0.00	0.00	0.00
26.00	35.29	33.38	18.13	0.00	6.90	0.00	0.00	0.00	0.00	13.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	35.29	33.38	1.50	0.00	1.75	0.00	0.00	0.00	0.00	15.87	0.04	0.00	0.00	0.00	0.00	0.00	0.00
28.00	35.29	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.22	0.51	0.00	0.00	0.00	0.00	0.00	0.00
29.00	35.29	33.39	0.00	0.00	0.01	0.00	0.00	0.00	0.00	15.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	35.29	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	35.29	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	35.29	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	35.29	33.38	0.00	0.00	0.00	0.00	11.28	0.00	0.00	8.11	3.71	0.00	0.00	0.00	0.00	0.00	0.00
34.00	35.29	33.38	0.00	0.00	0.00	0.00	12.81	0.00	0.00	12.94	11.24	0.00	0.00	0.00	0.00	0.00	0.00
35.00	35.29	33.39	0.00	0.00	0.00	0.00	11.44	0.00	0.00	11.61	10.59	0.00	0.00	0.00	0.00	0.00	0.00
36.00	35.29	33.38	0.00	0.00	0.00	0.00	12.08	0.00	0.00	11.47	10.31	0.00	0.00	0.00	0.00	0.00	0.00
37.00	35.29	33.38	0.00	0.00	0.00	0.00	11.34	0.00	0.00	12.04	12.16	0.00	0.00	0.00	0.00	0.00	0.00
38.00	35.29	33.38	0.00	0.00	0.00	0.00	12.36	0.08	0.00	12.16	9.78	0.00	0.00	0.00	0.00	0.00	0.00
39.00	35.29	33.38	0.00	0.00	0.00	0.00	17.18	0.01	0.00	3.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00
