Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.656s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	18.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	33.38	0.00	0.00	6.69	7.49	6.18	0.00	0.00	0.00	0.00	0.00	6.20	0.00	6.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	33.38	1.28	1.90	7.08	7.92	5.27	0.13	0.00	0.00	0.00	0.00	6.91	0.00	7.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	33.38	1.12	4.78	6.31	5.39	4.84	0.09	0.00	0.00	0.00	0.00	6.33	0.00	6.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	33.39	1.34	2.84	4.80	8.64	3.00	0.58	0.00	0.00	0.00	0.00	8.31	0.00	8.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	33.38	2.41	4.46	5.44	6.38	5.36	0.84	0.00	0.00	0.00	0.00	5.42	0.00	5.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	33.38	1.11	5.22	7.91	6.88	5.18	0.89	0.00	0.00	0.00	0.00	7.13	0.00	5.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	33.38	1.77	4.84	5.79	6.13	4.96	0.83	0.00	0.00	0.00	0.00	6.63	0.00	6.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	33.38	1.59	5.99	5.81	6.88	5.30	0.71	0.00	0.00	0.00	0.00	7.18	0.00	6.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
