Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.588s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	32.10	29.64	23.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	33.38	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	33.38	26.69	0.07	0.00	10.23	0.07	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	36.24	33.38	26.71	1.12	7.98	15.02	0.00	6.35	0.00	1.38	0.00	0.00	0.00	0.00	0.00	0.00
7.00	36.24	33.38	26.71	2.12	11.43	8.97	0.00	10.19	0.00	8.18	0.00	0.00	0.00	0.00	0.00	0.00
8.00	36.24	33.38	26.71	1.17	16.70	14.98	0.00	2.30	0.00	4.62	0.00	0.00	0.00	0.00	0.00	0.00
9.00	36.24	33.39	26.69	6.29	9.89	8.59	0.00	7.78	0.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00
10.00	36.24	33.38	26.71	6.93	10.58	8.24	0.00	7.72	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00
11.00	36.24	33.38	26.71	5.97	9.84	8.39	0.00	8.50	0.00	0.94	0.00	0.00	0.00	0.00	0.00	0.00
12.00	36.23	33.38	26.69	4.02	10.66	9.64	0.00	8.49	0.00	1.06	0.00	0.00	0.00	0.00	0.00	0.00
13.00	36.24	33.38	26.71	0.02	11.86	12.06	0.00	12.93	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00
14.00	36.24	33.38	26.71	0.00	14.63	14.80	0.00	12.69	0.00	6.31	0.00	0.00	0.00	0.00	0.00	0.00
15.00	36.24	33.39	26.71	0.00	8.33	3.92	0.00	10.90	0.00	12.90	0.00	0.00	0.00	0.00	0.00	0.00
16.00	36.24	33.38	26.69	0.00	8.11	0.03	0.00	9.25	0.00	12.49	0.00	0.00	0.00	0.00	0.00	0.00
17.00	36.24	33.38	26.71	0.00	4.07	9.01	0.00	11.66	0.00	12.74	0.00	0.00	0.00	0.00	0.00	0.00
18.00	36.24	33.38	26.71	0.00	0.00	24.08	0.00	14.31	0.00	13.36	0.00	0.00	0.00	0.00	0.00	0.00
19.00	36.24	33.38	26.69	6.56	0.00	17.23	0.00	8.79	0.00	8.49	0.00	0.00	0.00	0.00	0.00	0.00
20.00	36.24	33.38	26.71	15.45	0.00	20.21	0.00	9.04	0.06	9.23	0.00	0.00	0.00	0.00	0.00	0.00
21.00	36.24	33.38	26.71	10.15	4.31	15.24	0.00	5.50	2.84	6.54	0.00	0.00	0.00	0.00	0.00	0.00
22.00	36.24	33.39	26.71	11.58	0.00	16.58	0.00	7.45	3.01	6.97	0.00	0.00	0.00	0.00	0.00	0.00
23.00	36.23	33.38	26.69	13.49	0.00	2.73	0.00	8.80	4.12	8.13	0.00	0.00	0.00	0.00	0.00	0.00
24.00	36.24	33.38	26.71	15.23	0.00	0.00	0.00	9.88	5.37	8.07	0.00	0.00	0.00	0.00	0.00	0.00
25.00	36.24	33.38	26.71	6.00	0.00	0.00	0.00	12.86	2.57	12.36	0.00	0.00	0.00	0.00	0.00	0.00
26.00	36.24	33.38	26.69	0.00	0.00	23.18	0.00	14.30	0.01	13.33	0.00	0.00	0.00	0.00	0.00	0.00
27.00	36.24	33.38	26.71	8.73	0.00	18.67	0.00	10.08	0.04	10.87	0.00	0.00	0.00	0.00	0.00	0.00
28.00	36.24	33.38	26.71	10.88	0.00	18.29	0.00	7.04	1.93	8.16	0.00	0.00	0.00	0.00	0.00	0.00
29.00	36.24	33.39	26.71	9.18	0.00	16.92	0.00	7.18	2.06	8.68	0.00	0.00	0.00	0.00	0.00	0.00
30.00	36.24	33.38	26.69	10.59	0.00	12.34	0.00	7.94	3.08	9.47	0.00	0.00	0.00	0.00	0.00	0.00
31.00	36.24	33.38	26.71	10.81	0.00	0.00	0.00	9.21	4.59	12.04	0.00	0.00	0.00	0.00	0.00	0.00
32.00	36.24	33.38	26.71	13.79	0.00	7.30	0.00	8.80	0.73	7.27	0.00	0.00	0.00	0.00	0.00	0.00
33.00	36.24	33.38	26.71	13.44	0.00	19.51	0.00	9.51	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	36.23	33.38	26.69	7.75	0.00	17.81	0.00	5.91	1.57	2.64	0.00	0.00	0.00	0.00	0.00	0.00
35.00	36.24	33.39	26.71	1.81	0.00	16.72	0.00	4.94	7.94	2.39	0.00	0.00	0.00	0.00	0.00	0.00
36.00	36.24	33.38	26.71	0.00	0.00	17.70	0.00	5.23	8.83	2.58	0.00	0.00	0.00	0.00	0.00	0.00
37.00	36.24	33.38	26.69	0.00	0.00	16.96	0.00	5.18	8.48	2.55	0.00	0.00	0.00	0.00	0.00	0.00
38.00	36.24	33.38	26.71	0.00	0.00	2.49	0.00	13.21	0.82	11.72	0.00	0.00	0.00	0.00	0.00	0.00
39.00	36.24	33.38	26.71	11.70	0.00	0.00	0.00	10.70	3.13	11.50	0.00	0.00	0.00	0.00	0.00	0.00
