Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.611s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	19.66	18.51	16.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	35.29	33.38	29.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	35.29	33.38	29.56	0.00	2.80	6.00	5.40	5.40	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00
6.00	35.29	33.38	29.57	0.00	3.26	4.59	9.24	9.27	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	35.29	33.38	29.56	0.47	4.95	4.57	3.74	9.52	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00
8.00	35.29	33.39	29.57	0.51	4.40	5.78	10.24	8.68	0.00	0.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00
9.00	35.29	33.38	29.56	0.00	3.75	5.40	11.05	8.61	0.00	0.00	0.44	0.00	0.00	0.00	0.00	0.00	0.00
10.00	35.29	33.38	29.57	0.16	2.83	5.92	6.81	7.58	0.00	0.00	2.62	0.00	0.00	0.00	0.00	0.00	0.00
11.00	35.29	33.38	29.56	0.00	2.53	5.84	7.48	7.93	0.00	0.00	2.91	0.00	0.00	0.00	0.00	0.00	0.00
12.00	35.29	33.38	29.57	4.64	2.40	4.03	6.42	7.79	0.00	0.00	1.93	0.00	0.00	0.00	0.00	0.00	0.00
13.00	35.29	33.38	29.56	7.18	0.37	2.17	5.53	3.39	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00
14.00	35.29	33.38	29.57	10.38	0.00	0.00	7.17	2.18	0.00	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.00
15.00	35.29	33.39	29.56	4.20	0.00	7.21	7.91	4.81	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00
16.00	35.29	33.38	29.57	8.20	0.00	4.00	5.48	1.76	0.00	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.00
17.00	35.29	33.38	29.56	4.76	1.12	2.16	1.85	0.75	0.00	0.00	7.02	0.00	0.00	0.00	0.00	0.00	0.00
18.00	35.29	33.38	29.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.30	0.00	0.00	0.00	0.00	0.00	0.00
19.00	35.29	33.38	29.56	8.89	0.00	0.00	0.00	3.05	0.00	0.00	7.93	0.00	0.00	0.00	0.00	0.00	0.00
20.00	35.29	33.38	29.57	8.87	0.00	0.00	0.00	11.10	0.00	0.00	9.30	0.00	0.00	0.00	0.00	0.00	0.00
21.00	35.29	33.38	29.56	4.93	0.00	0.00	0.00	15.67	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00
22.00	35.29	33.39	29.57	0.01	0.00	10.57	0.00	12.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	35.29	33.38	29.56	0.00	0.00	10.67	4.21	15.55	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00
24.00	35.29	33.38	29.57	0.00	0.00	8.06	0.44	15.10	0.00	0.00	3.50	0.00	0.00	0.00	0.00	0.00	0.00
25.00	35.29	33.38	29.56	8.22	0.00	2.67	2.23	9.80	0.00	0.00	2.74	0.00	0.00	0.00	0.00	0.00	0.00
26.00	35.29	33.38	29.56	9.66	0.00	0.00	0.82	9.79	0.00	0.00	3.11	0.00	0.00	0.00	0.00	0.00	0.00
27.00	35.29	33.38	29.57	0.00	0.00	0.00	0.39	14.24	0.00	0.00	5.85	0.00	0.00	0.00	0.00	0.00	0.00
28.00	35.29	33.38	29.56	6.73	0.00	0.00	1.27	13.81	0.00	0.00	3.25	0.00	0.00	0.00	0.00	0.00	0.00
29.00	35.29	33.39	29.57	7.69	0.00	0.00	0.69	14.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	35.29	33.38	29.56	0.00	0.00	0.00	0.03	16.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	35.29	33.38	29.57	0.00	0.00	0.00	13.32	12.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	35.29	33.38	29.56	0.00	0.00	0.00	16.31	17.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	35.29	33.38	29.57	4.40	0.00	0.00	5.28	16.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	35.29	33.38	29.56	19.22	0.00	0.00	16.43	16.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	35.29	33.39	29.57	17.07	0.00	0.00	14.59	14.14	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
36.00	35.29	33.38	29.56	16.79	0.00	0.00	13.61	13.70	0.00	0.00	2.22	0.00	0.00	0.00	0.00	0.00	0.00
37.00	35.29	33.38	29.57	10.06	0.00	0.00	10.24	9.13	0.00	0.00	8.86	0.00	0.00	0.00	0.00	0.00	0.00
38.00	35.29	33.38	29.56	7.49	0.00	0.00	10.28	10.46	0.00	0.00	8.87	0.00	0.00	0.00	0.00	0.00	0.00
39.00	35.29	33.38	29.57	1.66	0.00	0.00	10.71	10.68	0.00	0.00	9.38	0.00	0.00	0.00	0.00	0.00	0.00
