Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.607s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.83	33.41	30.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	38.15	34.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	38.14	34.33	7.88	11.65	0.00	0.00	0.67	0.07	0.00	0.00	0.00	0.00	0.00	0.00
6.00	41.01	38.15	34.33	13.32	15.60	0.00	0.00	1.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	41.00	38.15	34.33	14.55	17.70	0.00	0.00	1.53	0.70	0.00	0.00	0.00	0.00	0.00	0.00
8.00	41.01	38.15	34.33	14.41	18.80	0.00	0.00	0.03	3.02	0.00	0.00	0.00	0.00	0.00	0.00
9.00	41.00	38.14	34.33	8.62	12.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	41.01	38.15	34.33	14.26	19.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	41.00	38.15	34.33	14.12	17.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	41.01	38.15	34.33	11.87	16.55	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	41.00	38.14	34.33	1.56	14.38	0.00	0.00	10.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	41.01	38.15	34.33	0.00	14.61	0.00	0.00	11.37	0.36	0.00	0.00	0.00	0.00	0.00	0.00
15.00	41.00	38.15	34.33	0.03	16.05	0.00	0.00	10.10	1.01	0.00	0.00	0.00	0.00	0.00	0.00
16.00	41.01	38.15	34.33	0.00	24.12	0.00	0.00	2.40	0.08	0.00	0.00	0.00	0.00	0.00	0.00
17.00	41.00	38.14	34.34	5.42	15.34	0.00	0.00	2.68	3.76	0.00	0.00	0.00	0.00	0.00	0.00
18.00	41.01	38.15	34.33	0.00	13.51	0.00	0.00	4.67	9.87	0.00	0.00	0.00	0.00	0.00	0.00
19.00	41.00	38.15	34.33	0.00	12.83	0.00	0.00	4.87	8.22	0.00	0.00	0.00	0.00	0.00	0.00
20.00	41.01	38.15	34.33	0.00	14.46	0.00	0.00	4.82	9.47	0.00	0.00	0.00	0.00	0.00	0.00
21.00	41.00	38.14	34.33	0.00	13.07	0.00	0.00	4.25	8.28	0.00	0.00	0.00	0.00	0.00	0.00
22.00	41.01	38.15	34.33	0.00	22.11	0.00	0.00	7.30	3.76	0.00	0.00	0.00	0.00	0.00	0.00
23.00	41.00	38.15	34.33	0.00	16.64	0.00	0.00	5.77	3.10	0.00	0.00	0.00	0.00	0.00	0.00
24.00	41.01	38.14	34.33	0.00	18.02	0.00	0.00	7.13	4.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	41.00	38.15	34.33	0.00	18.14	0.00	0.00	5.54	2.76	0.00	0.00	0.00	0.00	0.00	0.00
26.00	41.01	38.15	34.33	0.00	17.47	0.00	0.00	6.36	2.99	0.00	0.00	0.00	0.00	0.00	0.00
27.00	41.00	38.15	34.33	0.00	21.88	0.00	0.00	2.64	3.66	0.00	0.00	0.00	0.00	0.00	0.00
28.00	41.01	38.14	34.33	0.00	22.98	0.00	0.00	4.07	0.07	0.00	0.00	0.00	0.00	0.00	0.00
29.00	41.00	38.15	34.33	0.00	18.11	0.00	0.00	10.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	41.01	38.15	34.33	0.00	20.36	0.00	0.00	14.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	41.00	38.15	34.33	0.00	17.38	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	41.01	38.14	34.34	0.00	21.89	0.00	0.00	13.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	41.00	38.15	34.33	0.00	22.98	0.00	0.00	5.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	41.01	38.15	34.33	0.00	21.93	0.00	0.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	41.00	38.15	34.33	0.00	12.75	0.00	0.00	8.39	5.12	0.00	0.00	0.00	0.00	0.00	0.00
36.00	41.01	38.14	34.33	0.00	14.88	0.00	0.00	7.83	5.65	0.00	0.00	0.00	0.00	0.00	0.00
37.00	41.00	38.15	34.33	0.00	15.06	0.00	0.00	9.06	4.63	0.00	0.00	0.00	0.00	0.00	0.00
38.00	41.01	38.15	34.33	0.00	21.21	0.00	0.00	6.04	2.36	0.00	0.00	0.00	0.00	0.00	0.00
39.00	41.00	38.15	34.33	0.00	12.75	0.00	0.00	4.11	8.38	0.00	0.00	0.00	0.00	0.00	0.00
