Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.590s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	31.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	37.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	37.20	7.04	5.87	0.00	0.00	7.27	0.00	0.00	0.00	5.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	37.20	6.08	7.27	0.10	0.00	12.72	0.00	0.00	0.00	11.07	0.01	0.00	0.00	0.00	0.00	0.00	0.00
7.00	37.18	5.22	8.33	1.73	0.00	11.93	0.02	0.00	0.00	8.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	37.20	2.32	12.62	0.34	0.00	5.68	0.52	0.00	0.00	11.05	0.71	0.00	0.00	0.00	0.00	0.00	0.00
9.00	37.20	1.02	13.32	0.27	0.00	13.07	1.03	0.00	0.00	10.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	37.20	4.96	10.08	0.06	0.00	12.41	3.72	0.00	0.00	6.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	37.20	5.99	9.25	0.04	0.00	11.43	2.56	0.00	0.00	6.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	37.20	3.96	8.62	0.65	0.00	10.06	1.76	0.00	0.00	5.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	37.18	1.31	2.00	6.17	0.00	8.28	1.71	0.00	0.00	5.26	1.21	0.00	0.00	0.00	0.00	0.00	0.00
14.00	37.20	0.00	0.00	8.20	0.00	8.62	1.63	0.00	0.00	5.71	1.61	0.00	0.00	0.00	0.00	0.00	0.00
15.00	37.20	0.00	3.63	4.12	0.00	8.56	1.12	0.00	0.00	4.71	1.74	0.00	0.00	0.00	0.00	0.00	0.00
16.00	37.20	0.00	6.78	0.53	0.00	9.32	1.44	0.00	0.00	3.75	1.16	0.00	0.00	0.00	0.00	0.00	0.00
17.00	37.20	0.04	6.42	0.09	0.00	9.35	3.73	0.00	0.00	0.93	1.86	0.00	0.00	0.00	0.00	0.00	0.00
18.00	37.20	1.68	8.25	0.56	0.00	11.17	2.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	37.18	4.78	10.98	0.39	0.00	10.04	0.60	0.00	0.00	2.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	37.20	4.68	9.39	0.00	0.00	11.92	0.09	0.00	0.00	10.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	37.20	3.54	8.11	0.49	0.00	9.83	0.46	0.00	0.00	8.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	37.20	2.40	6.66	0.08	0.00	7.72	0.31	0.00	0.00	8.04	0.01	0.00	0.00	0.00	0.00	0.00	0.00
23.00	37.20	3.93	1.09	2.03	0.00	1.19	6.22	0.00	0.00	11.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	37.20	3.12	0.00	6.03	0.00	0.00	4.76	0.00	0.00	10.10	0.02	0.00	0.00	0.00	0.00	0.00	0.00
25.00	37.18	3.82	0.00	8.84	0.00	0.66	2.08	0.00	0.00	11.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	37.20	4.71	0.00	2.76	0.00	12.79	0.03	0.00	0.00	12.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	37.20	2.66	0.00	7.42	0.00	12.56	0.00	0.00	0.00	11.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	37.20	0.00	0.00	6.50	0.00	9.93	0.02	0.00	0.00	10.39	1.17	0.00	0.00	0.00	0.00	0.00	0.00
29.00	37.20	4.58	0.00	0.00	0.00	10.04	0.00	0.00	0.00	11.40	2.26	0.00	0.00	0.00	0.00	0.00	0.00
30.00	37.18	10.05	0.00	0.00	0.00	15.28	0.12	0.00	0.00	12.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	37.20	6.23	7.96	0.00	0.00	13.62	0.00	0.00	0.00	11.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	37.20	4.10	10.92	0.00	0.00	11.34	0.00	0.00	0.00	12.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	37.20	2.99	10.07	0.11	0.00	7.83	0.00	0.00	0.00	9.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00
