Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (31.988s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.96	33.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	41.01	38.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	41.00	38.14	11.25	7.30	0.00	0.00	10.86	0.00	0.00	0.00
6.00	41.01	38.15	6.74	9.28	0.00	1.29	6.63	1.26	0.00	0.00
7.00	41.00	38.15	11.96	14.80	0.00	0.98	10.17	0.63	0.00	0.00
8.00	41.01	38.15	12.85	13.14	0.00	1.30	13.08	0.00	0.00	0.00
9.00	41.00	38.14	11.96	12.60	0.00	1.61	13.50	0.00	0.00	0.00
10.00	41.01	38.15	10.38	11.71	0.00	1.07	13.49	0.00	0.00	0.00
11.00	41.00	38.15	12.90	12.92	0.00	1.37	13.39	0.00	0.00	0.00
12.00	41.01	38.15	15.70	15.72	0.00	0.71	13.22	0.00	0.00	0.00
13.00	41.00	38.14	15.03	15.64	0.00	2.79	11.35	0.00	0.00	0.00
14.00	41.01	38.15	19.13	19.51	0.00	0.00	13.38	0.00	0.00	0.00
15.00	41.00	38.15	5.39	17.88	0.00	8.47	2.98	0.00	0.00	0.00
16.00	41.01	38.15	0.00	18.53	0.00	12.41	0.00	0.00	0.00	0.00
17.00	41.00	38.14	0.00	17.13	0.00	6.20	0.00	0.00	0.00	0.00
18.00	41.01	38.15	0.00	20.36	0.00	10.32	0.00	1.12	0.00	0.00
19.00	41.00	38.15	0.00	23.28	0.00	6.78	0.00	0.00	0.00	0.00
20.00	41.01	38.15	0.00	21.62	0.00	15.03	0.00	0.00	0.00	0.00
21.00	41.00	38.14	0.00	21.46	0.00	14.29	0.00	0.00	0.00	0.00
22.00	41.01	38.15	0.00	22.49	0.00	14.31	0.00	0.00	0.00	0.00
23.00	41.00	38.15	0.00	21.52	0.00	14.31	0.00	0.00	0.00	0.00
24.00	41.01	38.14	0.00	24.03	0.00	6.48	0.00	0.00	0.00	0.00
25.00	41.00	38.15	0.00	20.68	0.00	14.93	0.00	0.00	0.00	0.00
26.00	41.01	38.15	0.00	21.73	0.00	14.30	0.00	0.00	0.00	0.00
27.00	41.00	38.15	0.00	21.42	0.00	14.32	0.00	0.00	0.00	0.00
28.00	41.01	38.14	0.00	23.01	0.00	14.30	0.00	0.00	0.00	0.00
29.00	41.00	38.15	0.00	23.71	0.00	8.37	0.00	0.00	0.00	0.00
30.00	41.01	38.15	0.00	24.80	0.00	0.00	0.00	0.00	0.00	0.00
31.00	41.00	38.15	0.00	19.93	0.00	12.21	0.00	0.00	0.00	0.00
32.00	41.01	38.14	0.00	22.75	0.00	14.30	0.00	0.00	0.00	0.00
33.00	41.00	38.15	0.00	21.11	0.00	14.32	0.00	0.00	0.00	0.00
34.00	41.01	38.15	0.00	23.19	0.00	14.30	0.00	0.00	0.00	0.00
35.00	41.00	38.15	0.00	21.63	0.00	14.23	0.00	0.00	0.00	0.00
36.00	41.01	38.14	0.00	24.26	0.00	4.99	0.00	0.00	0.00	0.00
37.00	41.00	38.15	0.00	19.43	0.00	15.18	0.00	0.00	0.00	0.00
38.00	41.01	38.15	0.00	23.13	0.00	14.27	0.00	0.00	0.00	0.00
39.00	41.01	38.15	0.00	21.96	0.00	14.30	0.00	0.00	0.00	0.00
