Waf: Entering directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Waf: Leaving directory `/scratch/users/jw27/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (10.161s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	35.48	31.85	26.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	36.24	32.42	26.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	36.24	32.42	26.69	0.07	0.07	8.09	0.00	0.03	0.00	0.00	0.00
6.00	36.24	32.43	26.71	0.00	0.00	19.24	0.00	0.00	11.24	0.00	0.00
7.00	36.24	32.42	26.71	0.00	0.00	21.36	8.43	0.00	5.46	0.00	0.00
8.00	36.24	32.42	26.71	0.00	0.00	20.39	13.18	0.00	3.63	0.00	0.00
9.00	36.24	32.42	26.69	0.00	0.00	15.30	10.44	0.00	1.66	0.00	0.00
10.00	36.24	32.43	26.71	0.00	0.00	15.59	11.01	0.00	2.55	0.00	0.00
11.00	36.24	32.42	26.71	0.00	0.00	14.49	11.02	0.00	2.70	0.00	0.00
12.00	36.23	32.42	26.69	0.00	0.10	14.63	11.74	0.00	2.94	0.00	0.00
13.00	36.24	32.42	26.71	0.00	1.08	14.20	13.04	0.00	2.25	0.00	0.00
14.00	36.24	32.43	26.71	0.00	1.67	21.61	16.69	0.00	0.84	0.00	0.00
15.00	36.24	32.42	26.71	1.71	7.37	17.25	11.51	0.00	0.00	0.00	0.00
16.00	36.24	32.42	26.69	3.63	9.20	14.71	8.77	0.00	0.00	0.00	0.00
17.00	36.24	32.42	26.71	2.04	3.55	16.31	11.68	0.00	0.00	0.00	0.00
18.00	36.24	32.42	26.71	0.00	0.00	20.96	16.17	0.00	0.00	0.00	0.00
19.00	36.24	32.43	26.69	0.00	4.55	18.20	13.53	0.00	0.00	0.00	0.00
20.00	36.24	32.42	26.71	0.00	7.24	19.65	14.20	0.00	0.00	0.00	0.00
21.00	36.24	32.42	26.71	0.00	8.41	19.18	10.25	0.00	0.64	0.00	0.00
22.00	36.24	32.42	26.71	0.00	8.37	20.04	15.60	0.00	2.02	0.00	0.00
23.00	36.23	32.43	26.69	1.62	7.65	17.56	15.28	0.00	1.62	0.00	0.00
24.00	36.24	32.42	26.71	0.00	7.96	21.36	16.42	0.00	0.35	0.00	0.00
25.00	36.24	32.42	26.71	0.00	3.72	17.81	16.12	0.00	0.00	0.00	0.00
26.00	36.24	32.42	26.69	0.00	1.63	17.79	15.46	0.00	0.57	0.00	0.00
27.00	36.24	32.43	26.71	0.00	1.15	20.05	16.30	0.00	2.10	0.00	0.00
28.00	36.24	32.42	26.71	0.00	0.00	21.16	16.34	0.00	2.85	0.00	0.00
29.00	36.24	32.42	26.71	0.00	0.89	20.88	15.90	0.00	0.75	0.00	0.00
30.00	36.24	32.42	26.69	0.00	1.79	19.73	15.10	0.00	0.11	0.00	0.00
31.00	36.24	32.43	26.71	0.00	8.16	19.43	14.73	0.00	0.00	0.00	0.00
32.00	36.24	32.42	26.71	0.00	8.24	19.75	12.72	0.00	1.92	0.00	0.00
33.00	36.24	32.42	26.71	0.00	5.84	16.06	8.21	0.00	3.94	0.00	0.00
34.00	36.23	32.42	26.69	0.00	6.33	19.23	8.43	0.00	4.35	0.00	0.00
35.00	36.24	32.43	26.71	0.00	6.17	17.31	8.87	0.00	4.51	0.00	0.00
36.00	36.24	32.42	26.71	0.00	1.47	19.74	9.49	0.00	5.49	0.00	0.00
37.00	36.24	32.42	26.69	0.07	1.26	17.64	6.57	0.00	3.91	0.00	0.00
38.00	36.24	32.42	26.71	3.18	2.95	19.06	13.54	0.00	0.03	0.00	0.00
39.00	36.24	32.42	26.71	4.90	2.81	16.24	14.81	0.00	0.00	0.00	0.00
