Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.584s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	19.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	38.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	38.14	8.22	0.00	0.00	13.41	0.19	0.00	0.00	0.00	9.95	0.00	0.00	0.00	0.00
6.00	38.15	14.73	0.00	0.00	13.81	0.98	0.00	0.00	0.00	14.25	0.00	0.00	0.00	0.00
7.00	38.15	14.97	0.00	0.00	13.96	0.11	0.00	0.00	0.00	13.97	0.00	0.00	0.00	0.00
8.00	38.15	14.52	0.00	0.00	14.18	0.33	0.00	0.00	0.00	14.54	0.00	0.00	0.00	0.00
9.00	38.14	11.70	0.00	0.00	11.46	0.95	0.00	0.00	0.00	11.38	0.00	0.00	0.00	0.00
10.00	38.15	11.22	0.00	0.00	11.63	1.16	0.00	0.00	0.00	12.19	0.00	0.00	0.00	0.00
11.00	38.15	14.22	0.00	0.00	13.21	0.51	0.00	0.00	0.00	12.63	0.00	0.00	0.00	0.00
12.00	38.15	14.95	0.00	0.00	14.95	0.00	0.00	0.00	0.00	14.06	0.00	0.00	0.00	0.00
13.00	38.14	3.36	0.00	0.00	14.04	0.00	0.00	0.00	0.00	12.99	0.00	0.00	0.00	0.00
14.00	38.15	0.00	0.00	0.00	15.69	4.11	0.00	0.00	0.00	14.68	0.00	0.00	0.00	0.00
15.00	38.15	4.09	0.00	0.00	13.76	3.02	0.00	0.00	0.00	13.93	0.00	0.00	0.00	0.00
16.00	38.15	13.21	0.00	0.00	9.66	2.55	0.00	0.00	0.00	12.38	0.00	0.00	0.00	0.00
17.00	38.14	11.84	0.00	0.00	9.07	2.67	0.00	0.00	0.00	11.71	0.00	0.00	0.00	0.00
18.00	38.15	13.31	0.00	0.00	8.33	2.20	0.00	0.00	0.00	14.50	0.00	0.00	0.00	0.00
19.00	38.15	15.44	0.00	0.00	13.33	0.71	0.00	0.00	0.00	14.78	0.00	0.00	0.00	0.00
20.00	38.15	13.94	0.00	0.00	14.64	0.40	0.00	0.00	0.00	13.51	0.00	0.00	0.00	0.00
21.00	38.14	10.78	0.00	0.00	11.56	0.61	0.00	0.00	0.00	12.69	0.00	0.00	0.00	0.00
22.00	38.15	11.42	0.00	0.00	12.38	0.92	0.00	0.00	0.00	12.63	0.00	0.00	0.00	0.00
23.00	38.15	11.20	0.00	0.00	12.49	0.72	0.00	0.00	0.00	11.63	0.00	0.00	0.00	0.00
24.00	38.14	10.81	0.00	0.00	12.97	0.90	0.00	0.00	0.00	12.45	0.00	0.00	0.00	0.00
25.00	38.15	5.35	0.00	0.00	19.01	0.15	0.00	0.00	0.00	15.14	0.00	0.00	0.00	0.00
26.00	38.15	0.00	0.00	0.00	20.99	0.00	0.00	0.00	0.00	14.31	0.00	0.00	0.00	0.00
27.00	38.15	2.72	0.00	0.00	20.69	0.00	0.00	0.00	0.00	14.30	0.00	0.00	0.00	0.00
28.00	38.14	18.06	0.00	0.00	18.69	0.00	0.00	0.00	0.00	14.26	0.00	0.00	0.00	0.00
29.00	38.15	13.13	0.00	0.00	13.18	0.55	0.00	0.00	0.00	10.56	0.00	0.00	0.00	0.00
30.00	38.15	18.31	0.00	0.00	1.67	0.51	0.00	0.00	0.00	13.95	0.00	0.00	0.00	0.00
31.00	38.15	12.15	0.00	0.00	12.59	0.48	0.00	0.00	0.00	11.90	0.00	0.00	0.00	0.00
32.00	38.14	11.13	0.00	0.00	13.43	0.83	0.00	0.00	0.00	12.39	0.00	0.00	0.00	0.00
33.00	38.15	11.26	0.00	0.00	12.03	0.80	0.00	0.00	0.00	12.31	0.00	0.00	0.00	0.00
34.00	38.15	11.30	0.00	0.00	12.88	0.89	0.00	0.00	0.00	12.23	0.00	0.00	0.00	0.00
35.00	38.15	10.41	0.00	0.00	12.15	0.86	0.00	0.00	0.00	9.66	0.00	0.00	0.00	0.00
36.00	38.14	10.98	0.00	0.00	12.12	0.65	0.00	0.00	0.00	12.32	0.00	0.00	0.00	0.00
37.00	38.15	11.02	0.00	0.00	11.76	0.99	0.00	0.00	0.00	11.50	0.00	0.00	0.00	0.00
38.00	38.15	11.15	0.00	0.00	12.31	1.00	0.00	0.00	0.00	12.59	0.00	0.00	0.00	0.00
39.00	38.15	10.88	0.00	0.00	12.21	0.93	0.00	0.00	0.00	12.41	0.00	0.00	0.00	0.00
