Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.593s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	22.10	20.42	19.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	38.15	35.29	33.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	38.14	35.29	33.38	3.09	5.41	1.21	0.00	9.39	0.00	0.00	0.00	0.00	0.00
6.00	38.15	35.29	33.38	0.03	0.07	0.00	0.00	12.69	0.00	2.79	0.00	0.00	0.00
7.00	38.15	35.29	33.38	1.55	1.25	0.00	0.00	12.10	0.00	1.09	0.00	0.00	0.00
8.00	38.15	35.29	33.39	11.95	1.75	0.00	0.00	1.46	0.00	0.00	0.00	0.00	0.00
9.00	38.14	35.29	33.38	17.41	0.00	0.00	0.00	1.01	0.00	0.00	0.00	0.00	0.00
10.00	38.15	35.29	33.38	14.72	0.08	0.00	0.00	3.20	0.00	1.01	0.00	0.00	0.00
11.00	38.15	35.29	33.38	4.45	8.77	0.00	0.00	4.85	0.00	0.62	0.00	0.00	0.00
12.00	38.15	35.29	33.38	0.00	13.34	0.00	0.00	7.92	0.00	0.00	0.00	0.00	0.00
13.00	38.14	35.29	33.38	18.01	0.00	0.00	0.00	6.03	0.00	0.00	0.00	0.00	0.00
14.00	38.15	35.29	33.38	15.40	0.00	0.00	0.00	4.32	0.00	1.34	0.00	0.00	0.00
15.00	38.15	35.29	33.39	8.55	0.02	0.00	0.00	4.45	0.00	2.17	0.00	0.00	0.00
16.00	38.15	35.29	33.38	11.17	0.00	0.00	0.00	8.98	0.00	0.17	0.00	0.00	0.00
17.00	38.14	35.29	33.38	7.69	1.12	0.00	0.00	8.02	0.00	2.30	0.00	0.00	0.00
18.00	38.15	35.29	33.38	12.69	0.00	0.00	0.00	4.72	0.00	2.68	0.00	0.00	0.00
19.00	38.15	35.29	33.38	8.10	0.24	0.00	0.00	4.75	0.00	2.90	0.00	0.00	0.00
20.00	38.15	35.29	33.38	16.06	0.00	0.00	0.00	2.91	0.00	1.68	0.00	0.00	0.00
21.00	38.14	35.29	33.38	6.91	0.00	0.00	0.00	6.75	0.00	4.14	0.00	0.00	0.00
22.00	38.15	35.29	33.39	15.07	0.18	0.00	0.00	6.09	0.00	0.16	0.00	0.00	0.00
23.00	38.15	35.29	33.38	22.28	0.00	0.00	0.00	8.66	0.00	0.00	0.00	0.00	0.00
24.00	38.14	35.29	33.38	23.04	0.02	0.00	0.00	8.77	0.00	0.00	0.00	0.00	0.00
25.00	38.15	35.29	33.38	22.92	0.00	0.00	0.00	9.56	0.00	0.02	0.00	0.00	0.00
26.00	38.15	35.29	33.38	22.89	0.00	0.00	0.00	7.93	0.00	0.00	0.00	0.00	0.00
27.00	38.15	35.29	33.38	22.82	0.07	0.00	0.00	5.59	0.00	0.00	0.00	0.00	0.00
28.00	38.14	35.29	33.38	8.70	2.65	0.00	0.00	4.51	0.00	1.49	0.00	0.00	0.00
29.00	38.15	35.29	33.39	2.22	10.74	0.00	0.00	1.85	0.00	0.91	0.00	0.00	0.00
30.00	38.15	35.29	33.38	0.00	15.80	0.00	0.00	3.02	0.00	1.36	0.00	0.00	0.00
31.00	38.15	35.29	33.38	0.00	14.68	0.00	0.00	3.34	0.00	1.56	0.00	0.00	0.00
32.00	38.14	35.29	33.38	0.00	16.62	0.00	0.00	2.32	0.00	1.17	0.00	0.00	0.00
33.00	38.15	35.29	33.38	0.00	4.42	0.00	0.00	1.65	0.00	0.94	0.00	0.00	0.00
34.00	38.15	35.29	33.38	0.00	1.10	0.00	0.00	0.00	0.00	1.37	0.00	0.00	0.00
35.00	38.15	35.29	33.39	3.89	14.96	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00
36.00	38.14	35.29	33.38	4.83	12.97	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00
37.00	38.15	35.29	33.38	3.93	11.71	0.00	0.00	0.00	0.00	0.26	0.00	0.00	0.00
38.00	38.15	35.29	33.38	2.45	11.32	0.00	0.00	0.00	0.00	2.93	0.00	0.00	0.00
39.00	38.15	35.29	33.38	1.40	7.36	0.00	0.00	3.69	0.00	3.58	0.00	0.00	0.00
