Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.628s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	22.09	19.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	34.33	30.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	34.33	30.51	0.00	0.00	0.00	4.72	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.00	0.00	2.31	0.00	0.00
6.00	34.33	30.51	0.15	0.00	0.00	8.52	0.48	0.04	0.00	0.00	0.00	0.24	0.00	0.00	0.00	6.37	0.00	0.00	0.00	0.00	0.00	3.44	0.00	0.00
7.00	34.33	30.52	0.01	0.64	0.20	6.12	0.09	1.63	0.00	0.00	0.00	0.12	0.00	0.03	0.00	3.55	0.01	0.00	0.00	0.00	0.00	1.26	0.00	0.00
8.00	34.33	30.51	0.11	6.20	0.04	5.62	0.37	4.87	0.00	0.00	0.00	0.04	0.00	0.00	0.00	5.73	0.19	0.00	0.00	0.00	0.01	2.19	0.00	0.00
9.00	34.33	30.52	0.13	5.41	0.00	5.76	4.66	4.37	0.00	0.00	0.00	0.55	0.00	0.00	0.00	5.10	0.35	0.00	0.00	0.00	0.06	5.28	0.00	0.00
10.00	34.33	30.51	0.84	4.36	0.01	6.39	4.71	4.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.36	0.84	0.00	0.00	0.00	0.15	6.51	0.00	0.00
11.00	34.33	30.51	0.18	4.41	0.00	6.21	4.93	4.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.42	0.72	0.00	0.00	0.00	0.07	6.67	0.00	0.00
12.00	34.33	30.52	3.84	5.33	0.00	4.47	4.99	3.77	0.00	0.00	0.00	0.01	0.00	0.00	0.00	5.62	0.00	0.00	0.00	0.00	0.00	5.20	0.00	0.00
13.00	34.33	30.51	6.85	3.85	0.00	2.41	2.52	5.00	0.00	0.00	0.00	1.46	0.00	0.00	0.00	4.92	0.00	0.00	0.00	0.00	0.00	4.47	0.00	0.00
14.00	34.33	30.52	0.80	5.17	0.28	1.75	0.00	7.23	0.00	0.00	0.00	0.85	0.00	0.00	0.00	5.55	3.72	0.00	0.00	0.00	0.00	8.14	0.00	0.00
15.00	34.33	30.51	0.00	5.86	0.43	0.90	4.22	2.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.70	1.59	0.00	0.00	0.00	0.13	6.88	0.00	0.00
16.00	34.33	30.51	0.00	6.77	0.00	0.00	5.68	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.18	0.98	0.00	0.00	0.00	0.27	6.73	0.00	0.00
17.00	34.34	30.52	1.37	3.08	0.00	0.25	4.77	0.28	0.00	0.00	0.00	0.57	0.00	0.00	0.00	7.01	0.91	0.00	0.00	0.00	0.17	7.00	0.00	0.00
18.00	34.33	30.51	8.93	0.00	0.00	0.00	6.02	0.00	0.00	0.00	0.00	5.05	0.00	0.00	0.00	3.44	0.77	0.00	0.00	0.00	0.17	8.02	0.00	0.00
19.00	34.33	30.52	7.60	0.00	0.00	0.00	6.14	0.00	0.00	0.00	0.00	5.05	0.00	0.00	0.00	4.94	1.10	0.00	0.00	0.00	0.30	6.03	0.00	0.00
20.00	34.33	30.51	10.78	2.22	1.22	0.00	6.46	0.00	0.00	0.00	0.00	6.72	0.00	0.00	0.00	8.49	0.77	0.00	0.00	0.00	0.00	8.00	0.00	0.00
21.00	34.33	30.51	7.93	3.68	1.11	0.00	2.59	0.00	0.00	0.00	0.00	4.73	0.00	0.00	0.00	5.73	1.34	0.00	0.00	0.00	1.15	4.28	0.00	0.00
22.00	34.33	30.52	7.32	4.10	2.27	0.00	0.00	0.00	0.00	0.00	0.00	3.49	0.00	0.00	0.00	6.33	4.63	0.00	0.00	0.00	1.58	3.35	0.00	0.00
23.00	34.33	30.51	8.33	1.99	2.15	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	3.66	0.00	1.42	2.58	0.00	0.00	0.00	1.59	3.69	0.00	0.00
24.00	34.33	30.51	19.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.08	0.00	0.00
25.00	34.33	30.52	11.89	0.00	0.00	0.00	0.56	0.00	0.00	0.00	0.00	4.33	0.00	0.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.78	0.00	0.00
26.00	34.33	30.51	8.66	0.00	0.00	0.00	7.45	0.00	0.00	0.00	0.00	4.76	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.09	0.00	0.00
27.00	34.33	30.52	3.72	0.17	0.00	0.00	4.45	0.00	0.00	0.00	0.00	3.62	0.00	0.00	0.00	2.21	0.00	0.00	0.00	0.00	0.00	4.32	0.00	0.00
28.00	34.33	30.51	9.52	0.00	0.00	0.00	8.09	0.00	0.00	0.00	0.00	2.92	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	3.37	0.00	0.00
29.00	34.33	30.51	6.87	0.00	0.00	0.00	6.14	0.00	0.00	0.00	0.00	3.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.08	0.00	0.00
