Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.639s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallMeshInternetStack () DONE !!!
InstallWifiInternetStack () DONE !!!
InstallCsmaInternetStack () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	33.88	23.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	39.09	27.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	39.10	27.66	2.70	0.00	0.00	0.00	8.97	0.03	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	39.10	27.66	2.13	0.00	0.00	0.00	15.07	9.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	39.09	27.65	1.42	0.00	0.00	0.00	12.49	8.25	0.00	2.30	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	39.10	27.66	1.86	0.00	0.00	0.00	13.90	10.03	0.00	2.04	0.03	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
9.00	39.10	27.66	1.98	0.00	0.00	0.00	14.36	9.46	0.00	3.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	39.09	27.65	1.90	0.00	0.00	0.00	17.15	11.51	0.00	4.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	39.10	27.66	1.39	0.00	0.00	0.00	10.98	8.54	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
12.00	39.10	27.66	2.41	0.00	0.00	0.00	17.63	11.23	0.00	4.03	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
13.00	39.09	27.65	1.17	0.00	0.00	0.00	10.83	6.67	0.00	0.85	0.00	0.00	0.00	9.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
14.00	39.10	27.66	2.01	0.00	0.00	0.00	12.90	10.11	0.00	0.00	0.00	0.00	0.00	10.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
15.00	39.10	27.65	0.63	0.00	0.00	0.00	11.24	8.33	0.00	0.00	0.00	0.00	0.00	10.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
16.00	39.09	27.66	0.00	0.00	0.00	0.00	14.48	12.71	0.00	0.00	0.00	0.00	0.00	3.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
17.00	39.10	27.66	1.35	0.00	0.00	0.00	16.85	1.28	0.00	0.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
18.00	39.10	27.65	7.57	0.00	0.00	0.00	12.19	0.00	0.00	0.83	0.00	0.00	0.00	5.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
19.00	39.09	27.66	5.44	0.00	0.00	0.00	8.73	4.53	0.00	1.36	0.00	0.00	0.00	8.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
20.00	39.10	27.66	5.13	0.00	0.00	0.00	10.70	8.12	0.00	1.57	0.00	0.00	0.00	9.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	39.10	27.65	4.08	0.00	0.00	0.00	10.16	6.44	0.00	1.35	0.00	0.00	0.00	8.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
22.00	39.09	27.66	5.35	0.00	0.00	0.00	10.41	3.49	0.00	1.79	0.00	0.00	0.00	6.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.00	39.10	27.66	3.78	0.00	0.00	0.00	11.57	6.92	0.00	1.10	0.00	0.00	0.00	2.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
24.00	39.10	27.65	0.00	0.00	0.00	0.00	12.12	6.22	0.00	0.06	0.00	0.00	0.00	5.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
25.00	39.09	27.66	0.00	0.00	0.00	0.00	12.96	2.75	0.00	6.78	0.00	0.00	0.00	3.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
26.00	39.10	27.66	2.11	0.00	0.00	0.00	16.55	0.00	0.00	9.89	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
27.00	39.10	27.65	1.17	0.00	0.00	0.00	11.23	5.64	0.00	2.32	0.00	0.00	0.00	4.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	39.09	27.66	2.08	0.00	0.00	0.00	14.33	8.75	0.00	1.07	0.00	0.00	0.00	2.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
29.00	39.10	27.65	1.73	0.00	0.00	0.00	10.85	8.18	0.00	2.11	0.00	0.00	0.00	7.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
30.00	39.10	27.66	1.34	0.00	0.00	0.00	11.89	7.05	0.00	1.15	0.00	0.00	0.00	10.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
31.00	39.09	27.66	1.22	0.00	0.00	0.00	10.85	7.60	0.00	0.53	0.00	0.00	0.00	9.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
32.00	39.10	27.65	1.61	0.00	0.00	0.00	14.11	10.61	0.00	0.00	0.00	0.00	0.00	11.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.00	39.10	27.66	1.25	0.00	0.00	0.00	6.82	3.77	0.00	0.00	0.00	0.00	0.00	7.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	39.09	27.66	0.00	0.00	0.00	0.00	17.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	39.10	27.65	0.70	0.00	0.00	0.00	15.58	0.00	0.00	0.00	0.00	0.00	0.00	9.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
36.00	39.10	27.66	2.30	0.00	0.00	0.00	15.52	0.00	0.00	0.00	0.00	0.00	0.00	10.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
37.00	39.09	27.66	2.36	0.00	0.00	0.00	14.64	1.49	0.00	0.00	0.00	0.00	0.00	9.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
38.00	39.10	27.65	4.30	0.00	0.00	0.00	17.16	0.00	0.00	0.00	0.00	0.00	0.00	10.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
39.00	39.10	27.66	3.67	0.00	0.00	0.00	15.61	0.00	0.00	0.00	0.00	0.00	0.00	7.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
