Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.217s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
69.00	1.99	1.90	1.99	1.99	2.00	1.91	2.00
70.00	2.00	1.94	2.00	2.00	2.00	1.95	2.00
71.00	1.99	1.91	2.00	2.00	2.00	1.94	1.99
72.00	2.00	1.91	2.00	2.00	2.00	1.95	2.00
73.00	1.98	1.92	2.00	2.00	1.99	1.91	1.98
74.00	2.00	1.97	2.00	2.00	1.99	1.90	2.00
75.00	1.98	1.91	1.99	1.99	2.00	1.95	1.98
76.00	1.98	1.97	2.00	2.00	1.99	1.98	1.98
77.00	2.00	1.93	2.00	2.00	2.00	1.95	2.00
78.00	2.00	1.92	2.00	2.00	2.00	1.92	1.99
79.00	1.99	1.90	2.00	2.00	2.00	1.91	2.00
80.00	2.00	1.90	2.00	2.00	1.99	1.92	2.00
81.00	1.99	1.93	1.99	1.99	2.00	1.95	1.99
82.00	2.00	1.94	2.00	2.00	2.00	1.91	2.00
83.00	1.99	1.94	2.00	2.00	2.00	1.92	1.98
84.00	2.00	1.90	2.00	2.00	2.00	1.92	2.00
85.00	1.98	1.93	2.00	2.00	2.00	1.91	1.99
86.00	1.99	1.92	2.00	2.00	1.99	1.98	2.00
87.00	1.99	1.93	1.99	1.99	2.00	1.94	2.00
88.00	2.00	1.97	2.00	2.00	2.00	1.95	2.00
89.00	2.00	1.95	2.00	2.00	2.00	1.99	2.00
90.00	1.99	1.92	2.00	2.00	2.00	1.94	2.00
91.00	2.00	1.91	2.00	2.00	2.00	1.92	1.98
92.00	2.00	1.93	2.00	2.00	1.98	1.91	2.00
93.00	1.99	1.97	1.99	1.99	2.00	1.95	2.00
94.00	2.00	1.95	2.00	2.00	2.00	1.91	2.00
95.00	1.99	1.94	2.00	2.00	2.00	1.94	2.00
96.00	1.98	1.95	2.00	2.00	2.00	1.92	1.99
97.00	1.98	1.93	2.00	2.00	2.00	1.94	1.99
98.00	2.00	1.93	2.00	2.00	1.99	1.94	2.00
99.00	1.98	1.98	1.99	2.00	1.99	1.91	2.00
100.00	2.00	1.90	2.00	1.99	2.00	1.95	2.00
101.00	2.00	1.94	2.00	2.00	2.00	1.97	1.97
102.00	2.00	1.99	2.00	2.00	2.00	1.88	2.00
103.00	1.99	1.91	2.00	2.00	2.00	1.94	1.99
104.00	2.00	1.90	2.00	2.00	2.00	1.88	2.00
105.00	2.00	1.91	2.00	2.00	1.99	1.90	1.98
106.00	1.98	1.91	1.99	1.99	2.00	1.98	1.99
107.00	1.99	1.93	2.00	2.00	2.00	1.91	1.99
108.00	2.00	1.92	2.00	2.00	2.00	1.92	2.00
109.00	1.98	1.93	2.00	2.00	2.00	1.94	1.99
110.00	2.00	1.87	2.00	2.00	2.00	1.92	2.00
111.00	1.99	1.92	2.00	2.00	1.99	1.93	1.99
112.00	2.00	1.92	1.99	1.99	2.00	1.95	2.00
113.00	2.00	1.95	2.00	2.00	2.00	1.92	2.00
114.00	2.00	1.94	2.00	2.00	2.00	1.93	2.00
115.00	2.00	1.95	2.00	2.00	2.00	1.94	1.98
116.00	1.98	1.91	2.00	2.00	2.00	1.97	1.97
117.00	2.00	1.92	2.00	2.00	1.97	1.93	2.00
118.00	2.00	1.88	1.99	1.99	2.00	1.95	2.00
119.00	2.00	1.92	2.00	2.00	2.00	1.94	2.00
120.00	2.00	1.91	2.00	2.00	2.00	1.95	2.00
121.00	1.99	1.92	2.00	2.00	2.00	1.91	1.99
122.00	2.00	1.91	2.00	2.00	2.00	1.94	1.99
123.00	2.00	1.93	2.00	2.00	1.98	1.94	2.00
124.00	2.00	1.91	1.99	1.99	2.00	1.91	2.00
125.00	1.99	1.91	2.00	2.00	2.00	1.94	1.99
126.00	1.99	1.93	2.00	2.00	2.00	1.93	2.00
127.00	1.99	1.93	2.00	2.00	2.00	1.95	2.00
128.00	1.99	1.91	2.00	2.00	1.99	1.94	1.99
129.00	1.99	1.94	2.00	2.00	2.01	1.93	1.99
130.00	2.00	1.93	1.99	1.99	1.99	1.95	2.00
131.00	1.99	1.95	2.00	2.00	2.00	1.94	1.98
132.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
133.00	2.00	1.97	2.00	2.00	1.98	1.94	1.98
134.00	1.99	1.88	2.00	2.00	2.00	1.91	1.99
135.00	2.00	1.97	2.00	2.00	2.00	1.97	2.00
136.00	1.99	1.92	1.99	1.99	1.98	1.99	2.00
137.00	1.99	1.95	2.00	2.00	2.00	1.95	2.00
138.00	2.00	1.87	2.00	2.00	2.00	1.94	2.00
139.00	1.99	1.94	2.00	2.00	2.00	1.91	1.99
140.00	1.99	1.90	2.00	2.00	2.00	1.88	1.99
141.00	1.99	1.92	2.00	2.00	1.99	1.94	2.00
142.00	2.00	1.91	1.99	2.00	2.00	1.92	2.00
143.00	2.00	1.94	2.00	1.99	2.00	1.97	2.00
144.00	2.00	1.91	2.00	2.00	2.00	1.92	2.00
145.00	1.99	1.94	2.00	2.00	1.99	1.97	1.98
146.00	1.99	1.94	2.00	2.00	2.00	1.88	1.97
147.00	1.97	1.93	2.00	2.00	2.00	1.93	1.99
148.00	2.00	1.98	2.00	2.00	1.99	1.95	2.00
149.00	1.98	1.95	1.99	1.99	2.00	1.99	2.00
150.00	2.00	1.95	2.00	2.00	2.00	1.94	2.00
151.00	1.73	1.85	1.88	2.00	2.00	1.95	2.00
152.00	2.00	1.92	2.00	2.00	2.00	1.91	1.99
153.00	1.99	1.90	2.00	2.00	1.99	1.97	2.00
154.00	2.00	1.92	2.00	2.00	2.00	1.94	2.00
155.00	1.99	1.90	1.99	1.99	1.99	1.95	2.00
156.00	2.00	1.94	2.00	2.00	2.00	1.92	1.98
157.00	1.99	1.94	2.00	2.00	1.99	1.92	1.99
158.00	1.99	1.93	2.00	2.00	2.00	1.94	2.00
159.00	1.99	1.92	2.00	2.00	1.98	1.93	1.98
160.00	2.00	1.98	2.00	2.00	2.00	1.97	2.00
161.00	1.99	1.95	1.99	1.99	2.00	1.94	1.99
162.00	2.00	1.91	2.00	2.00	2.00	1.94	2.00
163.00	1.99	1.95	2.00	2.00	2.00	1.93	1.98
164.00	1.99	1.91	2.00	2.00	2.00	1.92	2.00
165.00	2.00	1.92	2.00	2.00	1.99	1.97	1.98
166.00	2.00	1.94	2.00	2.00	2.01	1.92	1.98
167.00	2.00	1.95	1.99	1.99	1.99	1.94	2.00
168.00	2.00	1.92	2.00	2.00	2.00	1.95	2.00
169.00	2.00	1.90	2.00	2.00	2.00	1.95	1.99
170.00	2.00	1.93	2.00	2.00	1.99	1.97	1.99
171.00	1.98	1.95	2.00	2.00	1.99	1.95	1.98
172.00	2.00	1.92	2.00	2.00	2.00	1.93	2.00
173.00	1.99	1.93	1.99	1.99	2.00	1.97	1.99
174.00	2.00	1.92	2.00	2.00	2.00	1.98	2.00
175.00	1.99	1.94	2.00	2.00	2.00	1.93	2.00
176.00	1.99	1.94	2.00	2.00	2.00	1.94	1.95
177.00	1.98	1.93	2.00	2.00	2.00	1.98	2.00
178.00	2.00	1.94	2.00	2.00	2.00	1.93	2.00
179.00	2.00	1.93	1.99	1.99	1.99	1.93	2.00
10.2.1.2	2.04	8.18
10.1.1.1	2.02	2582.58
10.1.1.2	1.95	2222.45
10.1.1.3	2.03	437.43
10.1.1.5	2.03	1534.07
10.1.1.6	1.96	2226.98
10.1.1.7	2.02	2584.49
