Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.195s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	1.47	1.01	1.99	1.95
3.00	2.16	2.46	2.00	1.99
4.00	2.30	2.01	2.00	2.00
5.00	1.99	1.98	2.00	1.98
6.00	2.01	2.01	2.00	2.00
7.00	1.99	1.99	2.00	2.00
8.00	1.99	2.00	1.99	2.00
9.00	2.00	2.00	2.00	2.00
10.00	2.00	2.00	2.00	1.99
11.00	2.00	2.00	2.00	2.00
12.00	1.99	1.99	2.00	2.00
13.00	1.99	2.00	2.00	2.00
14.00	2.00	1.99	1.99	2.00
15.00	2.00	2.00	2.00	2.00
16.00	2.00	2.00	2.00	1.99
17.00	1.99	2.00	2.00	2.00
18.00	1.99	1.99	2.00	2.00
19.00	1.99	1.99	2.00	2.00
20.00	1.99	1.99	1.99	1.99
21.00	2.01	2.00	2.00	2.00
22.00	1.99	2.00	2.00	2.00
23.00	1.99	2.00	2.00	2.00
24.00	1.99	1.99	2.00	2.00
25.00	2.00	2.00	2.00	2.00
26.00	1.99	2.00	1.99	2.00
27.00	2.01	2.00	2.00	1.99
28.00	1.99	2.00	2.00	2.00
29.00	1.99	1.98	2.00	2.00
30.00	2.01	2.01	2.00	2.00
31.00	1.99	2.00	2.00	2.00
32.00	2.00	1.99	1.99	1.99
33.00	1.99	2.00	2.00	2.01
34.00	2.00	2.00	2.00	2.00
35.00	1.98	1.99	2.00	2.00
36.00	2.00	2.00	2.00	1.99
37.00	2.01	2.01	2.00	2.00
38.00	2.00	1.99	1.99	1.99
39.00	1.99	2.00	2.00	2.01
40.00	2.00	2.00	2.00	2.00
41.00	1.99	1.99	2.00	1.98
42.00	1.99	1.99	2.00	2.00
43.00	2.01	2.01	2.00	2.00
44.00	1.99	1.99	1.99	1.99
45.00	1.99	2.00	2.00	2.01
46.00	2.01	2.00	2.00	1.99
47.00	1.98	2.00	2.00	2.01
48.00	2.00	2.00	2.00	1.99
49.00	1.99	1.99	2.00	1.99
50.00	1.99	2.00	2.00	2.01
51.00	1.99	2.00	1.99	2.00
52.00	2.00	2.00	2.00	2.00
53.00	1.99	2.00	2.00	2.00
54.00	2.00	2.00	2.00	1.99
55.00	2.00	2.00	2.00	2.00
56.00	1.98	1.99	2.00	2.00
57.00	2.00	2.00	1.99	2.00
58.00	1.99	2.00	2.00	2.00
59.00	2.00	2.00	2.00	1.99
60.00	1.99	1.99	2.00	2.00
61.00	1.99	2.00	2.00	2.00
62.00	2.01	2.00	2.00	1.99
63.00	1.99	1.99	1.99	2.00
64.00	2.00	2.00	2.00	1.99
65.00	1.97	1.99	2.00	2.01
66.00	1.99	1.99	2.00	1.99
67.00	2.00	2.01	2.00	2.00
68.00	2.00	1.99	2.00	2.00
69.00	2.00	2.00	1.99	2.00
70.00	2.00	2.00	2.00	1.99
71.00	2.00	2.00	2.00	2.00
72.00	1.99	2.00	2.00	2.00
73.00	2.00	2.00	2.00	2.00
74.00	1.98	1.99	2.00	2.00
75.00	2.01	2.00	1.99	1.99
76.00	1.99	2.00	2.00	2.01
77.00	1.99	2.00	2.00	1.99
78.00	1.99	1.99	2.00	2.00
79.00	2.01	2.01	2.00	2.00
80.00	1.99	2.00	2.00	2.00
81.00	2.00	1.99	1.99	2.00
82.00	2.00	2.00	2.00	1.99
83.00	1.99	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00
85.00	1.99	1.99	2.00	2.00
86.00	1.99	2.00	2.00	2.00
87.00	2.01	2.00	1.99	2.00
88.00	1.99	2.00	2.00	1.99
89.00	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	2.00
91.00	1.99	2.00	2.00	2.00
92.00	1.98	1.98	2.00	1.99
93.00	2.01	2.00	1.99	2.01
94.00	1.99	2.00	2.00	2.00
95.00	1.98	2.00	2.00	2.00
96.00	2.00	2.00	2.00	2.00
97.00	2.00	1.99	2.00	1.99
98.00	2.00	2.01	2.00	2.00
99.00	1.99	1.99	2.00	2.00
100.00	2.00	2.00	1.99	2.00
101.00	2.00	2.00	2.00	1.99
102.00	1.99	2.00	2.00	2.01
103.00	2.00	2.00	2.00	1.99
104.00	1.98	1.99	2.00	2.00
105.00	2.01	2.00	2.00	2.00
106.00	1.98	2.00	1.99	2.00
107.00	2.01	2.00	2.00	1.99
108.00	2.00	2.00	2.00	2.00
109.00	1.98	2.00	2.00	2.00
110.00	2.00	2.00	2.00	2.00
111.00	2.00	2.00	2.00	2.00
112.00	2.00	1.99	1.99	1.99
113.00	1.99	1.99	2.00	2.00
114.00	2.00	2.00	2.00	2.00
115.00	2.00	2.00	2.00	2.00
116.00	1.99	2.00	2.00	2.00
117.00	2.00	1.99	2.00	2.00
118.00	2.00	2.00	1.99	2.00
119.00	1.99	2.00	2.00	1.99
120.00	2.00	2.00	2.00	2.01
121.00	2.00	2.00	2.00	1.99
122.00	2.00	2.00	2.00	2.00
123.00	2.00	2.00	2.00	2.00
124.00	2.00	1.99	1.99	1.99
125.00	1.99	2.00	2.00	2.01
126.00	2.00	2.00	2.00	1.99
127.00	2.00	2.00	2.00	2.00
128.00	1.99	1.99	2.00	2.00
129.00	2.00	2.01	2.00	2.00
130.00	1.99	1.99	1.99	2.00
131.00	2.01	2.00	2.00	1.99
132.00	1.99	2.00	2.00	2.00
133.00	1.99	2.00	2.00	2.01
134.00	1.99	2.00	2.00	1.98
135.00	2.00	1.99	2.00	1.99
136.00	2.00	2.00	1.99	2.01
137.00	1.99	2.00	2.00	2.00
138.00	2.00	2.00	2.00	1.99
139.00	1.99	2.00	2.00	2.00
140.00	1.98	2.00	2.00	2.00
141.00	2.00	2.00	2.00	2.00
142.00	2.00	1.99	2.00	1.99
143.00	2.00	2.00	1.99	2.00
144.00	2.00	2.00	2.00	2.00
145.00	1.99	1.99	2.00	2.00
146.00	1.98	1.99	2.00	2.00
147.00	2.01	2.01	2.00	2.00
148.00	1.99	1.99	2.00	2.00
149.00	2.00	2.00	1.99	1.99
150.00	1.99	2.00	2.00	2.00
151.00	1.99	1.99	2.00	2.00
152.00	1.99	2.01	2.00	2.00
153.00	2.00	2.00	2.00	2.00
154.00	2.00	2.00	2.00	2.00
155.00	1.97	1.99	1.99	1.99
156.00	2.01	2.00	2.00	1.99
157.00	1.99	2.00	2.00	2.00
158.00	1.98	2.00	2.00	2.00
159.00	2.00	2.00	2.00	2.00
160.00	1.99	1.99	2.00	1.99
161.00	2.01	2.00	1.99	2.01
162.00	1.99	2.00	2.00	2.00
163.00	1.98	1.99	2.00	1.99
164.00	2.00	2.01	2.00	2.00
165.00	2.00	2.00	2.00	2.00
166.00	2.00	2.00	2.00	2.00
167.00	1.99	1.99	1.99	2.00
168.00	2.00	2.00	2.00	2.00
169.00	2.00	1.99	2.00	2.00
170.00	2.00	2.01	2.00	1.99
171.00	2.00	1.99	2.00	2.00
172.00	1.99	2.00	2.00	2.00
173.00	1.99	2.00	1.99	2.00
174.00	2.00	2.00	2.00	2.00
175.00	1.99	1.99	2.00	1.99
176.00	1.99	2.01	2.00	2.00
177.00	1.99	1.99	2.00	2.00
178.00	2.01	2.00	2.00	1.99
179.00	1.98	2.00	1.99	2.01
10.1.1.1	2.03	8402.67
10.1.1.2	2.03	2444.83
10.2.1.2	2.04	7.94
10.1.1.4	2.04	4783.99
