Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.830s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	1.68	0.00	0.00	1.70	1.98	1.61	0.42	0.00	0.00	0.00
3.00	0.00	0.00	1.02	0.00	0.00	0.41	2.00	1.72	0.32	0.00	0.00	1.13
4.00	0.02	0.00	1.10	0.00	0.00	1.01	2.00	0.91	0.09	0.00	0.00	1.35
5.00	0.59	0.00	1.58	0.00	0.00	0.75	2.00	1.02	0.08	0.78	0.00	0.75
6.00	0.78	0.00	1.46	0.00	0.00	1.71	2.00	0.93	1.33	0.21	0.72	0.00
7.00	0.53	0.00	1.11	0.00	0.00	1.46	2.00	0.61	0.61	0.00	1.55	2.44
8.00	0.74	0.00	1.74	0.00	0.00	0.77	1.99	2.05	0.00	0.00	1.93	1.44
9.00	0.02	0.00	0.51	0.00	0.00	0.39	2.00	0.52	0.41	1.24	0.57	0.54
10.00	1.87	0.00	1.80	0.00	0.00	1.71	2.00	1.90	0.62	0.71	0.91	1.47
11.00	0.99	0.00	1.42	0.00	0.00	1.42	2.00	1.10	0.66	0.85	1.26	1.11
12.00	0.00	0.00	0.60	0.00	0.00	0.01	2.00	0.98	0.00	1.11	0.93	1.21
13.00	1.55	0.00	1.68	0.00	0.00	1.67	2.00	0.79	1.26	1.64	0.88	0.77
14.00	0.75	0.00	1.17	0.00	0.00	1.18	1.99	0.47	1.18	1.42	1.55	0.62
15.00	1.14	0.00	0.82	0.00	0.00	1.00	2.00	1.54	0.45	0.61	0.78	0.00
16.00	0.61	0.00	0.19	0.00	0.00	1.10	2.00	1.18	0.67	1.26	1.88	0.41
17.00	0.00	0.00	1.51	0.00	0.00	1.33	2.00	0.87	0.08	1.14	1.15	0.80
18.00	0.84	0.00	0.34	0.00	0.00	1.39	2.00	0.80	0.58	1.78	1.26	0.34
19.00	0.00	0.00	0.89	0.00	0.00	1.22	2.00	1.27	0.13	1.46	1.35	0.49
20.00	1.06	0.00	0.02	0.00	0.00	1.27	1.99	0.97	0.72	1.07	1.46	1.28
21.00	0.08	0.00	1.21	0.00	0.00	1.95	2.00	0.67	0.00	0.53	0.66	0.21
22.00	0.67	0.00	1.11	0.00	0.00	1.05	2.00	0.51	1.19	1.97	1.53	1.15
23.00	0.86	0.00	1.66	0.00	0.00	1.41	2.00	1.00	1.24	1.51	1.35	0.35
24.00	0.75	0.00	0.99	0.00	0.00	0.78	2.00	0.93	1.42	1.64	1.34	0.55
25.00	0.13	0.00	1.94	0.00	0.00	0.77	2.00	2.25	0.00	1.53	1.95	1.80
26.00	0.00	0.00	1.61	0.00	0.00	1.47	1.99	1.67	0.81	2.25	1.72	1.40
27.00	0.46	0.00	1.17	0.00	0.00	1.95	2.00	1.35	0.06	1.99	1.93	1.12
28.00	0.33	0.00	1.75	0.00	0.00	1.80	2.00	1.93	0.97	1.87	1.92	1.88
29.00	1.30	0.00	1.26	0.00	0.00	1.25	2.00	0.39	0.11	1.72	1.47	0.21
30.00	0.00	0.00	0.67	0.00	0.00	0.42	2.00	0.12	1.34	0.98	1.38	0.57
31.00	1.07	0.00	1.12	0.00	0.00	1.74	2.00	0.48	0.15	1.17	1.65	0.51
32.00	0.00	0.00	1.54	0.00	0.00	1.64	1.99	1.47	1.68	1.67	1.58	1.40
33.00	0.15	0.00	0.97	0.00	0.00	1.21	2.00	1.27	0.99	0.82	1.12	1.48
34.00	0.64	0.00	1.06	0.00	0.00	1.46	2.00	1.33	0.75	1.10	1.60	0.38
35.00	0.59	0.00	1.25	0.00	0.00	1.52	2.00	1.27	0.00	0.11	1.18	1.54
36.00	1.00	0.00	1.77	0.00	0.00	1.50	2.00	1.67	0.69	1.61	1.55	1.52
37.00	1.99	0.00	2.00	0.00	0.00	2.00	2.00	1.99	0.64	2.00	1.99	1.98
38.00	1.98	0.00	2.00	0.00	0.00	1.99	1.99	1.86	0.79	1.81	1.84	1.88
39.00	1.70	0.00	1.61	0.00	0.00	1.83	2.00	1.40	1.60	1.77	1.79	1.46
40.00	0.81	0.00	1.17	0.00	0.00	1.85	2.00	1.65	1.05	0.80	1.01	0.67
41.00	0.33	0.00	0.42	0.00	0.00	1.32	2.00	1.04	1.19	1.81	1.66	0.34
42.00	0.66	0.00	1.84	0.00	0.00	1.53	2.00	0.57	0.47	0.85	0.86	0.93
43.00	0.00	0.00	1.38	0.00	0.00	1.35	2.00	1.88	1.02	1.60	1.50	1.13
44.00	0.02	0.00	1.08	0.00	0.00	2.32	1.99	1.33	0.92	1.77	1.66	1.66
45.00	0.04	0.00	0.33	0.00	0.00	1.59	2.00	0.31	1.01	1.15	1.48	0.62
46.00	1.28	0.00	1.75	0.00	0.00	1.94	2.00	1.93	0.25	1.87	1.93	2.11
47.00	1.04	0.00	1.33	0.00	0.00	0.87	2.00	0.89	0.31	1.02	1.53	0.72
48.00	1.44	0.00	1.94	0.00	0.00	1.68	2.00	0.54	0.46	1.24	1.48	0.00
49.00	0.38	0.00	0.93	0.00	0.00	2.04	2.00	1.25	0.94	1.13	1.78	1.34
50.00	1.14	0.00	1.38	0.00	0.00	1.93	2.00	1.46	1.33	1.58	2.19	2.00
51.00	1.99	0.00	2.00	0.00	0.00	2.00	1.99	2.00	1.84	2.00	1.99	2.00
52.00	1.99	0.00	2.00	0.00	0.00	2.00	2.00	2.00	1.83	2.00	2.00	2.00
53.00	2.00	0.00	1.99	0.00	0.00	1.99	2.00	2.00	1.80	2.00	2.00	2.00
54.00	1.99	0.00	2.01	0.00	0.00	2.00	2.00	1.99	1.81	1.99	1.99	1.99
55.00	2.00	0.00	2.00	0.00	0.00	2.01	2.00	2.00	1.78	2.00	2.01	2.00
56.00	1.34	0.00	1.79	0.00	0.00	1.52	2.00	1.64	1.14	1.34	1.42	1.28
57.00	1.01	0.00	1.50	0.00	0.00	1.65	1.99	1.20	0.89	1.06	1.59	0.26
58.00	0.52	0.00	1.21	0.00	0.00	1.81	2.00	1.59	0.86	0.91	1.75	1.61
59.00	0.00	0.00	2.05	0.00	0.00	1.52	2.00	1.45	0.49	1.87	0.65	1.17
60.00	0.04	0.00	2.04	0.00	0.00	2.01	2.00	1.71	2.30	2.17	2.00	1.90
61.00	0.82	0.00	1.78	0.00	0.00	2.00	2.00	1.77	1.08	1.90	1.94	1.72
62.00	0.11	0.00	1.70	0.00	0.00	1.99	2.00	0.97	1.53	2.00	1.61	0.98
63.00	0.98	0.00	0.12	0.00	0.00	1.02	1.99	0.16	1.25	0.88	1.54	0.00
64.00	1.21	0.00	1.70	0.00	0.00	1.87	2.00	0.66	0.20	1.51	0.71	0.41
65.00	1.98	0.00	2.00	0.00	0.00	1.57	2.00	0.75	1.70	1.52	1.25	0.34
66.00	0.25	0.00	1.59	0.00	0.00	1.00	2.00	1.35	0.29	0.49	1.17	1.30
67.00	0.46	0.00	1.17	0.00	0.00	2.37	2.00	1.35	0.98	0.85	0.99	1.31
68.00	0.05	0.00	1.20	0.00	0.00	1.65	2.00	1.67	1.26	0.25	1.14	1.06
69.00	0.00	0.00	1.72	0.00	0.00	1.90	1.99	1.60	0.31	1.12	0.79	1.30
70.00	0.37	0.00	1.20	0.00	0.00	0.55	2.00	1.00	0.00	0.98	0.47	0.02
71.00	0.06	0.00	0.75	0.00	0.00	1.47	2.00	1.20	0.00	0.61	1.45	2.00
72.00	0.66	0.00	0.59	0.00	0.00	1.18	2.00	1.38	0.61	0.40	0.97	0.77
73.00	0.73	0.00	1.45	0.00	0.00	1.12	2.00	1.77	1.24	2.12	1.80	1.65
74.00	0.00	0.00	1.98	0.00	0.00	1.97	2.00	1.83	1.58	1.26	1.46	1.99
75.00	0.00	0.00	1.67	0.00	0.00	1.50	1.99	1.94	0.02	1.26	1.84	2.00
76.00	0.16	0.00	2.01	0.00	0.00	2.00	2.00	1.99	1.90	1.99	2.00	1.80
77.00	0.38	0.00	1.26	0.00	0.00	0.94	2.00	1.06	0.54	0.93	1.78	0.98
78.00	0.00	0.00	0.48	0.00	0.00	0.99	2.00	1.22	0.21	1.48	0.60	1.11
79.00	0.53	0.00	0.46	0.00	0.00	0.94	2.00	1.00	0.32	1.30	1.24	1.25
80.00	1.08	0.00	2.66	0.00	0.00	1.70	2.00	1.50	1.11	0.59	1.80	2.00
81.00	1.13	0.00	0.79	0.00	0.00	1.10	1.99	1.59	1.12	1.58	1.73	1.14
82.00	0.78	0.00	1.85	0.00	0.00	2.03	2.00	1.75	2.53	1.55	1.19	1.59
83.00	0.00	0.00	1.50	0.00	0.00	1.84	2.00	1.05	1.39	1.73	1.18	1.31
84.00	1.53	0.00	1.10	0.00	0.00	1.31	2.00	1.20	0.79	0.84	1.24	1.02
85.00	0.44	0.00	2.11	0.00	0.00	2.10	2.00	2.06	1.25	2.21	2.23	2.26
86.00	0.33	0.00	1.17	0.00	0.00	1.40	2.00	1.18	0.38	0.95	0.54	0.58
87.00	1.18	0.00	1.05	0.00	0.00	1.93	1.99	1.28	1.50	2.44	1.74	1.75
88.00	0.33	0.00	1.71	0.00	0.00	1.79	2.00	1.20	1.41	1.80	1.37	0.98
89.00	0.00	0.00	1.64	0.00	0.00	1.51	2.00	1.66	0.84	1.26	1.15	0.16
90.00	0.77	0.00	2.05	0.00	0.00	1.71	2.00	1.65	1.42	1.42	1.41	1.19
91.00	0.82	0.00	1.45	0.00	0.00	1.26	2.00	1.18	0.04	0.97	1.32	0.74
92.00	1.20	0.00	2.06	0.00	0.00	1.93	2.00	1.77	0.95	1.80	1.83	1.48
93.00	0.77	0.00	1.18	0.00	0.00	1.61	1.99	1.42	0.01	1.05	1.84	1.86
94.00	0.00	0.00	1.81	0.00	0.00	1.39	2.00	1.81	0.25	1.80	1.75	1.60
95.00	0.93	0.00	1.37	0.00	0.00	1.99	2.00	1.75	0.34	1.67	1.61	1.38
96.00	1.47	0.00	1.00	0.00	0.00	1.85	2.00	1.51	0.33	0.62	1.53	0.71
97.00	1.53	0.00	1.42	0.00	0.00	1.63	2.00	1.26	0.29	1.83	1.18	0.54
98.00	0.00	0.00	1.25	0.00	0.00	0.88	2.00	1.26	0.11	0.48	1.17	1.54
99.00	0.60	0.00	0.82	0.00	0.00	1.88	2.00	0.37	0.47	0.87	0.92	0.00
100.00	2.01	0.00	2.19	0.00	0.00	1.94	1.99	1.73	0.22	0.25	1.47	2.00
101.00	0.86	0.00	1.63	0.00	0.00	1.80	2.00	1.35	1.45	1.70	0.06	1.61
102.00	1.86	0.00	2.05	0.00	0.00	1.94	2.00	1.78	0.00	0.81	2.45	1.59
103.00	1.19	0.00	1.26	0.00	0.00	1.53	2.00	0.97	1.18	1.18	1.06	1.44
104.00	0.00	0.00	1.24	0.00	0.00	1.24	2.00	1.86	0.98	1.01	1.32	0.81
105.00	0.11	0.00	1.15	0.00	0.00	1.48	2.00	0.97	0.00	1.08	1.27	0.73
106.00	0.81	0.27	0.53	0.00	0.15	1.54	1.99	1.02	0.33	1.75	2.01	1.18
107.00	0.33	1.51	1.65	0.00	0.34	1.38	2.00	1.00	0.00	0.72	0.87	0.77
108.00	0.61	1.72	1.35	0.00	1.35	1.15	2.00	1.48	0.14	0.22	0.79	1.05
109.00	0.00	1.50	1.30	0.00	0.31	1.75	2.00	0.85	0.00	1.47	1.47	1.12
110.00	0.00	0.37	1.71	0.00	0.00	1.78	2.00	1.47	0.72	1.79	1.31	1.15
111.00	0.00	0.88	0.52	0.00	0.13	0.31	2.00	1.24	0.13	0.38	0.71	0.74
112.00	0.11	1.35	1.11	0.00	0.37	0.57	1.99	1.14	0.18	0.93	1.06	1.65
113.00	0.60	0.60	0.41	0.00	0.16	0.16	2.00	1.04	0.49	0.52	0.58	0.25
114.00	0.26	1.48	0.87	0.00	1.04	0.62	2.00	0.31	0.00	1.52	0.33	0.00
115.00	0.00	0.58	1.24	0.00	0.25	0.49	2.00	0.18	0.19	1.22	0.42	0.31
116.00	0.08	0.45	1.18	0.00	0.37	0.51	2.00	0.46	0.21	0.65	0.33	0.11
117.00	0.01	1.00	1.08	0.00	0.88	3.82	2.00	1.12	0.39	1.18	0.77	0.61
118.00	1.99	1.67	1.64	0.00	1.46	1.47	1.99	1.27	0.08	0.28	1.39	1.61
119.00	0.00	0.81	1.87	0.00	0.59	0.97	2.00	1.67	0.00	1.07	1.33	0.62
120.00	0.26	0.87	1.54	0.00	0.51	0.98	2.00	1.40	0.61	1.27	1.28	0.85
121.00	0.61	1.67	1.61	0.00	0.60	1.12	2.00	1.59	0.68	1.26	1.30	1.22
122.00	0.65	0.53	0.64	0.00	0.85	1.04	2.00	1.37	0.52	1.15	1.05	1.15
123.00	0.01	1.25	1.25	0.00	0.15	1.65	2.00	0.77	0.05	0.41	0.04	0.00
124.00	0.00	0.22	0.64	0.00	0.06	1.40	1.99	1.58	0.55	0.81	1.18	0.88
125.00	0.00	0.65	1.71	0.00	0.66	1.41	2.00	1.94	0.15	1.25	0.47	0.48
126.00	0.00	0.29	0.68	0.00	0.31	0.34	2.00	0.74	0.97	1.53	1.45	0.04
127.00	0.06	0.98	1.79	0.00	0.84	1.97	2.00	2.16	0.06	0.92	0.77	1.52
128.00	0.61	1.14	1.11	0.00	1.08	0.61	2.00	1.00	0.49	1.46	1.51	0.98
129.00	0.08	0.22	0.64	0.00	0.05	0.93	2.00	0.28	0.21	0.72	0.74	0.77
130.00	0.31	0.45	1.54	0.00	1.27	2.04	1.99	1.73	0.12	2.34	0.77	0.82
131.00	0.31	0.85	1.30	0.00	0.00	0.64	2.00	1.18	0.48	0.01	1.07	0.95
132.00	0.45	1.12	0.93	0.00	0.34	0.86	2.00	0.26	0.25	0.00	0.57	0.25
133.00	0.35	1.22	1.17	0.00	0.35	1.11	2.00	1.75	0.15	1.02	0.77	1.66
134.00	0.22	1.70	0.80	0.00	0.08	0.91	2.00	0.58	0.49	1.13	1.12	0.01
135.00	0.59	0.45	0.77	0.00	0.47	0.46	2.00	1.14	0.57	1.33	1.42	1.47
136.00	0.28	0.21	1.27	0.00	0.12	0.82	1.99	0.18	0.00	0.00	0.00	0.11
137.00	0.13	0.59	1.35	0.00	0.93	1.31	2.00	0.28	1.52	2.07	2.45	0.58
138.00	0.00	1.39	0.34	0.00	1.77	1.44	2.00	0.73	1.33	1.46	1.26	0.89
139.00	0.26	1.47	1.59	0.00	0.28	1.94	2.00	1.41	0.46	1.12	0.99	0.31
140.00	0.29	1.27	0.93	0.00	1.40	1.21	2.00	0.25	0.00	0.20	0.94	1.12
141.00	0.00	0.92	1.22	0.00	0.67	0.27	2.00	0.09	1.21	2.25	1.45	0.04
142.00	0.00	0.44	1.08	0.00	0.06	0.52	2.00	0.45	0.00	0.02	0.82	0.53
143.00	0.00	0.62	0.82	0.00	0.33	0.48	1.99	0.97	0.12	0.25	1.08	1.02
144.00	0.05	0.42	0.97	0.00	0.14	0.75	2.00	2.10	0.00	0.49	1.13	0.00
145.00	0.16	1.52	2.00	0.00	0.65	3.70	2.00	1.15	0.44	1.46	1.38	0.44
146.00	0.15	0.71	0.24	0.00	0.19	1.51	2.00	0.29	0.00	1.61	0.41	0.64
147.00	0.04	0.42	1.07	0.00	0.02	1.13	2.00	1.80	0.54	0.77	1.13	1.07
148.00	0.00	0.94	0.39	0.00	0.11	0.89	2.00	0.54	0.11	0.86	1.10	0.40
149.00	0.02	0.00	1.07	0.00	0.09	0.40	1.99	0.33	0.11	1.75	0.97	0.33
150.00	0.38	1.01	1.13	0.00	0.65	1.75	2.00	1.15	0.37	1.01	2.27	1.91
151.00	0.00	0.47	0.59	0.00	0.13	1.71	2.00	0.72	0.80	0.93	0.33	0.39
152.00	0.52	1.24	1.97	0.00	0.87	1.64	2.00	1.02	0.85	0.75	1.15	1.26
153.00	0.55	1.35	1.10	0.00	0.12	0.88	2.00	1.32	0.00	0.98	1.74	1.38
154.00	0.20	0.64	0.35	0.00	0.07	0.82	2.00	0.93	0.39	0.82	0.33	0.02
155.00	0.00	0.00	2.05	0.00	0.11	0.77	1.99	0.95	0.51	1.04	0.29	0.34
156.00	0.49	2.05	0.65	0.00	0.33	1.11	2.00	0.68	0.00	0.74	1.19	0.67
157.00	0.68	0.82	1.79	0.00	0.51	1.80	2.00	1.94	0.22	1.54	1.33	1.47
158.00	0.00	0.26	0.28	0.00	0.49	0.75	2.00	0.27	0.33	0.32	0.27	0.31
159.00	0.00	1.10	1.48	0.00	0.00	0.86	2.00	1.51	0.00	1.19	1.10	0.80
160.00	0.00	0.00	0.46	0.00	0.20	0.95	2.00	1.35	0.00	1.71	1.10	1.71
161.00	0.00	1.35	1.20	0.00	0.01	0.21	1.99	1.15	0.31	1.01	1.57	0.78
162.00	1.64	0.59	1.21	0.00	0.34	1.06	2.00	1.02	0.09	1.48	0.41	0.60
163.00	0.74	0.95	0.25	0.00	0.39	0.94	2.00	0.88	0.08	1.05	0.00	0.59
164.00	0.31	1.51	1.65	0.00	0.39	1.15	2.00	0.71	0.01	1.26	1.13	0.41
165.00	0.71	1.39	1.53	0.00	0.44	1.61	2.00	1.21	0.78	1.44	1.42	0.64
166.00	0.00	0.66	1.15	0.00	0.48	0.92	2.00	0.75	0.27	0.77	2.06	0.97
167.00	0.14	0.54	1.02	0.00	0.14	0.88	1.99	0.28	0.09	0.67	1.73	0.57
168.00	0.58	1.05	1.64	0.00	0.66	1.05	2.00	1.40	0.42	1.14	0.37	0.28
169.00	0.00	0.97	0.58	0.00	0.33	0.39	2.00	0.99	0.31	0.00	0.16	0.72
170.00	0.00	0.57	0.65	0.00	0.24	1.65	2.00	0.74	0.05	1.22	1.08	0.31
171.00	0.12	1.15	0.62	0.00	1.25	0.94	2.00	0.27	0.79	1.40	1.01	0.00
172.00	0.31	1.52	0.80	0.00	0.20	1.21	2.00	0.62	0.00	1.99	0.95	0.35
173.00	0.48	1.06	0.73	0.00	0.00	1.02	1.99	0.48	0.85	0.85	0.59	1.00
174.00	0.00	1.70	1.97	0.00	1.17	1.44	2.00	1.58	0.80	0.26	1.32	0.04
175.00	0.00	0.14	0.95	0.00	0.20	1.00	2.00	0.84	1.00	1.17	1.02	1.02
176.00	0.00	0.00	0.75	0.00	0.44	1.02	2.00	1.66	0.05	1.26	1.20	0.69
177.00	0.64	1.41	1.47	0.00	0.78	1.85	2.00	1.35	0.21	1.93	2.01	1.02
178.00	0.09	1.53	1.19	0.00	0.31	1.57	2.00	0.60	0.24	1.13	1.21	0.93
179.00	0.00	0.99	0.94	0.00	0.00	0.92	1.99	1.17	0.71	1.47	1.15	0.31
10.1.1.1	0.54	217390.17
10.1.1.2	0.38	141410.63
10.1.1.3	1.28	86634.46
10.1.1.4	0	0
10.1.1.5	0.19	303281.79
10.1.1.6	1.38	132968.86
10.2.1.2	2.04	8.28
10.1.1.8	1.21	95860.48
10.1.1.9	0.62	251389.92
10.1.1.10	1.20	106183.69
10.1.1.11	1.25	84685.20
10.1.1.12	0.99	177358.50
