Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.237s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.97	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.53	1.24	0.62	0.00	0.00	0.00	2.00	1.80	1.11	0.00	0.00	0.66	0.00
6.00	1.88	2.01	1.35	0.04	0.00	0.00	0.00	2.00	2.01	1.71	0.31	0.00	0.07	0.00
7.00	1.99	1.91	1.54	0.60	0.00	0.00	0.00	2.00	1.97	1.58	0.32	0.00	0.00	0.00
8.00	1.94	1.93	1.30	0.01	0.00	0.00	0.00	1.99	1.97	1.68	0.00	0.00	0.00	0.00
9.00	2.00	1.95	1.73	1.33	0.00	0.00	0.00	2.00	2.00	2.00	1.15	0.00	0.04	0.00
10.00	2.00	1.75	1.24	0.82	0.00	0.00	0.31	2.00	1.90	1.63	0.39	0.00	0.13	0.00
11.00	1.84	1.99	2.18	0.11	0.00	0.00	0.02	2.00	2.00	0.18	0.12	0.00	0.02	0.00
12.00	1.99	1.99	1.99	0.00	0.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	0.00	0.00
13.00	2.00	1.94	1.59	0.09	0.00	0.00	0.26	2.00	1.92	0.94	0.28	0.00	0.00	0.00
14.00	2.00	1.93	1.64	1.31	0.00	0.00	0.00	1.99	1.94	0.71	0.00	0.00	0.00	0.00
15.00	1.97	1.99	1.66	0.01	0.00	0.00	0.00	2.00	1.97	2.53	0.27	0.00	0.00	0.00
16.00	2.00	1.94	1.94	0.00	0.00	0.00	0.00	2.00	2.00	1.78	0.00	0.00	0.69	0.00
17.00	1.40	1.05	1.21	0.00	0.00	0.00	0.00	2.00	1.40	1.08	0.93	0.00	0.07	0.06
18.00	2.05	2.01	1.47	0.00	0.00	0.00	0.00	2.00	1.94	1.28	1.11	0.00	0.14	0.01
19.00	1.99	1.84	0.47	0.26	0.00	0.00	0.00	2.00	1.87	1.51	0.00	0.00	0.00	0.52
20.00	2.00	2.01	1.65	0.15	0.00	0.00	0.00	1.99	1.87	1.70	0.00	0.00	0.00	0.00
21.00	1.99	1.71	1.31	0.95	0.00	0.00	0.00	2.00	1.79	1.51	0.04	0.00	0.00	0.00
22.00	2.00	1.98	1.37	0.00	0.00	0.00	0.00	2.00	1.90	1.63	0.00	0.00	0.00	0.00
23.00	1.94	1.94	2.04	1.73	0.00	0.00	0.00	2.00	2.00	2.25	0.44	0.00	0.00	0.00
24.00	2.00	2.00	2.00	0.04	0.00	0.00	0.00	2.00	1.98	1.73	0.48	0.00	0.04	0.00
25.00	1.71	1.91	1.77	0.98	0.00	0.00	0.00	2.00	1.81	1.75	0.38	0.00	0.01	0.00
26.00	1.99	1.92	1.35	1.18	0.00	0.00	0.00	1.99	1.59	1.14	1.08	0.00	0.00	0.00
27.00	1.40	1.57	0.80	0.45	0.00	0.00	0.00	2.00	1.21	1.14	0.22	0.00	0.00	0.00
28.00	2.24	2.24	1.07	0.33	0.00	0.00	0.00	2.00	2.24	2.06	0.33	0.00	0.02	0.00
29.00	1.98	1.64	1.20	0.05	0.00	0.00	0.00	2.00	1.60	1.20	0.18	0.00	0.00	0.00
30.00	1.83	1.67	1.30	0.00	0.00	0.00	0.00	2.00	1.66	1.15	0.00	0.00	0.00	0.00
31.00	0.21	1.84	1.68	0.00	0.00	0.00	0.00	2.00	1.32	1.38	0.00	0.00	0.00	0.00
32.00	2.18	1.40	0.79	0.00	0.00	0.00	0.00	1.99	1.67	1.37	0.00	0.00	0.00	0.00
33.00	2.00	1.37	2.07	0.00	0.00	0.00	0.00	2.00	1.93	1.85	0.00	0.00	0.00	0.00
34.00	2.00	1.90	1.88	0.00	0.00	0.00	0.00	2.00	0.11	1.88	0.00	0.00	0.00	0.00
35.00	1.78	0.91	1.88	0.00	0.00	0.00	0.00	2.00	1.77	1.91	1.19	0.00	0.00	0.00
36.00	1.58	0.00	1.06	0.00	0.00	0.00	0.00	2.00	0.12	1.39	0.71	0.00	0.00	0.00
37.00	2.14	0.00	2.07	1.01	0.04	0.00	0.00	2.00	1.78	0.97	0.73	0.00	0.00	0.00
38.00	2.00	0.00	1.78	0.82	0.00	0.00	0.00	1.99	0.91	2.23	0.34	0.00	0.00	0.00
39.00	1.80	0.00	1.55	0.31	0.00	0.00	0.00	2.00	1.88	1.30	0.51	0.00	0.00	0.00
40.00	1.94	0.00	1.45	2.59	0.00	0.00	0.00	2.00	2.25	0.84	0.00	0.00	0.00	0.00
41.00	0.59	1.31	1.65	0.42	0.00	0.00	0.00	2.00	1.98	0.60	0.01	0.00	0.00	0.00
42.00	0.00	1.67	1.97	0.68	0.00	0.00	0.00	2.00	1.92	1.72	0.73	0.00	0.00	0.00
43.00	0.00	2.00	1.88	0.00	0.00	0.00	0.00	2.00	1.97	1.93	0.00	0.00	0.00	0.00
44.00	0.00	1.94	1.92	1.79	0.00	0.00	0.00	1.99	1.97	1.97	1.80	0.00	0.00	0.00
45.00	0.00	1.91	1.37	0.09	0.00	0.00	0.00	2.00	1.85	0.92	0.51	0.00	0.00	0.00
46.00	0.00	1.90	0.95	0.38	0.00	0.00	0.00	2.00	1.99	2.04	0.88	0.00	0.00	0.00
47.00	0.00	1.74	0.77	0.64	0.00	0.00	0.00	2.00	1.81	0.13	0.33	0.00	0.00	0.00
48.00	0.00	1.91	1.01	1.33	0.00	0.00	0.00	2.00	1.87	0.00	0.39	0.00	0.00	0.00
49.00	0.00	1.98	2.32	0.57	0.00	0.00	0.07	2.00	1.99	0.00	1.31	0.00	0.00	0.00
50.00	0.00	2.00	1.70	0.81	0.00	0.00	0.00	2.00	1.86	0.00	1.78	0.00	0.00	0.00
51.00	0.00	1.75	1.31	0.11	0.00	0.00	0.00	1.99	1.61	0.00	0.35	0.00	0.00	0.00
52.00	0.00	1.93	1.53	1.13	0.00	0.00	0.00	2.00	1.93	0.00	0.00	0.00	0.00	0.00
53.00	1.05	1.91	0.94	1.19	0.00	0.00	1.04	2.00	1.97	0.00	1.25	0.00	0.00	0.00
54.00	2.01	1.99	0.00	1.72	0.00	0.00	0.05	2.00	2.01	0.00	0.01	0.00	0.00	0.00
55.00	1.90	1.64	0.00	0.51	0.00	0.00	0.00	2.00	1.78	1.04	0.04	0.00	0.00	0.00
56.00	2.01	1.57	0.00	0.66	0.00	0.00	0.00	2.00	1.87	1.61	0.22	0.00	0.00	0.00
57.00	1.98	1.93	0.00	0.82	0.00	0.00	0.00	1.99	1.91	1.63	1.48	0.00	0.00	0.00
58.00	1.91	1.81	0.00	0.07	0.00	0.00	0.00	2.00	1.78	1.68	0.32	0.00	0.00	0.00
59.00	1.88	1.93	0.00	0.38	0.00	0.00	0.00	2.00	1.61	1.63	0.99	0.00	0.00	0.00
60.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	2.00	2.11	0.00	0.00	0.00	0.00	0.00
61.00	0.75	0.75	0.00	0.47	0.00	0.00	0.02	2.00	0.79	1.07	0.67	0.18	0.00	0.11
62.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
