Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.140s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.54	0.00	0.00
4.00	0.00	0.00	2.00	0.00	0.00
5.00	1.47	1.67	2.00	1.50	1.47
6.00	2.00	2.00	2.00	1.99	2.00
7.00	1.98	2.00	2.00	1.98	1.99
8.00	1.99	2.00	1.99	2.00	1.99
9.00	1.99	2.00	2.00	2.00	1.99
10.00	2.00	2.00	2.00	2.00	2.00
11.00	1.99	1.99	2.00	1.98	2.00
12.00	2.00	2.00	2.00	1.99	2.00
13.00	1.98	2.00	2.00	2.01	2.00
14.00	1.99	2.00	1.99	1.98	1.99
15.00	1.99	1.99	2.00	2.01	2.01
16.00	2.00	2.00	2.00	1.98	1.97
17.00	2.00	2.00	2.00	2.00	2.01
18.00	2.00	2.00	2.00	2.00	1.99
19.00	2.00	2.00	2.00	2.00	2.01
20.00	2.00	2.00	1.99	1.10	1.10
21.00	1.95	1.98	2.00	2.37	2.36
22.00	2.00	1.99	2.00	1.99	2.00
23.00	1.99	2.00	2.00	2.01	2.01
24.00	2.01	2.00	2.00	2.00	1.99
25.00	1.97	2.00	2.00	1.99	1.97
26.00	1.99	2.00	1.99	1.99	2.00
27.00	2.00	2.00	2.00	1.97	2.00
28.00	2.00	2.00	2.00	2.00	1.99
29.00	1.98	1.99	2.00	2.00	1.99
30.00	2.00	2.00	2.00	2.00	2.00
31.00	2.00	2.00	2.00	1.98	2.00
32.00	1.99	2.00	1.99	2.00	2.00
33.00	2.00	2.00	2.00	2.00	2.00
34.00	2.00	1.99	2.00	2.00	1.99
35.00	1.99	2.00	2.00	1.99	1.99
36.00	2.00	2.00	2.00	2.00	2.00
37.00	2.00	2.00	2.00	1.99	2.00
38.00	2.00	2.00	1.99	2.00	2.00
39.00	1.98	1.99	2.00	2.00	1.97
40.00	2.00	2.01	2.00	2.00	2.00
41.00	1.99	1.99	2.00	1.98	1.98
42.00	2.00	2.00	2.00	2.00	2.01
43.00	2.00	2.00	2.00	2.00	1.98
44.00	1.99	1.99	1.99	2.00	2.00
45.00	2.00	2.00	2.00	2.00	1.98
46.00	1.98	2.01	2.00	1.99	1.99
47.00	2.00	1.99	2.00	1.99	2.00
48.00	2.00	2.00	2.00	2.01	2.00
49.00	1.99	2.00	2.00	1.98	1.98
50.00	2.00	2.00	2.00	2.00	2.00
51.00	1.99	2.00	1.99	2.00	1.98
52.00	2.00	2.00	2.00	2.00	2.00
53.00	1.93	1.95	2.00	1.68	1.68
54.00	2.06	2.04	2.00	2.10	2.08
55.00	1.99	2.00	2.00	1.98	1.98
56.00	1.99	2.00	2.00	2.00	2.00
57.00	2.00	2.00	1.99	1.91	1.92
58.00	2.00	1.99	2.00	2.00	2.00
59.00	2.00	2.00	2.00	1.98	1.97
60.00	2.00	2.00	2.00	2.03	2.03
61.00	1.97	2.00	2.00	1.98	1.97
62.00	2.00	2.00	2.00	2.00	2.00
63.00	1.95	2.00	1.99	2.01	2.00
64.00	2.00	2.00	2.00	2.00	1.99
65.00	2.00	2.00	2.00	1.97	1.99
66.00	2.00	1.99	2.00	2.00	1.98
67.00	2.00	2.00	2.00	2.01	1.99
68.00	2.00	2.00	2.00	1.99	1.99
69.00	1.99	2.00	1.99	2.00	2.00
70.00	2.00	2.00	2.00	1.44	1.45
71.00	2.00	1.99	2.00	2.01	1.87
72.00	2.00	2.00	2.00	2.00	2.00
73.00	2.00	2.00	2.00	0.94	0.92
74.00	1.97	1.98	2.00	2.68	0.49
75.00	1.97	1.98	1.99	2.07	1.21
76.00	2.01	2.04	2.00	1.99	2.00
77.00	1.99	1.99	2.00	2.00	2.00
78.00	2.00	2.01	2.00	2.00	1.99
79.00	2.00	1.99	2.00	1.99	2.00
80.00	1.99	2.00	2.00	1.99	1.99
81.00	2.00	2.00	1.99	1.99	1.99
82.00	2.00	1.99	2.00	1.67	1.68
83.00	2.00	2.00	2.00	2.17	2.17
84.00	2.00	2.00	2.00	1.99	1.99
85.00	2.00	2.00	2.00	2.01	1.98
86.00	1.98	2.00	2.00	1.98	1.99
87.00	2.00	2.00	1.99	2.00	1.99
88.00	1.99	2.00	2.00	2.00	2.00
89.00	1.98	1.99	2.00	1.83	1.80
90.00	1.99	2.00	2.00	2.00	2.00
91.00	2.01	2.00	2.00	1.98	1.99
92.00	1.99	2.00	2.00	2.01	2.00
93.00	2.00	2.00	1.99	1.98	1.99
94.00	2.00	2.00	2.00	2.00	2.00
95.00	2.00	2.00	2.00	1.99	1.99
96.00	1.98	1.99	2.00	1.98	1.99
97.00	1.99	2.00	2.00	2.01	2.00
98.00	2.00	2.00	2.00	1.99	2.00
99.00	1.97	2.00	2.00	2.00	1.98
100.00	2.00	2.00	1.99	2.00	1.99
101.00	2.00	2.00	2.00	1.98	2.00
102.00	2.00	1.99	2.00	2.00	2.00
103.00	2.00	2.00	2.00	1.99	1.98
104.00	2.00	2.00	2.00	2.00	2.01
105.00	1.98	2.00	2.00	1.67	1.67
106.00	1.99	2.00	1.99	1.27	1.27
107.00	1.99	2.00	2.00	2.16	0.47
108.00	2.00	1.99	2.00	1.98	2.03
109.00	2.00	2.00	2.00	2.01	2.00
110.00	2.00	2.00	2.00	1.99	2.00
111.00	2.00	2.00	2.00	2.00	1.99
112.00	1.99	2.00	1.99	2.00	2.00
113.00	1.98	2.00	2.00	2.00	1.98
114.00	2.00	2.00	2.00	2.00	2.01
115.00	1.97	1.99	2.00	1.98	1.98
116.00	1.98	2.00	2.00	1.99	1.99
117.00	2.00	2.00	2.00	2.00	2.00
118.00	2.00	2.00	1.99	2.00	2.00
119.00	1.98	2.00	2.00	2.00	1.97
120.00	2.00	1.99	2.00	2.00	2.00
121.00	2.00	2.00	2.00	1.99	1.98
122.00	2.00	2.00	2.00	1.99	2.00
123.00	1.99	2.00	2.00	1.99	1.99
124.00	1.99	2.00	1.99	2.00	2.00
125.00	2.00	1.99	2.00	0.33	0.31
126.00	1.94	1.95	2.00	2.03	1.40
127.00	2.06	2.04	2.00	2.01	2.03
128.00	1.99	2.00	2.00	1.99	2.00
129.00	2.00	2.00	2.00	2.00	2.00
130.00	2.00	2.00	1.99	2.00	2.00
131.00	1.99	2.00	2.00	1.99	1.97
132.00	2.00	2.00	2.00	1.99	2.00
133.00	1.98	1.99	2.00	2.00	2.00
134.00	2.00	2.00	2.00	1.99	2.00
135.00	1.99	2.00	2.00	1.99	2.00
136.00	2.00	2.00	1.99	1.99	2.00
137.00	1.99	1.99	2.00	1.99	2.00
138.00	2.00	2.01	2.00	1.99	1.99
139.00	1.98	1.99	2.00	2.00	1.98
140.00	2.00	2.00	2.00	2.00	1.99
141.00	1.98	2.00	2.00	1.99	2.01
142.00	2.00	2.00	2.00	2.00	2.00
143.00	0.66	1.99	1.99	1.99	1.97
144.00	0.00	2.00	2.00	1.98	2.00
145.00	0.00	2.00	2.00	1.98	1.99
146.00	0.00	2.00	2.00	1.97	2.00
147.00	0.00	2.00	2.00	1.98	2.00
148.00	0.00	2.00	2.00	1.99	2.00
149.00	0.00	1.99	1.99	1.98	2.00
150.00	0.00	2.00	2.00	1.98	1.99
151.00	0.00	2.00	2.00	2.00	2.01
152.00	0.00	2.00	2.00	1.99	1.99
153.00	0.00	2.00	2.00	1.98	2.00
154.00	0.00	2.00	2.00	1.99	2.00
155.00	0.00	2.00	1.99	1.99	2.00
156.00	0.00	1.99	2.00	1.98	1.99
157.00	0.00	2.00	2.00	2.00	1.98
158.00	0.00	2.00	2.00	1.99	2.00
159.00	0.00	2.00	2.00	1.99	1.99
