Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.310s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
53.00	0.94	1.59	2.00	1.58	0.77
54.00	0.69	1.66	2.00	1.63	0.97
55.00	0.79	1.66	2.00	1.58	0.79
56.00	0.80	1.78	2.00	1.53	0.89
57.00	0.77	1.66	1.99	1.77	0.82
58.00	0.99	1.61	2.00	1.52	0.69
59.00	0.82	1.52	2.00	1.65	0.89
60.00	0.80	1.51	2.00	1.52	0.82
61.00	0.79	1.48	2.00	1.59	0.99
62.00	0.85	1.53	2.00	1.60	0.84
63.00	0.91	1.75	1.99	1.60	0.68
64.00	0.61	1.74	2.00	1.66	0.92
65.00	1.00	1.46	2.00	1.53	0.75
66.00	0.92	1.65	2.00	1.61	0.73
67.00	0.94	1.59	2.00	1.57	0.91
68.00	0.78	1.57	2.00	1.67	0.84
69.00	0.92	1.60	1.99	1.55	0.79
70.00	0.86	1.47	2.00	1.59	0.92
71.00	0.88	1.44	2.00	1.58	0.89
72.00	0.91	1.57	2.00	1.52	0.88
73.00	0.87	1.66	2.00	1.55	0.75
74.00	0.79	1.63	2.00	1.58	0.94
75.00	0.94	1.70	1.99	1.53	0.79
76.00	0.75	1.74	2.00	1.61	0.94
77.00	0.89	1.73	2.00	1.61	0.60
78.00	0.92	1.73	2.00	1.53	0.78
79.00	0.79	1.66	2.00	1.78	0.57
80.00	0.80	1.61	2.00	1.52	0.93
81.00	0.68	1.57	1.99	1.66	0.98
82.00	0.82	1.57	2.00	1.59	0.85
83.00	0.82	1.64	2.00	1.66	0.77
84.00	0.74	1.58	2.00	1.52	1.04
85.00	0.46	1.99	2.00	2.00	0.46
86.00	0.85	1.66	2.00	1.68	0.75
87.00	0.87	1.70	1.99	1.57	0.77
88.00	0.95	1.63	2.00	1.50	0.84
89.00	0.78	1.70	2.00	1.65	0.79
90.00	0.82	1.67	2.00	1.65	0.77
91.00	0.65	1.71	2.00	1.70	0.91
92.00	0.92	1.59	2.00	1.58	0.73
93.00	1.02	1.58	1.99	1.47	0.72
94.00	0.86	1.54	2.00	1.66	0.91
95.00	0.77	1.68	2.00	1.68	0.92
96.00	0.86	1.73	2.00	1.55	0.73
97.00	0.93	1.63	2.00	1.51	0.75
98.00	0.95	1.68	2.00	1.55	0.73
99.00	0.92	1.53	2.00	1.70	0.82
100.00	0.75	1.64	1.99	1.64	0.93
101.00	0.84	1.66	2.00	1.51	0.78
102.00	0.86	1.68	2.00	1.78	0.86
103.00	0.91	1.80	2.00	1.50	0.67
104.00	0.80	1.64	2.00	1.65	0.79
105.00	0.89	1.51	2.00	1.68	0.80
106.00	0.91	1.65	1.99	1.61	0.91
107.00	0.84	1.59	2.00	1.65	0.72
108.00	1.02	1.63	2.00	1.48	0.71
109.00	0.82	1.55	2.00	1.60	0.82
110.00	0.94	1.53	2.00	1.54	0.86
111.00	0.86	1.77	2.00	1.59	0.72
112.00	1.00	1.64	1.99	1.52	0.77
113.00	0.91	1.64	2.00	1.42	0.80
114.00	0.89	1.63	2.00	1.54	0.88
115.00	0.72	1.73	2.00	1.60	0.87
116.00	0.87	1.60	2.00	1.73	0.73
117.00	0.87	1.67	2.00	1.60	0.78
118.00	0.94	1.77	1.99	1.54	0.65
119.00	0.82	1.70	2.00	1.73	0.77
120.00	0.84	1.50	2.00	1.73	0.84
121.00	0.89	1.64	2.00	1.33	0.88
122.00	0.61	1.83	2.00	1.59	0.84
123.00	0.00	2.63	2.00	2.27	0.08
124.00	1.11	1.50	1.99	2.38	0.00
125.00	1.07	1.60	2.00	1.98	0.37
126.00	0.77	1.47	2.00	1.32	1.21
127.00	0.74	1.72	2.00	1.64	0.80
128.00	0.73	1.60	2.00	1.72	0.92
129.00	0.84	1.73	2.00	1.65	0.78
130.00	0.78	1.58	1.99	1.80	0.79
131.00	0.87	1.48	2.00	1.60	0.89
132.00	0.92	1.59	2.00	1.59	0.80
133.00	0.98	1.57	2.00	1.60	0.78
134.00	0.79	1.60	2.00	1.68	0.77
135.00	0.80	1.53	2.00	1.65	0.94
136.00	0.82	1.55	1.99	1.60	0.95
137.00	0.87	1.74	2.00	1.59	0.80
138.00	0.88	1.68	2.00	1.66	0.81
139.00	0.97	1.67	2.00	1.46	0.73
140.00	0.68	1.70	2.00	1.77	0.92
141.00	0.86	1.71	2.00	1.63	0.67
142.00	0.89	1.54	2.00	1.44	0.91
143.00	0.72	1.68	1.99	1.60	0.87
144.00	0.88	1.61	2.00	1.66	0.86
145.00	0.84	1.73	2.00	1.80	0.66
146.00	0.87	1.65	2.00	1.33	0.88
147.00	0.92	1.60	2.00	1.51	0.92
148.00	0.85	1.59	2.00	2.20	0.16
149.00	0.87	1.74	1.99	1.66	0.67
150.00	0.82	1.47	2.00	1.58	0.85
151.00	0.88	1.53	2.00	1.60	0.72
152.00	0.84	1.50	2.00	1.63	0.94
153.00	0.78	1.57	2.00	1.65	0.89
154.00	0.91	1.61	2.00	1.54	0.77
155.00	0.82	1.51	1.99	1.50	0.92
156.00	0.87	1.47	2.00	1.57	0.98
157.00	0.89	1.48	2.00	1.50	0.89
158.00	0.75	1.63	2.00	1.72	0.75
159.00	0.69	1.48	2.00	1.70	1.05
160.00	0.80	1.48	2.00	1.50	1.07
161.00	0.88	1.53	1.99	1.60	0.75
162.00	0.71	1.41	2.00	1.53	1.02
163.00	0.87	1.50	2.00	1.00	0.53
164.00	0.88	1.78	2.00	2.31	1.00
165.00	0.81	1.63	2.00	1.71	0.94
166.00	0.88	1.52	2.00	1.59	0.79
167.00	0.75	1.54	1.99	1.70	0.97
168.00	0.79	1.66	2.00	1.68	0.79
169.00	0.80	1.74	2.00	1.68	0.61
170.00	0.81	1.61	2.00	1.42	0.94
171.00	1.01	1.72	2.00	1.60	0.66
172.00	0.89	1.54	2.00	1.58	0.88
173.00	0.94	1.61	1.99	1.70	0.61
174.00	0.91	1.59	2.00	1.63	0.85
175.00	0.85	1.59	2.00	1.53	0.62
176.00	0.54	1.97	2.00	1.73	0.82
177.00	0.89	1.44	2.00	1.52	0.86
178.00	0.85	1.66	2.00	1.60	0.84
179.00	0.80	1.68	1.99	1.74	0.79
10.1.1.1	0.85	503141.53
10.1.1.2	1.66	452247.51
10.2.1.2	2.04	7.91
10.1.1.4	1.65	451493.76
10.1.1.5	0.82	508957.04
