Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.184s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.00	0.00	0.31	0.55	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.00	0.75	0.00	0.00
3.00	0.00	0.00	0.25	0.51	0.20	0.00	0.00	2.00	0.00	0.20	0.00	0.00	0.42	0.06	0.00
4.00	0.00	0.00	0.22	0.29	0.32	0.00	0.00	2.00	0.00	0.37	0.11	0.11	1.15	0.47	0.00
5.00	0.00	0.00	0.18	0.52	0.00	0.00	0.00	2.00	1.37	0.12	0.31	0.39	0.09	0.41	0.00
6.00	0.00	0.00	0.01	0.27	0.14	0.00	0.00	2.00	0.68	0.16	0.64	0.65	1.60	1.55	0.00
7.00	0.00	0.00	0.51	0.55	0.81	0.00	0.00	2.00	0.37	0.73	0.45	0.57	1.63	1.19	0.00
8.00	0.00	0.00	0.86	0.84	0.00	0.00	0.00	1.99	0.34	0.12	0.00	0.00	0.00	0.00	0.00
9.00	0.00	0.00	1.28	1.54	0.02	0.00	0.00	2.00	1.11	0.16	1.18	1.20	0.28	0.93	0.00
10.00	0.00	0.00	0.53	0.02	0.33	0.00	0.00	2.00	0.80	0.47	0.60	0.60	2.36	0.69	0.00
11.00	0.00	0.00	0.80	1.34	0.69	0.00	0.00	2.00	1.04	0.86	0.54	0.55	1.46	1.52	0.00
12.00	0.00	0.00	0.75	0.32	0.38	0.00	0.00	2.00	0.58	0.54	0.15	0.16	0.08	0.95	0.00
13.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	2.00	0.66	0.00	0.00	0.00	0.51	0.00	0.00
14.00	0.00	0.00	0.28	0.00	0.04	0.00	0.00	1.99	0.80	0.05	0.65	0.77	1.51	0.52	0.00
15.00	0.00	0.00	1.01	1.25	0.18	0.00	0.00	2.00	0.37	0.16	0.14	0.18	0.92	0.00	0.00
16.00	0.00	0.00	1.34	0.61	0.44	0.00	0.00	2.00	1.38	0.60	0.51	0.53	2.12	2.43	0.00
17.00	0.00	0.00	0.99	0.98	1.04	0.00	0.00	2.00	1.17	1.06	0.00	0.05	1.79	1.38	0.00
18.00	0.00	0.00	0.59	0.95	0.00	0.00	0.00	2.00	0.49	0.00	0.45	0.51	0.54	0.22	0.00
19.00	0.00	0.00	0.31	0.18	0.00	0.00	0.00	2.00	0.14	0.00	0.00	0.00	0.02	0.47	0.00
20.00	0.00	0.00	1.48	1.34	0.61	0.00	0.00	1.99	1.54	0.61	0.85	0.89	2.01	1.44	0.00
21.00	0.00	0.00	1.73	1.55	1.08	0.00	0.00	2.00	1.65	1.11	0.57	0.54	1.74	1.59	0.00
22.00	0.00	0.00	1.19	0.65	0.28	0.00	0.00	2.00	0.61	0.28	0.72	0.82	0.58	0.55	0.00
23.00	0.00	0.00	1.32	1.38	0.00	0.00	0.00	2.00	1.40	0.04	0.27	0.92	0.99	1.51	0.00
24.00	0.00	0.00	0.79	0.46	0.07	0.00	0.00	2.00	1.06	0.15	0.75	0.78	0.77	0.41	0.00
25.00	0.00	0.00	0.24	0.59	0.12	0.00	0.00	2.00	0.48	0.12	0.08	0.11	0.58	0.33	0.07
26.00	0.00	0.00	0.22	1.11	0.51	0.00	0.00	1.99	0.55	0.51	0.16	0.15	0.19	0.05	0.02
27.00	0.00	0.00	1.32	0.39	0.01	0.00	0.00	2.00	1.13	0.21	0.00	0.09	0.41	0.00	0.00
28.00	0.00	0.00	0.19	0.98	0.34	0.00	0.00	2.00	0.35	0.37	0.16	0.78	0.91	0.24	0.39
29.00	0.00	0.00	2.28	0.59	0.33	0.00	0.00	2.00	0.69	0.34	0.15	0.29	1.32	0.00	0.00
30.00	0.00	0.00	1.52	1.30	0.31	0.00	0.00	2.00	1.12	0.44	0.29	0.31	1.28	1.90	0.22
31.00	0.00	0.00	0.84	0.49	0.54	0.00	0.00	2.00	0.06	0.52	0.22	0.25	0.28	1.02	0.32
32.00	0.00	0.00	1.38	0.49	0.12	0.00	0.00	1.99	0.81	0.35	0.65	0.94	2.12	0.16	0.02
33.00	0.00	0.00	0.94	1.30	0.06	0.00	0.00	2.00	1.01	0.14	1.94	1.25	0.87	1.31	0.60
34.00	0.00	0.00	0.20	0.86	0.15	0.00	0.00	2.00	0.92	0.14	1.10	1.07	0.71	1.31	0.15
35.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00	2.00	1.27	0.00	1.41	1.39	1.15	1.05	0.00
36.00	0.00	0.00	3.74	0.00	0.05	0.00	0.00	2.00	0.32	0.06	0.08	0.08	1.00	0.71	0.08
37.00	0.00	0.00	1.07	0.01	0.28	0.00	0.00	2.00	0.53	0.28	0.45	0.61	0.54	0.74	0.00
38.00	0.00	0.00	1.72	0.78	0.00	0.00	0.00	1.99	0.54	0.11	0.29	0.22	1.42	0.75	0.09
39.00	0.00	0.00	1.00	0.27	0.21	0.00	0.00	2.00	0.15	0.72	1.50	1.61	1.90	1.28	0.29
40.00	0.00	0.00	1.18	1.17	0.55	0.00	0.00	2.00	1.35	0.57	0.32	0.33	1.91	1.30	0.24
41.00	0.00	0.00	0.77	0.55	0.25	0.00	0.00	2.00	0.39	0.31	0.12	0.19	0.49	0.13	0.00
42.00	0.00	0.00	0.09	0.00	0.06	0.00	0.00	2.00	1.32	0.20	0.65	0.65	0.67	0.64	0.07
43.00	0.00	0.00	0.09	0.75	0.46	0.00	0.00	2.00	0.35	0.46	0.00	0.00	1.34	0.27	0.41
44.00	0.00	0.00	0.01	0.15	0.15	0.00	0.00	1.99	0.00	0.16	0.32	0.33	0.00	0.00	0.14
45.00	0.00	0.00	0.07	0.89	0.27	0.00	0.00	2.00	1.05	0.35	0.01	0.02	0.81	1.14	0.16
46.00	0.00	0.00	1.61	1.67	0.20	0.00	0.00	2.00	1.10	0.19	1.18	1.20	0.16	0.00	0.00
47.00	0.00	0.00	0.33	0.31	0.00	0.00	0.00	2.00	0.14	0.00	1.28	1.27	0.54	0.85	0.02
48.00	0.00	0.00	0.18	0.02	0.00	0.00	0.00	2.00	0.49	0.00	0.77	0.97	1.42	1.08	0.00
49.00	0.00	0.00	4.60	0.24	0.00	0.00	0.00	2.00	1.71	0.00	0.02	0.02	0.69	0.72	0.00
50.00	0.00	0.00	0.97	1.68	0.00	0.00	0.00	2.00	1.04	0.00	1.24	1.28	0.89	1.38	0.00
51.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00	1.99	0.61	0.01	0.28	0.41	0.16	0.20	0.01
52.00	0.00	0.00	0.42	1.33	0.00	0.00	0.00	2.00	1.77	0.22	0.00	0.00	0.49	0.86	0.25
53.00	0.00	0.00	1.80	0.57	0.11	0.00	0.00	2.00	0.58	0.26	0.00	0.00	0.46	1.06	0.24
54.00	0.00	0.00	1.75	0.55	0.28	0.00	0.00	2.00	0.72	0.39	0.52	0.69	1.21	0.26	0.44
55.00	0.00	0.00	0.97	0.71	0.31	0.00	0.00	2.00	0.99	0.28	0.74	0.68	1.18	0.55	0.16
56.00	0.00	0.00	1.67	1.01	0.25	0.00	0.00	2.00	0.42	0.26	0.49	0.51	1.61	0.00	0.24
57.00	0.00	0.00	1.34	0.34	0.01	0.00	0.00	1.99	1.10	0.00	1.39	1.40	1.27	0.91	0.00
58.00	0.00	0.00	0.91	1.93	0.00	0.00	0.00	2.00	1.84	0.00	0.60	0.61	1.77	1.99	0.00
59.00	0.00	0.00	0.12	0.39	0.35	0.00	0.00	2.00	0.41	0.39	0.00	0.00	0.80	0.85	0.37
60.00	0.00	0.00	1.73	1.81	0.00	0.00	0.00	2.00	1.72	0.00	1.30	1.26	1.79	1.44	0.00
61.00	0.00	0.00	1.37	1.35	0.00	0.00	0.00	2.00	1.57	0.00	0.45	0.44	1.50	1.51	0.00
62.00	0.00	0.00	1.34	1.02	0.12	0.00	0.00	2.00	0.97	0.12	0.00	0.00	1.42	0.81	0.12
63.00	0.00	0.00	1.65	1.47	0.00	0.00	0.00	1.99	1.51	0.00	0.00	0.00	1.37	1.30	0.00
64.00	0.00	0.00	0.91	1.30	0.01	0.00	0.00	2.00	0.33	0.00	1.61	1.68	0.40	0.21	0.00
65.00	0.00	0.00	1.25	0.89	0.15	0.00	0.00	2.00	0.74	0.14	0.80	0.81	0.92	0.38	0.13
66.00	0.00	0.00	0.46	0.47	0.01	0.00	0.00	2.00	1.00	0.00	1.18	1.20	1.06	0.57	0.00
67.00	0.00	0.00	0.59	0.52	0.09	0.00	0.00	2.00	0.12	0.42	0.00	0.00	0.49	1.53	0.38
68.00	0.00	0.00	1.54	0.97	0.35	0.00	0.00	2.00	1.30	0.29	0.40	0.54	1.88	1.25	0.24
69.00	0.00	0.00	0.88	0.99	0.01	0.00	0.00	1.99	1.05	0.00	0.29	0.49	1.77	0.31	0.00
70.00	0.00	0.00	1.65	1.30	0.06	0.00	0.00	2.00	1.37	0.14	0.92	0.92	0.94	1.71	0.12
71.00	0.00	0.00	1.38	0.45	0.45	0.00	0.00	2.00	1.67	0.44	0.00	0.37	0.89	0.82	0.00
72.00	0.00	0.00	1.92	1.93	0.64	0.00	0.00	2.00	2.01	0.60	0.00	1.17	2.13	1.40	0.60
73.00	0.00	0.00	1.84	1.07	0.00	0.00	0.00	2.00	1.99	0.00	0.77	0.20	2.00	1.88	0.00
74.00	0.00	0.00	2.00	1.99	0.00	0.00	0.00	2.00	2.00	0.00	1.08	1.08	2.00	2.00	0.00
75.00	0.00	0.00	1.01	0.44	0.00	0.00	0.00	1.99	0.97	0.00	0.22	0.24	0.95	1.07	0.00
76.00	0.00	0.00	1.17	1.01	0.15	0.00	0.00	2.00	1.01	0.14	0.84	0.85	0.61	0.44	0.34
77.00	0.00	0.00	0.51	0.45	0.00	0.00	0.00	2.00	0.80	0.00	0.15	0.15	0.91	0.48	0.01
78.00	0.00	0.00	0.79	0.31	0.29	0.00	0.00	2.00	0.78	0.26	0.00	0.00	1.41	0.92	0.00
79.00	0.00	0.00	1.59	0.16	0.01	0.00	0.00	2.00	0.66	0.13	0.75	1.00	1.10	0.82	0.18
80.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	2.00	0.80	0.53	0.12	0.13	0.41	0.00	0.53
81.00	0.00	0.00	1.20	0.45	0.00	0.00	0.00	1.99	0.16	0.00	0.99	0.64	2.00	0.34	0.00
82.00	0.00	0.00	1.92	1.06	0.25	0.00	0.00	2.00	0.55	0.16	0.00	0.00	1.27	0.73	0.14
83.00	0.00	0.00	1.63	0.94	0.00	0.00	0.00	2.00	0.02	0.00	0.24	0.29	1.22	1.11	0.00
