Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.245s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	0.00	0.00	1.99	0.00	1.94
3.00	1.95	0.00	2.00	1.97	1.98
4.00	2.03	0.00	2.00	2.01	2.00
5.00	2.00	0.00	2.00	1.99	1.99
6.00	1.99	0.00	2.00	2.00	2.00
7.00	2.00	0.00	2.00	2.00	1.99
8.00	1.99	0.00	1.99	2.00	2.00
9.00	2.01	0.00	2.00	2.00	2.00
10.00	1.98	0.00	2.00	1.99	2.00
11.00	2.01	0.00	2.00	2.00	2.00
12.00	2.00	0.00	2.00	2.00	2.00
13.00	1.98	0.00	2.00	2.00	1.99
14.00	2.00	0.00	1.99	2.00	2.00
15.00	1.99	0.00	2.00	2.00	2.00
16.00	2.01	0.00	2.00	1.99	2.00
17.00	1.99	0.00	2.00	2.00	2.00
18.00	2.00	0.00	2.00	2.00	2.00
19.00	2.00	0.00	2.00	2.00	2.00
20.00	1.99	0.00	1.99	2.00	1.97
21.00	1.99	0.00	2.00	2.00	2.00
22.00	2.01	0.00	2.00	1.99	2.00
23.00	1.99	0.00	2.00	2.00	1.99
24.00	2.00	0.00	2.00	2.00	2.00
25.00	1.99	0.00	2.00	2.00	1.99
26.00	1.98	0.00	1.99	2.00	2.00
27.00	2.01	0.00	2.00	1.99	2.00
28.00	2.00	0.00	2.00	2.00	2.00
29.00	1.99	0.00	2.00	2.00	1.99
30.00	2.00	0.00	2.00	2.00	2.00
31.00	2.00	0.00	2.00	2.00	2.00
32.00	1.99	0.00	1.99	1.99	1.98
33.00	2.00	0.00	2.00	1.99	2.00
34.00	1.99	0.00	2.00	2.00	2.00
35.00	1.98	0.00	2.00	2.00	1.99
36.00	2.00	0.00	2.00	2.00	2.00
37.00	2.00	0.00	2.00	2.00	1.99
38.00	1.97	0.00	1.99	1.88	1.85
39.00	2.01	0.00	2.00	2.10	2.12
40.00	1.99	0.00	2.00	2.00	1.99
41.00	1.99	0.00	2.00	2.00	1.99
42.00	2.00	0.00	2.00	1.99	2.00
43.00	2.00	0.00	2.00	2.00	2.00
44.00	2.00	0.00	1.99	2.00	1.97
45.00	2.00	0.00	2.00	2.00	2.00
46.00	1.99	0.00	2.00	2.00	2.00
47.00	1.98	0.00	2.00	2.00	1.99
48.00	2.00	0.00	2.00	1.99	2.00
49.00	2.00	0.00	2.00	2.00	2.00
50.00	2.00	0.00	2.00	2.00	1.98
51.00	1.99	0.00	1.99	2.00	1.99
52.00	2.00	0.00	2.00	2.00	2.00
53.00	2.01	0.00	2.00	1.99	1.99
54.00	1.99	0.00	2.00	2.00	2.00
55.00	2.00	0.00	2.00	2.00	2.00
56.00	1.99	0.00	2.00	2.00	1.98
57.00	2.01	0.00	1.99	2.00	1.99
58.00	1.99	0.00	2.00	2.00	2.00
59.00	2.01	0.00	2.00	1.99	1.99
60.00	1.99	0.00	2.00	2.00	2.00
61.00	2.00	0.00	2.00	2.00	2.00
62.00	2.00	0.00	2.00	2.00	1.98
63.00	2.00	0.00	1.99	2.00	2.00
64.00	2.00	0.00	2.00	1.99	1.99
65.00	1.99	0.00	2.00	2.01	1.99
66.00	1.99	0.00	2.00	1.99	2.00
67.00	2.01	0.00	2.00	2.00	1.98
68.00	1.99	0.00	2.00	2.00	1.98
69.00	2.00	0.00	1.99	2.00	2.00
70.00	2.00	0.00	2.00	1.99	2.00
71.00	2.00	0.00	2.00	2.00	2.00
72.00	1.99	0.00	2.00	2.00	2.00
73.00	2.00	0.00	2.00	2.00	2.00
74.00	2.00	0.00	2.00	2.00	1.99
75.00	1.99	0.00	1.99	2.00	2.00
76.00	2.01	0.00	2.00	1.99	1.99
77.00	1.99	0.00	2.00	2.00	1.99
78.00	2.01	0.00	2.00	2.00	2.00
79.00	1.99	0.00	2.00	2.00	2.00
80.00	1.99	0.00	2.00	2.00	1.97
81.00	2.00	0.00	1.99	2.00	2.00
82.00	1.99	0.00	2.00	2.00	1.98
83.00	2.01	0.00	2.00	1.98	1.99
84.00	1.99	0.00	2.00	2.00	2.00
85.00	2.00	0.00	2.00	2.00	2.00
86.00	1.99	0.00	2.00	2.00	2.00
87.00	1.99	0.00	1.99	2.00	2.00
88.00	2.01	0.00	2.00	2.00	1.99
89.00	1.99	0.00	2.00	2.00	2.00
90.00	1.99	0.00	2.00	1.99	2.00
91.00	2.00	0.00	2.00	2.00	1.99
92.00	2.00	0.00	2.00	2.00	1.98
93.00	2.00	0.00	1.99	2.00	2.00
