Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.271s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
2.00	1.94	0.00	1.94	1.99	0.00	0.00	0.00
3.00	2.00	0.04	2.00	2.00	1.99	1.92	1.94
4.00	2.00	1.46	2.00	2.00	2.00	1.99	2.00
5.00	2.00	1.87	2.00	2.00	1.99	2.00	1.99
6.00	1.99	1.90	2.00	2.00	2.01	2.00	2.00
7.00	2.00	1.93	1.99	2.00	1.99	2.00	2.00
8.00	2.00	1.91	2.00	1.99	2.00	2.00	2.00
9.00	2.00	1.93	2.00	2.00	1.99	2.00	2.00
10.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
11.00	1.98	1.92	2.00	2.00	2.00	1.98	1.99
12.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
13.00	2.00	1.90	2.00	2.00	1.99	2.00	2.00
14.00	1.99	1.91	1.99	1.99	2.00	1.99	1.99
15.00	2.00	1.92	2.00	2.00	2.00	2.00	1.99
16.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
17.00	2.00	1.94	2.00	2.00	2.00	1.98	1.99
18.00	1.99	1.91	2.00	2.00	1.99	2.00	2.00
19.00	2.00	1.93	2.00	2.00	2.00	2.00	1.99
20.00	2.00	1.91	1.99	1.99	2.00	2.00	1.99
21.00	2.00	1.93	2.00	2.00	2.00	2.00	1.99
22.00	1.99	1.85	2.00	2.00	2.00	2.00	2.00
23.00	1.99	1.93	2.00	2.00	2.00	1.99	2.00
24.00	1.99	1.87	2.00	2.00	2.00	2.00	1.99
25.00	2.00	1.92	2.00	2.00	1.99	2.00	1.99
26.00	2.00	1.92	1.99	1.99	2.00	2.00	2.00
27.00	2.00	1.91	2.00	2.00	2.00	2.00	1.99
28.00	1.99	1.92	2.00	2.00	2.00	1.99	2.00
29.00	1.99	1.91	2.00	2.00	2.00	1.98	2.00
30.00	2.00	1.88	2.00	2.00	1.99	2.00	1.98
31.00	2.00	1.91	2.00	2.00	2.01	2.00	2.00
32.00	2.00	1.95	1.99	1.99	1.99	2.00	2.00
33.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
34.00	2.00	1.92	2.00	2.00	2.00	1.99	2.00
35.00	1.99	1.92	2.00	2.00	2.00	1.98	1.98
36.00	2.00	1.93	2.00	2.00	2.00	2.00	2.00
37.00	2.00	1.91	2.00	2.00	1.99	2.00	1.99
38.00	2.00	1.90	1.99	1.99	2.00	2.00	1.99
39.00	2.00	1.90	2.00	2.00	1.99	2.00	2.00
40.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
41.00	1.99	1.88	2.00	2.00	2.00	1.98	1.98
42.00	2.00	1.90	2.00	2.00	2.00	2.00	2.00
43.00	1.99	1.87	2.00	2.00	2.00	2.00	2.00
44.00	2.00	1.93	1.99	1.99	1.99	1.99	2.00
45.00	2.00	1.91	2.00	2.00	2.00	2.00	2.00
46.00	2.00	1.94	2.00	2.00	2.00	1.99	2.00
47.00	1.99	1.91	2.00	2.00	2.00	1.99	1.98
48.00	2.00	1.91	2.00	2.00	2.00	2.00	2.00
49.00	1.99	1.84	2.00	2.00	2.00	2.00	1.99
50.00	2.00	1.91	1.98	2.00	1.99	1.99	1.99
51.00	2.00	1.92	2.00	1.99	2.00	2.00	2.00
52.00	2.00	1.93	2.00	2.00	2.00	2.00	1.99
53.00	2.00	1.91	2.00	2.00	2.00	1.99	1.99
54.00	2.00	1.90	2.00	2.00	2.00	1.99	1.98
55.00	1.99	1.84	2.00	2.00	2.00	2.00	1.99
56.00	2.00	1.98	2.00	2.00	1.99	2.00	2.00
57.00	2.00	1.92	1.99	1.99	2.00	2.00	2.00
58.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
59.00	1.98	1.87	2.00	2.00	2.00	1.99	1.99
60.00	2.00	1.88	2.00	2.00	1.99	2.00	1.99
61.00	1.99	1.93	2.00	2.00	2.00	2.00	2.00
62.00	1.99	1.90	2.00	2.00	1.99	2.00	1.99
63.00	2.00	1.90	1.99	1.99	2.00	2.00	2.00
64.00	2.00	1.91	2.00	2.00	2.00	1.99	1.99
65.00	2.00	1.90	2.00	2.00	2.00	1.97	1.99
66.00	2.00	1.87	2.00	2.00	2.00	1.99	1.99
67.00	1.99	1.92	2.00	2.00	1.99	2.00	2.00
68.00	1.99	1.93	2.00	2.00	2.00	2.00	2.00
69.00	2.00	1.90	1.99	1.99	2.00	2.00	2.00
70.00	2.00	1.91	2.00	2.00	2.00	1.99	1.99
71.00	1.98	1.90	2.00	2.00	1.99	1.99	2.00
72.00	2.00	1.92	2.00	2.00	2.00	1.99	1.99
73.00	1.99	1.87	2.00	2.00	2.00	2.00	2.00
74.00	2.00	1.94	2.00	2.00	1.99	1.99	2.00
75.00	2.00	1.90	1.99	1.99	2.00	2.00	2.00
76.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
77.00	2.00	1.91	2.00	2.00	2.00	1.99	2.00
78.00	2.00	1.95	2.00	2.00	2.00	1.99	1.99
79.00	1.99	1.91	2.00	2.00	1.99	2.00	2.00
80.00	2.00	1.91	2.00	2.00	2.00	1.98	2.00
81.00	2.00	1.93	1.99	1.99	2.00	2.00	2.00
82.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
83.00	2.00	1.88	2.00	2.00	2.00	2.00	2.00
84.00	2.00	1.91	2.00	2.00	2.00	1.99	2.00
85.00	1.99	1.93	2.00	2.00	2.00	2.00	1.99
86.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
87.00	2.00	1.93	1.99	1.99	1.99	2.00	2.00
88.00	2.00	1.94	2.00	2.00	2.00	2.00	2.00
89.00	1.99	1.92	2.00	2.00	1.99	1.99	1.98
90.00	2.00	1.92	2.00	2.00	2.00	1.99	2.00
91.00	1.99	1.94	2.00	2.00	2.00	2.00	1.99
92.00	1.99	1.87	2.00	2.00	2.00	1.99	2.00
93.00	2.00	1.92	1.99	1.99	1.99	2.00	1.99
94.00	2.00	1.93	2.00	2.00	2.00	2.00	2.00
95.00	2.00	1.90	2.00	2.00	2.00	1.99	2.00
96.00	2.00	1.88	2.00	2.00	2.00	1.99	2.00
97.00	1.99	1.92	2.00	2.00	1.99	2.00	2.00
98.00	1.99	1.97	2.00	2.00	1.99	1.99	1.99
99.00	2.00	1.91	1.99	2.00	2.00	2.00	2.00
100.00	2.00	1.94	2.00	1.99	2.00	2.00	2.00
101.00	1.98	1.90	2.00	2.00	2.00	1.99	2.00
102.00	2.00	1.93	2.00	2.00	1.99	2.00	1.99
103.00	1.99	1.88	2.00	2.00	2.00	1.98	1.98
104.00	1.99	1.93	2.00	2.00	1.99	2.00	2.00
105.00	2.00	1.92	2.00	2.00	2.00	2.00	2.00
106.00	2.00	1.94	1.99	1.99	2.00	2.00	2.00
107.00	2.00	1.87	2.00	2.00	2.00	2.00	1.99
108.00	2.00	1.97	2.00	2.00	2.00	2.00	2.00
