Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.402s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.88	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.04	0.00	0.95	2.00	1.05	0.98
6.00	1.94	0.91	0.89	2.00	1.91	1.15
7.00	2.03	1.19	0.74	2.00	2.00	0.00
8.00	1.99	1.27	0.74	1.99	2.00	0.01
9.00	1.92	1.57	0.33	2.00	2.01	0.20
10.00	2.07	2.11	0.46	2.00	1.98	0.44
11.00	1.98	1.12	0.39	2.00	2.01	0.29
12.00	2.01	1.93	0.16	2.00	2.00	0.80
13.00	1.99	0.64	1.21	2.00	1.90	0.09
14.00	1.99	0.04	2.00	1.99	2.00	0.00
15.00	0.41	1.44	1.81	2.00	0.78	0.13
16.00	0.29	1.34	0.82	2.00	0.38	0.00
17.00	1.86	2.04	0.39	2.00	2.26	0.88
18.00	2.01	1.91	1.25	2.00	2.06	1.30
19.00	1.44	1.50	0.31	2.00	2.03	0.52
20.00	1.61	1.25	0.07	1.99	1.99	0.44
21.00	2.10	2.00	0.24	2.00	1.95	0.29
22.00	2.03	2.28	1.51	2.00	1.84	0.88
23.00	1.64	1.06	1.15	2.00	1.54	0.58
24.00	2.01	1.78	1.35	2.00	1.83	0.51
25.00	0.09	2.14	1.67	2.00	1.99	0.64
26.00	0.04	2.14	2.41	1.99	2.01	0.00
27.00	0.41	0.68	1.10	2.00	1.61	0.27
28.00	0.00	0.00	0.85	2.00	2.00	0.00
29.00	1.12	1.67	1.99	2.00	1.86	0.65
30.00	2.34	1.98	1.59	2.00	2.01	1.78
31.00	1.35	1.60	1.13	2.00	2.00	1.10
32.00	2.16	2.19	1.02	1.99	2.00	1.33
33.00	2.00	1.54	2.31	2.00	2.00	1.13
34.00	2.00	2.16	0.99	2.00	1.86	1.84
35.00	1.32	1.80	0.69	2.00	1.27	0.95
36.00	1.99	1.67	0.41	2.00	2.17	0.31
37.00	2.01	2.43	1.75	2.00	0.72	0.66
38.00	1.99	1.99	1.54	1.99	0.00	1.07
39.00	2.01	2.03	1.24	2.00	1.79	2.97
40.00	2.00	2.00	2.00	2.00	2.04	2.00
41.00	2.00	2.00	2.00	2.00	2.00	2.00
42.00	2.00	2.00	1.99	2.00	2.00	1.99
43.00	2.00	1.99	2.00	2.00	2.00	2.00
44.00	1.99	1.97	2.00	1.99	1.99	2.00
45.00	2.00	2.00	2.00	2.00	2.00	2.00
46.00	2.00	2.00	2.00	2.00	2.00	2.00
47.00	2.00	2.00	1.99	2.00	2.00	2.00
48.00	2.00	2.00	2.00	2.00	2.00	1.99
49.00	2.00	1.99	2.00	2.00	2.00	2.00
50.00	1.99	2.00	2.00	2.00	1.99	2.00
51.00	2.00	2.00	1.99	1.99	2.00	2.00
52.00	2.00	2.00	2.00	2.00	2.00	2.00
53.00	2.00	1.99	1.99	2.00	2.00	2.00
54.00	2.00	2.00	2.00	2.00	2.00	1.99
55.00	2.00	2.00	1.98	2.00	2.00	2.00
56.00	2.00	1.99	2.00	2.00	1.98	2.00
57.00	1.99	1.99	2.00	1.99	2.00	2.00
58.00	2.00	2.00	2.00	2.00	2.00	2.00
59.00	2.00	2.00	1.99	2.00	1.99	1.98
60.00	2.00	2.00	2.00	2.00	2.01	2.01
61.00	2.00	1.99	1.99	2.00	2.00	2.00
