Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.246s)
CreateVariables () DONE !!!
Creating 15 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	0.27	0.00	0.00	0.00	0.00	0.00	0.20	1.99	0.00	0.00	0.00	0.00	0.28	0.00	0.00
3.00	0.14	0.00	0.00	0.16	0.00	0.00	0.99	2.00	0.00	0.00	0.00	0.00	0.19	0.04	0.00
4.00	0.18	0.00	0.00	0.73	0.00	0.16	0.22	2.00	0.00	0.00	0.28	0.00	0.02	0.24	0.00
5.00	0.55	0.00	0.07	0.01	0.00	0.06	1.19	2.00	0.00	0.00	0.07	0.00	0.29	0.06	0.00
6.00	0.00	0.00	0.05	0.40	0.00	0.00	0.00	2.00	0.11	0.06	0.00	0.00	0.00	0.13	0.00
7.00	0.00	0.00	0.11	0.15	0.00	0.00	0.01	2.00	0.00	0.13	0.00	0.00	1.33	0.07	0.04
8.00	0.00	0.00	0.27	0.00	0.00	0.00	1.41	1.99	0.00	0.00	0.00	0.00	0.77	0.00	0.00
9.00	0.00	0.00	0.18	0.57	0.00	0.00	1.83	2.00	0.24	0.42	0.00	0.00	2.33	1.30	0.42
10.00	0.00	0.00	2.91	0.34	0.00	0.00	1.78	2.00	0.00	0.29	0.00	0.00	0.92	0.29	0.00
11.00	0.53	0.00	0.72	0.60	0.00	0.57	0.60	2.00	0.00	0.49	0.00	0.11	0.75	0.40	0.13
12.00	0.16	0.00	0.00	0.00	0.00	0.15	0.11	2.00	0.37	0.00	0.00	0.18	0.74	0.52	0.35
13.00	0.37	0.00	2.56	0.80	0.00	0.06	0.87	2.00	0.47	0.00	0.00	0.00	1.06	0.69	0.31
14.00	0.15	0.00	1.47	0.00	0.00	0.14	0.94	1.99	0.39	0.00	0.00	0.00	1.37	0.46	0.31
