Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.222s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.35	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	1.47	0.00	0.00	0.00	2.00	0.00	1.47	1.47
6.00	2.00	0.00	0.00	1.75	2.00	0.00	2.00	1.99
7.00	1.99	0.00	1.72	1.97	2.00	0.00	1.99	1.99
8.00	1.07	0.92	1.14	0.67	1.99	0.00	1.01	0.62
9.00	2.05	2.32	0.65	0.53	2.00	0.00	1.45	0.20
10.00	1.79	1.77	0.51	0.11	2.00	0.00	0.93	0.01
11.00	1.79	1.31	0.60	0.45	2.00	0.00	0.21	0.02
12.00	1.04	1.27	0.52	0.52	2.00	0.00	0.12	0.00
13.00	2.00	2.01	0.87	0.05	2.00	0.00	2.00	0.18
14.00	1.97	2.10	1.54	0.01	1.99	0.00	0.22	0.40
15.00	2.01	1.98	0.68	0.54	2.00	0.00	2.18	1.72
16.00	1.98	2.00	1.46	1.02	2.00	0.00	1.12	0.87
17.00	0.97	1.79	1.05	0.34	2.00	0.00	1.20	0.16
18.00	2.32	2.00	1.75	0.00	2.00	0.00	1.73	0.00
19.00	1.46	1.34	0.53	0.37	2.00	0.00	0.74	0.53
20.00	1.95	1.48	0.69	0.11	1.99	0.00	1.14	0.33
21.00	1.74	1.97	0.21	0.82	2.00	0.00	0.32	0.00
22.00	1.00	1.77	0.68	0.97	2.00	0.00	0.69	0.00
23.00	0.49	0.40	0.00	0.00	2.00	0.00	0.00	0.00
24.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
25.00	1.84	1.65	1.60	0.00	2.00	0.00	1.66	0.01
26.00	2.00	1.95	1.11	1.04	1.99	0.00	1.63	0.27
27.00	1.66	1.24	0.28	0.22	2.00	0.00	0.42	0.00
28.00	2.12	2.24	1.18	0.28	2.00	0.00	0.78	0.00
29.00	1.07	0.24	0.73	0.57	2.00	0.00	0.92	0.00
30.00	2.00	1.73	1.67	0.65	2.00	0.00	1.84	0.31
31.00	0.14	0.47	0.11	0.26	2.00	0.00	0.18	0.29
32.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
33.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
34.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
35.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
36.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
37.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
38.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
39.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
40.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
41.00	1.38	1.71	0.69	0.02	2.00	0.00	0.68	0.29
42.00	2.00	2.00	0.02	0.00	2.00	0.00	2.14	0.00
43.00	1.99	1.99	1.13	0.00	2.00	0.00	0.12	0.00
44.00	1.99	2.00	0.00	0.00	1.99	0.00	2.94	0.00
45.00	1.75	1.61	1.45	0.72	2.00	0.00	1.53	0.53
46.00	1.86	1.37	1.19	0.85	2.00	0.00	0.61	0.55
47.00	0.69	1.46	0.58	0.48	2.00	0.00	0.78	0.22
48.00	2.89	1.99	0.52	0.07	2.00	0.00	0.67	0.16
49.00	1.98	1.46	0.84	0.00	2.00	0.00	0.19	0.33
50.00	1.63	1.63	2.05	0.00	2.00	0.00	1.78	0.28
51.00	1.48	1.71	1.26	0.31	1.99	0.00	1.08	1.00
52.00	1.72	1.08	0.97	0.74	2.00	0.00	0.42	0.00
53.00	1.87	2.78	0.48	0.37	2.00	0.00	1.57	0.00
54.00	2.01	1.79	1.14	0.62	2.00	0.00	0.68	0.72
55.00	1.97	1.84	1.77	0.05	2.00	0.00	1.42	1.34
56.00	2.00	1.97	0.00	0.19	2.00	0.00	1.05	1.02
57.00	1.99	1.80	1.60	0.00	1.99	0.00	0.42	1.15
58.00	1.91	1.97	1.27	0.00	2.00	0.00	1.21	1.34
59.00	1.94	1.98	1.20	0.00	2.00	0.00	0.92	0.85
60.00	2.00	2.01	0.99	0.00	2.00	0.00	2.40	0.00
61.00	1.87	1.90	0.31	0.00	2.00	0.00	1.88	0.31
62.00	2.00	1.99	2.87	0.00	2.00	0.00	2.00	0.00
63.00	1.99	2.00	2.00	0.48	1.99	0.00	1.99	0.49
64.00	2.00	1.98	1.97	0.08	2.00	0.00	1.98	0.07
65.00	1.99	1.73	1.66	1.38	2.00	0.00	1.35	0.52
66.00	1.98	1.99	0.85	0.00	2.00	0.00	2.21	0.20
67.00	2.00	1.95	1.55	1.88	2.00	0.00	0.95	0.00
68.00	2.00	1.87	1.31	1.34	2.00	0.00	0.49	0.00
69.00	1.99	1.71	0.02	0.00	1.99	0.12	1.65	0.00
70.00	1.51	1.71	0.74	1.08	2.00	0.00	1.50	0.79
71.00	1.60	1.53	1.87	1.59	2.00	0.31	1.78	0.00
72.00	1.95	1.78	1.66	0.00	2.00	0.00	1.71	0.00
73.00	1.98	1.97	1.88	0.04	2.00	0.00	0.25	0.31
74.00	1.99	1.86	1.91	0.72	2.00	0.00	1.84	0.73
75.00	2.00	1.63	0.33	0.28	1.99	0.00	0.41	0.20
76.00	1.99	1.99	1.81	1.59	2.00	0.00	1.92	0.32
77.00	2.00	1.91	1.90	1.63	2.00	0.00	1.78	1.39
78.00	2.00	1.99	1.99	1.99	2.00	0.00	2.00	1.91
79.00	2.00	1.97	1.25	1.17	2.00	0.00	1.92	1.46
80.00	0.79	0.39	0.15	0.15	2.00	0.00	1.40	0.22
81.00	1.92	1.81	0.72	0.02	1.99	0.00	1.68	0.26
82.00	2.03	2.00	2.05	0.19	2.00	0.00	2.04	0.00
83.00	2.00	1.99	1.08	0.00	2.00	0.00	2.01	0.46
84.00	1.99	1.99	0.00	0.74	2.00	0.00	0.09	0.66
85.00	2.01	2.01	1.17	2.03	2.00	0.00	1.46	0.04
86.00	1.98	1.98	1.90	1.91	2.00	0.00	0.60	0.05
87.00	1.98	1.85	1.57	0.31	1.99	0.00	2.38	0.42
88.00	2.00	1.77	1.48	0.85	2.00	0.00	1.28	0.05
89.00	1.95	1.98	0.80	0.00	2.00	0.00	1.99	0.60
90.00	2.00	2.01	2.04	0.49	2.00	0.00	2.03	0.01
91.00	2.00	1.99	1.95	0.31	2.00	0.00	1.97	0.00
92.00	1.99	1.99	1.92	0.42	2.00	0.00	1.90	1.46
93.00	1.63	1.80	1.81	1.20	1.99	0.00	1.75	1.31
94.00	2.00	2.00	2.01	0.66	2.00	0.00	1.91	0.84
95.00	1.98	2.00	1.74	1.11	2.00	0.00	1.66	0.31
96.00	1.88	1.75	0.86	0.97	2.00	0.00	1.90	1.50
97.00	1.90	1.91	1.46	0.31	2.00	0.00	2.00	1.73
98.00	2.00	2.05	1.88	1.51	2.00	0.00	0.92	0.54
99.00	1.99	2.00	0.71	0.48	2.00	0.00	1.72	1.13
100.00	2.00	1.98	2.66	0.00	1.99	0.00	0.54	0.08
101.00	1.99	2.01	1.25	0.52	2.00	0.00	1.58	0.47
102.00	2.00	2.01	2.04	0.53	2.00	0.00	2.11	0.52
103.00	1.97	1.94	0.88	0.20	2.00	0.00	0.74	0.39
104.00	2.00	2.00	0.00	0.00	2.00	0.00	2.39	0.77
105.00	1.98	1.86	1.15	0.00	2.00	0.00	1.86	0.60
106.00	2.00	2.00	0.00	0.00	1.99	0.00	2.00	1.99
107.00	1.97	1.98	0.68	0.00	2.00	0.00	1.40	1.25
108.00	2.00	2.01	0.60	0.00	2.00	0.00	2.00	2.01
109.00	2.00	1.61	1.35	0.87	2.00	1.53	1.60	1.31
110.00	1.99	1.98	1.79	1.79	2.00	0.58	1.79	1.88
111.00	0.87	0.71	0.68	0.64	2.00	0.80	0.67	0.68
112.00	1.75	2.70	1.20	0.00	1.99	1.45	1.32	0.82
113.00	1.92	1.90	0.18	0.28	2.00	1.48	0.27	0.00
114.00	2.00	1.99	2.23	0.00	2.00	1.64	1.97	0.00
115.00	2.00	2.00	0.97	0.00	2.00	1.48	1.84	1.54
116.00	2.00	1.98	1.58	0.39	2.00	1.99	1.92	1.60
117.00	2.00	2.01	1.95	1.86	2.00	2.00	2.01	0.00
118.00	1.99	2.00	1.97	2.00	1.99	2.00	2.00	0.00
119.00	2.00	2.00	1.92	1.99	2.00	2.00	0.78	1.75
120.00	2.00	2.00	1.91	2.00	2.00	2.00	0.00	1.99
121.00	1.67	1.86	1.67	1.60	2.00	1.54	0.25	0.94
122.00	1.67	1.98	1.97	1.50	2.00	1.20	0.00	0.93
123.00	2.00	1.86	1.92	1.58	2.00	1.91	1.78	0.32
124.00	1.99	1.68	1.68	0.62	1.99	1.94	1.63	0.00
125.00	1.86	2.00	0.92	0.49	2.00	0.92	1.99	0.00
126.00	1.99	2.00	0.26	0.00	2.00	2.60	1.99	0.21
127.00	1.97	2.00	1.75	0.00	2.00	2.01	1.97	1.66
128.00	2.00	1.99	2.00	0.00	2.00	2.00	1.98	2.00
129.00	1.99	1.99	1.98	1.74	2.00	1.99	1.97	2.00
130.00	1.99	2.00	1.94	2.00	1.99	2.00	1.97	2.00
131.00	2.00	2.00	1.94	2.00	2.00	2.00	1.95	2.00
132.00	2.00	2.00	1.91	2.00	2.00	2.00	1.95	2.00
133.00	2.00	2.00	1.93	1.98	2.00	2.00	1.95	1.99
134.00	2.00	1.99	1.95	2.00	2.00	2.00	1.93	2.00
135.00	2.00	1.99	1.95	2.00	2.00	1.99	2.00	0.38
136.00	1.99	1.99	2.00	2.00	1.99	2.00	2.00	0.00
137.00	2.00	2.00	1.99	0.58	2.00	2.00	1.99	0.00
138.00	2.00	1.99	2.00	0.00	2.00	2.00	2.00	0.00
139.00	2.00	2.01	1.95	1.99	2.00	2.00	0.07	0.00
140.00	2.00	2.00	1.92	1.99	2.00	1.99	0.00	0.00
141.00	1.98	1.98	0.72	0.69	2.00	1.85	0.98	0.51
142.00	2.00	1.87	2.05	0.98	2.00	2.01	2.03	1.47
143.00	2.00	0.99	1.17	0.00	1.99	1.95	0.46	0.00
144.00	2.00	0.81	0.00	0.00	2.00	1.99	2.44	0.00
145.00	1.97	1.88	0.98	0.46	2.00	2.00	2.20	1.30
146.00	2.00	1.86	1.22	0.78	2.00	1.99	1.80	1.59
147.00	2.00	1.98	1.94	1.98	2.00	2.00	1.97	1.99
148.00	2.00	2.00	1.97	2.00	2.00	2.00	1.97	2.00
149.00	1.99	2.00	1.97	2.00	1.99	2.00	1.95	2.00
150.00	2.00	2.00	1.99	2.00	2.00	2.00	1.95	2.00
151.00	2.00	2.00	1.97	0.95	2.00	2.00	1.99	2.00
152.00	2.00	2.00	1.99	0.00	2.00	2.00	1.98	2.00
153.00	2.00	1.99	2.00	0.00	2.00	1.99	0.40	0.18
154.00	2.00	1.99	2.00	0.00	2.00	2.00	0.00	0.00
155.00	1.99	1.98	2.00	0.00	1.99	2.00	0.00	0.00
156.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
157.00	2.00	1.99	2.00	0.00	2.00	2.00	0.00	0.00
158.00	2.00	2.00	2.00	0.00	2.00	2.00	0.00	0.00
159.00	2.00	1.99	1.97	1.71	2.00	2.00	0.00	0.00
160.00	2.00	1.99	1.93	2.00	2.00	1.99	0.00	0.00
161.00	1.99	2.00	1.95	2.00	1.99	1.99	0.00	0.00
162.00	2.00	2.00	1.93	2.00	2.00	2.00	0.00	0.00
163.00	1.98	1.84	1.78	0.82	2.00	1.92	1.53	0.00
164.00	1.94	1.92	0.02	0.00	2.00	2.01	1.75	0.00
165.00	1.92	1.52	0.00	0.00	2.00	2.01	1.51	0.00
166.00	2.01	2.00	0.35	0.00	2.00	1.99	2.01	0.00
167.00	1.99	2.00	2.66	0.01	1.99	2.00	2.00	0.00
168.00	2.00	2.00	2.05	0.68	2.00	2.00	1.98	0.00
169.00	1.99	1.99	1.95	1.94	2.00	2.00	0.57	0.00
170.00	1.99	1.64	1.58	1.59	2.00	0.47	0.39	0.00
171.00	1.99	1.74	1.70	0.16	2.00	2.96	1.64	0.00
172.00	2.01	2.03	0.25	0.20	2.00	2.00	0.28	0.00
173.00	1.95	2.00	1.71	0.53	1.99	1.99	2.77	0.00
174.00	2.01	1.84	0.66	0.34	2.00	1.97	1.02	0.00
175.00	2.00	2.11	0.16	0.00	2.00	2.00	2.12	0.00
176.00	2.00	1.99	2.41	1.24	2.00	1.99	1.88	0.00
177.00	2.00	1.87	1.78	1.77	2.00	1.95	1.58	0.00
178.00	1.51	1.81	0.15	0.00	2.00	1.71	0.00	0.00
179.00	0.55	1.91	2.00	0.11	1.99	1.94	2.40	1.17
10.2.1.2	2.04	7.90
10.1.1.1	1.81	13379.93
10.1.1.2	1.74	21807.23
10.1.1.3	1.26	78833.84
10.1.1.4	0.67	80766.93
10.1.1.6	0.79	24612.96
10.1.1.7	1.30	74895.63
10.1.1.8	0.57	93572.02
