Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.556s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.87	0.00	0.00	1.99	0.00	0.00
3.00	1.97	0.00	0.00	2.00	0.00	0.00
4.00	1.66	1.47	0.00	2.00	0.31	0.72
5.00	1.65	1.52	0.21	2.00	1.50	0.40
6.00	1.74	1.45	0.32	2.00	2.11	0.61
7.00	2.24	1.90	0.14	2.00	1.99	0.51
8.00	1.37	2.16	0.51	1.99	1.21	0.38
9.00	2.11	1.95	0.04	2.00	1.86	0.25
10.00	2.45	1.78	0.22	2.00	2.06	0.69
11.00	2.00	1.20	0.45	2.00	1.44	1.61
12.00	1.99	1.77	1.58	2.00	1.51	0.99
13.00	1.47	1.61	1.50	2.00	1.93	0.92
14.00	1.93	1.68	0.55	1.99	1.72	1.11
15.00	1.99	2.00	2.04	2.00	2.04	2.67
16.00	2.01	2.01	2.43	2.00	2.01	1.98
17.00	1.99	1.99	1.99	2.00	1.99	1.99
18.00	2.00	2.00	2.00	2.00	2.00	2.01
19.00	2.00	2.00	2.00	2.00	2.00	2.00
20.00	1.99	1.98	1.97	1.99	1.99	1.97
21.00	2.01	2.03	2.01	2.00	2.01	2.00
22.00	2.00	2.00	1.99	2.00	2.00	1.98
23.00	1.99	1.99	1.98	2.00	1.99	2.01
24.00	2.00	2.00	2.00	2.00	2.01	2.00
25.00	1.99	2.00	1.99	2.00	1.99	1.99
26.00	1.99	2.00	2.00	1.99	2.00	2.01
27.00	2.00	1.99	2.00	2.00	2.00	1.99
28.00	2.00	2.00	2.00	2.00	2.00	1.99
29.00	1.99	2.00	2.00	2.00	1.99	1.99
30.00	2.00	2.00	1.99	2.00	2.00	2.00
31.00	2.00	2.00	2.01	2.00	2.00	2.00
32.00	1.98	1.98	1.95	1.99	2.00	1.98
33.00	2.00	2.03	2.03	2.00	2.00	2.00
34.00	1.99	1.99	1.98	2.00	1.99	1.98
35.00	2.00	2.00	2.00	2.00	2.00	1.99
36.00	2.00	2.01	1.97	2.00	2.01	2.01
37.00	1.99	1.99	2.03	2.00	1.99	1.99
38.00	1.98	2.00	1.99	1.99	2.00	1.97
39.00	2.00	2.00	2.01	2.00	2.00	2.01
40.00	2.00	1.99	1.99	2.00	1.99	1.99
41.00	1.99	2.00	1.97	2.00	2.00	2.00
42.00	2.01	2.00	2.00	2.00	2.00	2.00
43.00	1.98	1.98	1.85	2.00	1.94	1.87
44.00	2.00	1.54	0.45	1.99	1.90	0.40
45.00	1.38	1.01	1.02	2.00	1.91	0.59
46.00	2.14	1.93	1.93	2.00	1.80	0.00
47.00	1.99	1.98	1.51	2.00	1.66	1.20
48.00	1.92	2.00	1.80	2.00	1.95	2.05
49.00	1.92	1.78	1.42	2.00	1.84	1.67
50.00	2.00	2.00	2.17	2.00	2.00	1.97
51.00	2.00	2.00	1.99	1.99	2.00	1.99
52.00	2.00	1.99	1.99	2.00	2.00	2.00
53.00	1.99	1.99	2.00	2.00	2.00	1.98
54.00	2.00	2.03	2.00	2.00	2.00	2.01
55.00	2.00	1.99	2.00	2.00	1.99	2.00
56.00	1.99	2.00	1.98	2.00	2.00	2.00
57.00	2.00	1.99	2.00	1.99	2.00	2.00
58.00	1.99	2.01	2.00	2.00	2.00	1.99
59.00	2.00	1.90	1.40	2.00	1.91	1.79
60.00	2.01	2.00	2.33	2.00	2.00	2.17
61.00	2.00	2.01	2.00	2.00	2.01	2.00
62.00	1.99	1.99	1.99	2.00	1.99	2.00
63.00	2.00	1.99	2.00	1.99	2.00	1.99
64.00	2.00	2.00	2.00	2.00	2.00	2.00
65.00	1.99	2.00	2.01	2.00	2.00	1.99
66.00	2.00	2.01	1.99	2.00	2.00	1.99
67.00	1.99	1.99	1.98	2.00	1.99	2.00
68.00	2.00	2.00	2.00	2.00	2.00	1.97
69.00	2.00	1.99	2.01	1.99	2.00	1.99
70.00	2.00	2.00	1.99	2.00	2.00	2.01
71.00	1.46	1.77	1.44	2.00	1.44	1.35
72.00	1.95	1.92	0.48	2.00	1.98	0.00
73.00	2.14	1.99	1.52	2.00	1.94	0.66
74.00	1.98	1.91	1.10	2.00	1.93	1.38
75.00	1.87	1.93	0.93	1.99	1.93	1.77
76.00	1.83	1.86	0.94	2.00	1.79	1.04
77.00	2.00	1.90	2.43	2.00	1.97	1.02
78.00	1.48	1.32	1.67	2.00	1.97	2.26
79.00	2.01	2.23	1.75	2.00	1.70	0.02
80.00	1.99	2.00	1.95	2.00	1.99	1.40
81.00	1.99	2.00	2.00	1.99	1.98	2.00
82.00	2.00	2.00	2.00	2.00	1.99	2.00
83.00	2.00	1.99	2.00	2.00	2.00	2.00
84.00	2.00	2.00	2.00	2.00	2.00	1.99
85.00	2.00	2.00	1.99	2.00	2.00	2.00
86.00	2.00	1.99	2.00	2.00	2.00	2.00
87.00	1.99	1.99	2.00	1.99	1.98	2.00
88.00	2.00	2.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	2.00	2.00	1.99	2.00
90.00	2.00	2.00	2.00	2.00	2.00	2.00
91.00	2.00	2.00	1.99	2.00	2.00	2.00
92.00	2.00	1.99	2.00	2.00	1.99	1.99
93.00	1.99	1.99	2.00	1.99	1.99	2.00
94.00	2.00	2.00	2.00	2.00	2.00	2.00
95.00	2.00	2.00	2.00	2.00	2.00	2.00
96.00	2.00	1.99	2.00	2.00	2.00	2.00
97.00	2.00	2.00	1.99	2.00	2.00	2.00
98.00	2.00	1.99	2.00	2.00	1.99	1.99
99.00	1.99	1.99	2.00	2.00	2.00	2.00
100.00	2.00	2.00	2.00	1.99	2.00	2.00
101.00	2.00	1.99	2.00	2.00	2.00	2.00
102.00	2.00	1.99	2.00	2.00	2.00	2.00
103.00	2.00	2.00	1.99	2.00	2.00	2.00
104.00	2.00	1.99	2.00	2.00	2.00	1.99
105.00	2.00	2.00	2.00	2.00	1.99	2.00
106.00	1.99	2.00	2.00	1.99	2.00	2.00
107.00	2.00	2.00	2.00	2.00	2.00	2.00
108.00	2.00	2.00	2.00	2.00	2.00	2.00
109.00	2.00	2.00	2.00	2.00	2.00	2.00
110.00	2.00	1.99	1.99	2.00	1.98	1.99
111.00	2.00	2.00	2.00	2.00	2.00	2.00
112.00	1.99	2.00	2.00	1.99	2.00	2.00
113.00	2.00	1.99	1.99	2.00	2.00	2.00
114.00	2.00	1.99	2.00	2.00	2.00	2.00
115.00	2.00	2.00	1.99	2.00	1.99	2.00
116.00	2.00	2.00	2.00	2.00	2.00	1.99
117.00	2.00	1.98	2.00	2.00	1.99	2.00
118.00	1.99	2.00	2.00	1.99	2.00	2.00
119.00	2.00	2.00	1.99	2.00	2.00	2.00
120.00	2.00	2.00	2.00	2.00	2.00	2.00
121.00	2.00	1.99	2.00	2.00	2.00	2.00
122.00	2.00	1.99	1.99	2.00	1.99	1.99
123.00	2.00	1.99	2.00	2.00	1.99	2.00
124.00	1.99	1.99	2.00	1.99	2.00	2.00
125.00	2.00	1.99	2.00	2.00	2.00	2.00
