Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.437s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	1.90	0.00	0.00	1.99	0.00	1.97
3.00	0.06	1.31	1.91	2.00	0.00	1.98
4.00	0.00	0.58	1.63	2.00	0.21	1.50
5.00	0.00	1.33	1.90	2.00	0.26	0.54
6.00	0.00	0.26	0.68	2.00	0.01	2.07
7.00	0.00	0.22	2.00	2.00	0.11	0.29
8.00	0.65	1.59	1.65	1.99	0.04	2.93
9.00	0.60	1.14	1.38	2.00	0.01	1.97
10.00	0.78	1.25	1.85	2.00	0.22	1.65
11.00	0.84	1.19	1.73	2.00	0.22	1.85
12.00	0.13	1.01	2.45	2.00	0.00	2.01
13.00	0.00	1.19	1.97	2.00	0.00	2.00
14.00	0.02	1.25	1.95	1.99	0.00	0.52
15.00	0.00	1.20	1.97	2.00	0.00	2.61
16.00	0.16	0.27	1.93	2.00	0.01	1.97
17.00	1.10	1.19	1.67	2.00	0.24	1.57
18.00	0.93	1.40	1.68	2.00	0.16	1.70
19.00	0.20	0.00	2.33	2.00	0.00	0.11
20.00	0.00	0.27	0.46	1.99	0.00	1.71
21.00	0.00	0.00	0.79	2.00	0.02	1.97
22.00	0.00	1.72	2.72	2.00	0.00	1.10
23.00	0.09	2.28	2.30	2.00	0.00	0.01
24.00	0.34	1.00	1.42	2.00	0.28	1.19
25.00	0.47	1.54	1.91	2.00	0.05	0.58
26.00	1.25	1.48	1.57	1.99	0.04	0.08
27.00	0.04	2.10	2.07	2.00	0.00	0.00
28.00	1.15	1.64	1.75	2.00	0.00	0.00
29.00	0.54	1.45	1.52	2.00	0.04	1.95
30.00	0.82	1.40	1.92	2.00	0.15	1.75
31.00	0.01	0.32	0.33	2.00	0.19	0.71
32.00	0.00	0.00	1.15	1.99	0.15	1.85
33.00	0.19	0.65	2.03	2.00	0.08	1.87
34.00	0.01	1.18	1.65	2.00	0.00	1.91
35.00	0.86	1.81	2.04	2.00	0.00	0.00
36.00	0.71	1.60	2.04	2.00	0.08	0.99
37.00	0.79	1.25	1.94	2.00	0.26	1.55
38.00	1.28	1.42	1.70	1.99	0.08	0.41
39.00	0.91	1.66	1.80	2.00	0.00	0.00
40.00	0.78	1.90	2.04	2.00	0.00	0.00
41.00	0.00	1.42	1.88	2.00	0.40	1.87
42.00	0.72	1.65	1.74	2.00	0.11	1.93
43.00	1.06	1.44	1.83	2.00	0.09	1.83
44.00	0.84	1.25	1.87	1.99	0.24	1.18
45.00	0.92	1.14	1.88	2.00	0.13	1.64
46.00	0.67	0.85	2.26	2.00	0.11	1.45
47.00	0.00	0.82	1.86	2.00	0.18	2.04
48.00	0.00	0.80	2.00	2.00	0.00	0.98
49.00	0.58	2.10	1.46	2.00	0.20	0.11
50.00	0.69	1.54	1.72	2.00	0.06	1.92
51.00	0.12	0.32	2.08	1.99	0.02	1.12
52.00	0.92	1.17	2.23	2.00	0.00	1.99
53.00	0.00	1.19	1.71	2.00	0.00	1.64
54.00	0.00	0.00	1.61	2.00	0.00	0.00
55.00	0.00	0.00	2.17	2.00	0.04	1.48
56.00	0.06	0.97	1.64	2.00	0.66	1.78
57.00	0.08	0.25	2.24	1.99	0.00	1.39
58.00	1.46	1.52	1.52	2.00	0.00	0.00
59.00	0.37	1.18	1.38	2.00	0.02	0.92
60.00	1.15	1.47	1.60	2.00	0.07	1.91
61.00	0.26	0.46	2.47	2.00	0.08	1.86
62.00	0.00	0.00	0.81	2.00	0.07	1.94
63.00	0.00	0.00	2.81	1.99	0.01	0.37
64.00	0.00	0.00	1.37	2.00	0.00	1.86
65.00	0.48	1.33	2.25	2.00	0.14	1.88
66.00	0.42	1.08	1.54	2.00	1.18	0.85
