Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.248s)
CreateVariables () DONE !!!
Creating 4 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3
2.00	0.78	1.41	1.99	1.53
3.00	0.58	1.24	2.00	2.14
4.00	0.38	1.85	2.00	1.92
5.00	0.16	2.23	2.00	1.93
6.00	0.75	1.52	2.00	1.67
7.00	0.00	2.45	2.00	2.06
8.00	0.88	1.40	1.99	2.25
9.00	0.00	2.00	2.00	1.65
10.00	0.22	2.05	2.00	2.01
11.00	0.58	1.71	2.00	2.01
12.00	0.67	1.70	2.00	2.00
13.00	0.35	2.03	2.00	1.85
14.00	0.00	2.38	1.99	2.04
15.00	0.80	1.55	2.00	2.07
16.00	0.40	1.97	2.00	2.03
17.00	0.33	2.14	2.00	2.26
18.00	0.49	1.83	2.00	2.16
19.00	0.34	1.77	2.00	1.93
20.00	0.27	2.11	1.99	2.04
21.00	0.62	1.74	2.00	2.17
22.00	0.11	2.17	2.00	1.86
23.00	0.54	1.97	2.00	2.13
24.00	0.61	1.93	2.00	1.94
25.00	0.52	1.38	2.00	1.97
26.00	0.77	2.10	1.99	1.75
27.00	0.33	2.20	2.00	2.32
28.00	0.00	2.23	2.00	2.03
29.00	1.14	1.58	2.00	2.00
30.00	0.38	1.95	2.00	1.50
31.00	0.49	1.91	2.00	1.99
32.00	0.13	2.03	1.99	2.37
33.00	0.59	1.81	2.00	2.00
34.00	0.29	2.05	2.00	2.08
35.00	0.37	2.05	2.00	2.03
36.00	0.28	1.97	2.00	1.99
37.00	0.47	1.65	2.00	1.95
38.00	0.18	2.27	1.99	1.99
39.00	0.77	1.38	2.00	1.95
40.00	0.45	1.92	2.00	1.94
41.00	0.34	2.24	2.00	1.95
42.00	0.45	1.86	2.00	1.88
43.00	0.62	1.79	2.00	2.19
44.00	0.41	1.70	1.99	1.79
45.00	0.25	2.04	2.00	2.20
46.00	0.13	2.21	2.00	1.72
47.00	0.52	1.71	2.00	2.13
48.00	0.52	1.81	2.00	1.70
49.00	0.48	1.86	2.00	2.06
50.00	0.73	2.03	2.00	1.90
51.00	0.07	2.12	1.99	2.21
52.00	0.92	1.63	2.00	1.99
53.00	0.44	1.61	2.00	1.73
54.00	0.41	1.99	2.00	2.06
55.00	0.49	2.04	2.00	2.00
56.00	0.66	1.60	2.00	1.70
57.00	0.00	2.38	1.99	2.04
58.00	0.62	1.73	2.00	1.80
59.00	0.74	1.67	2.00	2.05
60.00	0.38	2.07	2.00	1.94
61.00	0.57	1.97	2.00	1.88
62.00	0.24	2.23	2.00	2.24
63.00	0.00	2.50	1.99	2.44
64.00	0.00	1.99	2.00	2.23
65.00	0.00	2.00	2.00	2.01
66.00	0.00	2.00	2.00	1.99
67.00	0.00	2.00	2.00	2.00
68.00	0.00	2.00	2.00	2.00
69.00	0.00	1.99	1.99	2.00
70.00	0.00	2.01	2.00	1.99
71.00	0.00	1.99	2.00	2.00
72.00	0.00	2.00	2.00	2.00
73.00	0.00	2.00	2.00	2.00
74.00	0.00	2.00	2.00	2.00
75.00	0.00	2.00	1.99	2.00
76.00	0.00	2.00	2.00	1.99
77.00	0.00	1.99	2.00	1.99
78.00	0.00	2.00	2.00	2.00
79.00	0.00	2.00	2.00	2.00
80.00	0.00	1.99	2.00	2.00
81.00	0.00	2.00	1.99	2.00
82.00	0.00	2.00	2.00	2.00
83.00	0.00	2.00	2.00	1.99
84.00	0.00	2.00	2.00	2.00
85.00	0.00	1.99	2.00	2.00
86.00	0.00	2.01	2.00	2.00
87.00	0.00	2.00	1.99	2.00
88.00	0.00	2.00	2.00	1.99
89.00	0.00	1.99	2.00	2.00
90.00	0.00	2.00	2.00	2.00
91.00	0.00	2.00	2.00	2.00
92.00	0.00	2.00	2.00	1.99
93.00	0.00	2.00	1.99	2.00
94.00	0.00	1.99	2.00	2.00
95.00	0.00	2.01	2.00	1.99
96.00	0.00	1.99	2.00	2.00
97.00	0.00	2.00	2.00	2.00
98.00	0.00	2.00	2.00	2.00
99.00	0.00	1.99	2.00	2.00
100.00	0.00	2.00	1.99	2.00
101.00	0.00	2.01	2.00	1.99
102.00	0.00	2.00	2.00	2.00
103.00	0.00	1.99	2.00	2.00
104.00	0.00	2.00	2.00	2.00
105.00	0.00	2.00	2.00	2.00
106.00	0.00	1.99	1.99	2.00
107.00	0.00	2.00	2.00	1.99
108.00	0.00	2.00	2.00	2.01
109.00	0.00	2.00	2.00	1.99
110.00	0.00	2.00	2.00	2.00
111.00	0.00	2.00	2.00	1.99
112.00	0.00	1.99	1.99	2.01
113.00	0.00	1.98	2.00	1.99
114.00	0.00	2.00	2.00	2.01
115.00	0.00	2.00	2.00	1.99
116.00	0.00	2.00	2.00	2.00
117.00	0.00	2.00	2.00	1.99
118.00	0.00	2.00	1.99	2.01
119.00	0.00	1.99	2.00	2.00
120.00	0.00	2.00	2.00	1.99
121.00	0.00	2.00	2.00	2.00
122.00	0.00	2.00	2.00	2.00
123.00	0.00	2.00	2.00	2.00
124.00	0.00	1.99	1.99	1.99
125.00	0.00	2.00	2.00	2.01
126.00	0.00	2.00	2.00	1.99
127.00	0.00	1.99	2.00	2.00
128.00	1.37	0.88	2.00	1.39
129.00	0.58	1.80	2.00	1.94
130.00	0.20	2.18	1.99	1.67
131.00	0.99	1.74	2.00	1.52
132.00	0.47	2.18	2.00	2.24
133.00	0.66	1.46	2.00	2.06
134.00	0.22	2.01	2.00	2.11
135.00	0.48	1.83	2.00	1.86
136.00	0.59	1.98	1.99	2.08
137.00	0.25	2.05	2.00	1.91
138.00	0.62	1.78	2.00	1.86
139.00	0.45	1.99	2.00	1.99
140.00	0.00	2.37	2.00	2.05
141.00	0.67	1.14	2.00	2.00
142.00	0.58	1.79	2.00	2.01
143.00	0.21	2.20	1.99	2.11
144.00	0.84	1.73	2.00	2.03
145.00	0.49	1.80	2.00	1.92
146.00	0.33	1.95	2.00	1.83
147.00	0.58	1.88	2.00	1.44
148.00	0.48	1.95	2.00	2.30
