Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.263s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00	0.00	1.06	2.00	0.44	0.28	0.00	0.00	0.00	0.00	0.00	0.01
4.00	0.00	0.00	0.16	0.00	0.00	0.73	0.00	0.00	0.73	2.00	1.14	0.46	0.00	0.00	0.00	0.35	0.00	0.14
5.00	0.00	0.00	1.02	0.00	0.00	0.01	0.00	0.00	0.99	2.00	0.48	0.31	0.00	0.00	0.00	0.82	0.00	0.02
6.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.09	2.00	0.49	0.05	0.00	0.00	0.00	0.48	0.41	0.12
7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	2.00	0.00	0.00	0.00	0.00	0.00	0.45	0.05	0.00
8.00	0.00	0.00	0.62	0.00	0.15	0.71	0.00	0.00	1.54	1.99	2.12	0.97	0.00	0.00	0.00	1.52	0.55	0.72
9.00	0.00	0.00	0.58	0.00	0.00	0.55	0.00	0.00	0.84	2.00	0.94	0.61	0.00	0.00	0.00	0.52	0.16	0.14
10.00	0.00	0.00	0.00	0.00	0.04	0.37	0.00	0.00	0.00	2.00	1.02	0.58	0.00	0.00	0.00	0.99	1.13	0.45
11.00	0.06	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.92	2.00	1.25	0.54	0.00	0.00	0.00	0.88	0.06	0.02
12.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.57	2.00	1.41	0.59	0.00	0.00	0.00	0.21	0.79	0.27
13.00	0.49	0.00	0.40	0.00	0.00	1.74	0.00	0.00	0.49	2.00	2.05	1.63	0.00	0.00	0.00	1.63	2.03	0.49
14.00	0.37	0.00	1.05	0.00	0.00	0.14	0.00	0.00	1.21	1.99	1.81	0.24	0.00	0.00	0.00	1.05	1.81	0.05
15.00	0.27	0.00	0.09	0.00	0.06	0.39	0.00	0.00	0.38	2.00	0.24	0.74	0.00	0.00	0.00	1.28	0.08	0.20
16.00	0.00	0.00	0.00	0.00	0.15	0.37	0.00	0.00	0.58	2.00	1.02	0.25	0.00	0.00	0.00	0.95	1.37	0.02
17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	2.00	1.44	0.01	0.00	0.00	0.00	1.32	0.31	0.01
18.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00	0.00	0.00	2.00	1.19	0.52	0.00	0.00	0.00	1.58	0.73	0.55
19.00	0.14	0.00	0.02	0.00	0.00	0.25	0.00	0.00	0.12	2.00	1.05	0.25	0.00	0.00	0.00	0.55	0.77	0.00
20.00	0.13	0.00	0.26	0.00	0.00	0.32	0.00	0.00	0.38	1.99	1.28	0.32	0.00	0.00	0.00	1.00	0.08	0.00
21.00	0.01	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.02	2.00	1.72	0.16	0.00	0.00	0.00	1.64	0.89	1.02
22.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	2.00	0.89	0.57	0.00	0.00	0.00	0.47	0.57	0.20
23.00	0.77	0.00	0.00	0.00	0.00	0.09	0.00	0.00	3.07	2.00	1.88	0.09	0.00	0.00	0.00	1.90	0.19	0.00
24.00	0.07	0.00	0.12	0.00	0.00	1.02	0.00	0.00	0.12	2.00	0.82	1.00	0.00	0.00	0.00	1.72	1.04	0.45
25.00	0.21	0.00	0.35	0.00	0.00	0.22	0.00	0.00	0.25	2.00	0.97	0.24	0.00	0.00	0.00	0.47	0.38	0.16
26.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	1.99	0.41	0.09	0.00	0.00	0.00	0.00	0.54	0.01
27.00	0.25	0.00	1.33	0.00	0.00	0.22	0.00	0.00	1.41	2.00	0.40	0.22	0.00	0.00	0.00	0.62	0.62	0.00
28.00	0.00	0.00	0.49	0.00	0.00	0.00	0.00	0.00	2.03	2.00	0.77	0.00	0.00	0.00	0.00	0.99	0.66	0.12
29.00	0.00	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.60	2.00	1.30	0.02	0.00	0.00	0.00	0.60	1.72	0.60
30.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.00	0.91	2.00	1.18	0.12	0.00	0.00	0.00	0.72	1.08	0.44
31.00	0.00	0.00	0.54	0.00	0.41	0.08	0.00	0.00	1.06	2.00	1.48	0.11	0.00	0.00	0.00	1.14	0.92	0.38
32.00	0.00	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.31	1.99	1.15	0.55	0.00	0.00	0.00	0.37	0.40	0.14
33.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.29	0.00	0.00	0.00	0.00	1.14	0.02	0.31
34.00	0.00	0.00	1.14	0.00	0.09	0.15	0.00	0.00	1.38	2.00	0.97	0.15	0.00	0.00	0.00	0.88	0.44	0.59
35.00	0.00	0.00	0.38	0.00	0.00	0.00	0.00	0.00	0.75	2.00	0.72	0.00	0.00	0.00	0.00	1.47	0.62	0.39
36.00	0.00	0.00	0.55	0.00	0.00	0.82	0.00	0.00	1.31	2.00	1.40	0.33	0.00	0.00	0.00	1.11	0.89	1.26
37.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	1.12	2.00	1.73	0.00	0.00	0.00	0.00	1.78	0.73	0.00
38.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	1.45	1.99	0.42	0.24	0.00	0.00	0.00	0.91	1.20	0.20
39.00	0.00	0.00	1.13	0.00	0.00	0.08	0.00	0.00	1.83	2.00	1.18	0.07	0.00	0.00	0.00	1.11	0.34	1.34
40.00	0.00	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.67	2.00	1.70	0.00	0.00	0.00	0.00	0.75	1.10	0.26
41.00	0.00	0.00	0.66	0.00	0.00	0.00	0.00	0.00	0.97	2.00	1.25	0.01	0.00	0.00	0.00	1.42	1.57	0.00
42.00	0.00	0.00	1.18	0.00	0.00	0.18	0.00	0.00	1.31	2.00	1.41	0.20	0.00	0.00	0.00	1.64	1.20	1.31
43.00	0.00	0.00	0.49	0.00	0.00	0.98	0.00	0.00	0.78	2.00	1.54	1.11	0.00	0.00	0.00	0.95	0.81	0.05
44.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.15	1.99	0.44	0.00	0.00	0.00	0.00	0.49	0.11	0.53
45.00	0.00	0.00	0.81	0.00	0.00	0.33	0.00	0.00	0.52	2.00	0.67	0.38	0.00	0.00	0.00	0.94	0.32	0.64
46.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.12	0.00	0.00	0.00	0.00	0.00	0.62	0.47
47.00	0.00	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.92	2.00	1.53	0.77	0.00	0.00	0.00	1.63	0.89	0.74
48.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.00	0.00	2.00	1.30	0.08	0.00	0.00	0.00	0.55	0.32	0.09
49.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.79	2.00	0.65	0.08	0.00	0.00	0.00	1.88	0.48	0.00
50.00	0.00	0.00	0.15	0.00	0.00	0.24	0.00	0.00	0.67	2.00	0.61	0.20	0.00	0.00	0.00	0.48	0.62	0.05
51.00	0.00	0.00	0.95	0.00	0.00	0.20	0.00	0.00	0.99	1.99	0.87	0.22	0.00	0.00	0.00	0.97	1.30	1.04
52.00	0.00	0.00	0.66	0.00	0.00	0.15	0.00	0.00	1.22	2.00	1.12	0.14	0.00	0.00	0.00	2.00	0.14	0.04
53.00	0.00	0.00	0.58	0.00	0.16	0.01	0.00	0.00	0.62	2.00	1.63	0.01	0.00	0.00	0.00	0.44	1.32	0.53
54.00	0.00	0.00	0.65	0.00	0.00	0.01	0.00	0.00	1.86	2.00	1.06	0.00	0.00	0.00	0.00	1.20	1.11	0.74
55.00	0.00	0.00	0.24	0.00	0.00	0.08	0.00	0.00	0.44	2.00	0.45	0.26	0.00	0.00	0.00	0.95	0.69	0.00
56.00	0.05	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.51	2.00	0.25	0.01	0.00	0.00	0.00	0.00	0.19	0.19
57.00	0.00	0.00	0.00	0.00	0.00	0.79	0.00	0.00	0.00	1.99	1.32	0.68	0.00	0.00	0.00	0.00	0.75	0.24
58.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	2.00	0.84	0.42	0.00	0.00	0.00	1.83	0.51	0.42
59.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.64	0.00	0.00	0.00	0.00	0.24	0.65	0.34
60.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.27	2.00	1.04	0.00	0.00	0.00	0.00	0.00	0.52	0.94
61.00	0.00	0.00	0.00	0.00	0.00	0.54	0.00	0.00	0.00	2.00	1.83	0.75	0.00	0.00	0.00	2.31	0.93	0.14
62.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.19	2.00	1.35	0.01	0.00	0.00	0.00	1.60	1.14	0.00
63.00	0.06	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.49	1.99	0.26	0.16	0.00	0.00	0.00	0.08	0.64	0.00
64.00	0.20	0.00	0.00	0.00	0.00	0.22	0.00	0.00	1.41	2.00	0.68	0.27	0.00	0.00	0.00	1.30	1.25	0.77
65.00	1.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	2.00	1.71	0.00	0.00	0.00	0.00	1.35	0.52	0.00
66.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	2.00	0.24	0.06	0.00	0.00	0.00	0.32	0.33	0.00
67.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.09	2.00	1.48	1.22	0.00	0.00	0.00	1.67	0.77	0.28
68.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	2.70	2.00	2.16	0.26	0.00	0.00	0.00	1.85	1.13	1.08
69.00	0.00	0.00	0.00	0.00	0.00	0.27	0.00	0.00	0.53	1.99	0.31	0.26	0.00	0.00	0.00	0.72	0.35	0.14
70.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	2.00	0.29	0.00	0.00	0.00	0.00	0.00	0.29	0.00
71.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.97	2.00	0.77	0.00	0.00	0.00	0.00	0.67	1.15	0.00
72.00	0.00	0.00	0.00	0.00	0.12	0.37	0.00	0.00	1.00	2.00	1.06	0.48	0.00	0.00	0.00	1.08	0.58	0.00
73.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	2.00	0.27	0.00	0.00	0.00	0.00	0.00	1.24	0.65
74.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	2.00	1.85	0.00	0.00	0.00	0.00	1.80	0.35	0.11
75.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	1.06	1.99	1.04	0.15	0.00	0.00	0.00	1.52	0.18	0.00
76.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	2.00	1.78	0.00	0.00	0.00	0.00	2.07	1.94	0.49
77.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.87	2.00	0.98	0.01	0.00	0.00	0.00	0.11	0.00	0.00
78.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	2.00	1.27	0.59	0.00	0.00	0.00	1.25	0.21	0.00
79.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.58	2.00	1.60	0.64	0.00	0.00	0.00	1.88	1.72	0.79
80.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	1.53	2.00	1.31	0.46	0.00	0.00	0.00	0.60	1.10	0.82
81.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.99	0.82	0.01	0.00	0.00	0.00	0.00	0.00	0.00
82.00	0.00	0.00	0.00	0.00	0.00	0.44	0.00	0.00	0.44	2.00	1.57	0.16	0.00	0.00	0.00	1.41	1.47	0.00
83.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.98	2.00	1.35	0.00	0.00	0.00	0.00	1.66	1.12	0.92
84.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.01	2.00	1.61	0.00	0.00	0.00	0.00	1.41	1.44	0.58
85.00	0.00	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.49	2.00	0.81	0.46	0.00	0.00	0.00	0.13	1.34	1.57
86.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	0.08	2.00	1.11	0.60	0.00	0.00	0.00	0.54	1.37	1.00
87.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.62	1.99	1.61	0.48	0.00	0.00	0.00	0.14	1.38	1.17
88.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00	0.80	2.00	1.51	1.00	0.00	0.00	0.00	0.35	0.99	0.75
89.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.99	2.00	1.15	0.20	0.00	0.00	0.00	3.71	0.86	0.25
90.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.87	2.00	1.07	0.62	0.00	0.00	0.00	0.77	0.91	0.42
91.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	2.00	1.51	0.25	0.00	0.00	0.00	2.43	1.02	0.00
