Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.006s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.64	0.00	1.99	1.90	0.00
3.00	1.46	1.93	0.00	2.00	1.99	0.34
4.00	0.78	0.16	0.00	2.00	1.28	0.65
5.00	1.32	0.00	0.05	2.00	1.77	1.01
6.00	0.88	0.19	0.05	2.00	0.74	0.55
7.00	1.65	1.14	0.47	2.00	2.16	0.92
8.00	0.13	1.50	0.60	1.99	0.82	0.22
9.00	1.73	1.74	0.18	2.00	1.90	0.67
10.00	0.06	1.25	0.00	2.00	0.12	0.00
11.00	0.00	1.08	0.00	2.00	0.72	0.20
12.00	0.78	1.30	0.26	2.00	1.18	0.13
13.00	0.68	1.12	1.06	2.00	1.67	0.13
14.00	0.00	1.65	2.05	1.99	2.01	0.11
15.00	0.00	1.48	1.25	2.00	1.99	0.32
16.00	2.07	1.05	0.67	2.00	2.00	0.16
17.00	2.00	1.35	0.73	2.00	2.00	0.29
18.00	0.44	2.03	1.00	2.00	2.00	0.40
19.00	1.35	1.51	0.71	2.00	2.00	0.54
20.00	1.92	1.55	0.52	1.99	1.98	0.38
21.00	1.98	1.27	0.80	2.00	2.00	0.35
22.00	0.74	1.64	0.82	2.00	1.99	0.34
23.00	0.06	0.53	0.02	2.00	0.20	0.01
24.00	1.28	2.25	0.81	2.00	2.58	0.04
25.00	1.39	0.45	1.63	2.00	2.00	0.00
26.00	1.46	1.24	0.53	1.99	1.86	0.20
27.00	0.66	0.88	0.35	2.00	1.18	0.12
28.00	0.47	2.11	0.55	2.00	2.04	0.57
29.00	0.00	2.17	0.45	2.00	2.04	0.58
30.00	2.48	0.54	0.80	2.00	1.97	0.09
31.00	0.15	2.16	0.78	2.00	1.95	0.37
32.00	0.00	1.51	1.48	1.99	2.08	0.33
33.00	0.11	1.31	0.55	2.00	0.81	0.25
34.00	0.29	1.22	0.12	2.00	0.97	0.22
35.00	0.25	1.58	0.05	2.00	0.46	0.20
36.00	0.00	1.35	0.11	2.00	0.22	0.08
37.00	0.44	1.18	0.13	2.00	1.08	0.21
38.00	1.18	1.72	0.81	1.99	2.74	0.06
39.00	1.32	1.19	1.24	2.00	2.00	0.14
40.00	1.37	1.39	0.40	2.00	1.46	0.20
41.00	0.00	1.12	0.18	2.00	0.44	0.20
42.00	0.39	1.74	0.58	2.00	2.28	0.22
43.00	0.00	1.92	1.01	2.00	1.97	0.46
44.00	0.00	1.20	0.00	1.99	0.00	0.09
45.00	0.00	1.33	0.00	2.00	0.00	0.13
46.00	0.39	1.57	0.49	2.00	1.85	0.20
47.00	0.05	1.01	0.00	2.00	0.12	0.09
48.00	0.21	1.17	0.47	2.00	1.27	0.19
49.00	0.37	0.75	0.07	2.00	0.60	0.04
50.00	0.00	1.53	0.00	2.00	0.00	0.07
