Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.273s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
38.00	1.22	1.63	1.99	2.11	0.00
39.00	0.87	1.84	2.00	1.32	0.92
40.00	0.94	1.41	2.00	1.51	0.97
41.00	1.01	1.52	2.00	1.53	0.73
42.00	0.85	1.50	2.00	1.58	0.87
43.00	0.73	1.77	2.00	1.75	0.87
44.00	0.00	2.40	1.99	1.74	0.98
45.00	0.00	2.34	2.00	2.06	0.62
46.00	0.00	2.04	2.00	2.61	0.00
47.00	1.19	1.54	2.00	1.99	0.21
48.00	1.06	1.35	2.00	0.97	1.42
49.00	0.47	1.72	2.00	1.75	0.86
50.00	0.45	2.01	2.00	2.25	0.25
51.00	0.86	1.68	1.99	1.41	0.97
52.00	0.00	2.36	2.00	1.63	0.98
53.00	0.93	1.66	2.00	2.31	0.15
54.00	0.00	2.57	2.00	2.12	0.45
55.00	0.00	1.98	2.00	2.12	0.69
56.00	0.00	1.97	2.00	1.64	1.31
57.00	0.57	1.66	1.99	1.59	0.75
58.00	1.06	1.38	2.00	1.50	0.99
59.00	0.79	1.44	2.00	1.66	0.91
60.00	0.86	1.51	2.00	1.55	0.89
61.00	0.86	1.77	2.00	1.58	0.81
62.00	0.87	1.81	2.00	2.32	0.02
63.00	1.00	1.71	1.99	2.18	0.00
64.00	0.01	2.73	2.00	2.38	0.00
65.00	1.46	0.61	2.00	1.67	1.15
66.00	1.94	0.00	2.00	1.53	1.45
67.00	0.97	1.28	2.00	1.55	1.11
68.00	0.66	1.65	2.00	1.57	1.02
69.00	0.67	1.58	1.99	1.61	0.88
70.00	0.71	1.87	2.00	1.71	0.85
71.00	0.57	2.07	2.00	1.74	0.69
72.00	0.00	2.54	2.00	2.44	0.00
73.00	1.25	1.44	2.00	2.28	0.00
74.00	1.20	1.55	2.00	2.12	0.00
75.00	0.95	1.64	1.99	1.77	0.39
76.00	0.59	2.00	2.00	1.21	1.19
77.00	0.94	1.66	2.00	1.65	0.68
78.00	0.80	1.75	2.00	1.52	0.94
79.00	0.55	1.81	2.00	1.65	0.71
80.00	0.00	2.26	2.00	1.71	1.02
81.00	0.00	2.47	1.99	1.75	0.79
82.00	0.00	2.03	2.00	2.79	0.09
83.00	0.64	1.66	2.00	1.65	0.62
84.00	1.17	1.37	2.00	1.34	1.06
85.00	0.81	1.66	2.00	1.55	0.84
86.00	0.79	1.64	2.00	1.68	0.80
87.00	0.80	1.50	1.99	1.67	0.94
88.00	0.72	1.72	2.00	1.74	0.86
89.00	0.58	1.65	2.00	1.85	0.80
90.00	0.00	2.64	2.00	2.51	0.01
91.00	0.00	2.23	2.00	2.27	0.00
92.00	0.00	2.00	2.00	2.00	0.00
93.00	0.60	1.33	1.99	1.60	0.87
94.00	1.08	1.39	2.00	1.17	1.00
95.00	0.67	1.68	2.00	1.60	0.95
96.00	0.86	1.65	2.00	1.68	0.77
97.00	0.75	1.50	2.00	1.67	0.81
98.00	0.89	1.74	2.00	1.54	0.74
99.00	0.68	1.60	2.00	1.87	0.84
100.00	0.00	2.45	1.99	2.59	0.00
101.00	0.49	2.11	2.00	1.70	0.71
102.00	0.84	0.84	2.00	1.37	1.19
103.00	1.08	2.12	2.00	1.58	0.74
104.00	0.84	1.71	2.00	1.83	0.77
105.00	0.89	1.61	2.00	1.67	0.73
106.00	0.68	1.60	1.99	1.71	0.86
107.00	0.66	1.93	2.00	1.53	0.82
108.00	0.02	2.54	2.00	2.52	0.00
109.00	0.66	1.85	2.00	2.37	0.00
110.00	1.32	1.66	2.00	2.01	0.00
111.00	1.25	1.79	2.00	1.87	0.00
112.00	1.18	1.75	1.99	2.10	0.00
113.00	1.15	1.81	2.00	1.99	0.00
114.00	1.19	1.87	2.00	2.01	0.00
115.00	1.12	1.98	2.00	1.98	0.00
116.00	0.00	2.47	2.00	2.01	0.00
117.00	0.97	1.72	2.00	1.99	0.00
118.00	1.48	1.50	1.99	1.99	0.00
119.00	1.14	1.80	2.00	1.99	0.00
120.00	1.20	1.78	2.00	1.95	0.00
121.00	0.85	2.12	2.00	2.03	0.00
122.00	1.39	1.60	2.00	2.00	0.00
123.00	0.94	2.06	2.00	1.95	0.00
124.00	0.00	2.54	1.99	2.01	0.00
125.00	1.20	1.55	2.00	1.97	0.00
126.00	1.31	1.51	2.00	2.01	0.00
127.00	1.18	1.73	2.00	1.98	0.00
128.00	1.19	1.81	2.00	2.00	0.00
129.00	1.05	1.58	2.00	1.59	0.69
130.00	0.19	2.06	1.99	1.33	1.26
131.00	0.66	1.65	2.00	1.65	0.97
132.00	0.00	2.53	2.00	1.77	0.78
133.00	0.44	1.98	2.00	1.74	0.69
134.00	1.14	1.12	2.00	1.61	0.86
135.00	0.80	1.70	2.00	1.66	0.79
136.00	0.86	1.71	1.99	2.37	0.00
137.00	0.80	1.86	2.00	2.16	0.00
138.00	1.20	1.87	2.00	1.81	0.00
139.00	0.97	1.57	2.00	2.23	0.00
140.00	0.09	2.85	2.00	2.24	0.00
141.00	0.57	1.60	2.00	1.63	0.60
142.00	1.20	1.32	2.00	1.26	1.02
143.00	0.74	1.61	1.99	1.59	0.89
144.00	0.93	1.59	2.00	1.68	0.85
145.00	0.75	1.60	2.00	1.67	0.86
146.00	0.24	2.17	2.00	1.59	0.84
147.00	1.05	1.35	2.00	1.65	0.84
148.00	0.04	2.68	2.00	2.38	0.04
149.00	0.00	2.23	1.99	2.48	0.00
150.00	0.00	1.99	2.00	2.00	0.00
151.00	0.00	1.98	2.00	1.71	0.98
152.00	0.00	2.00	2.00	1.54	1.55
153.00	0.00	1.99	2.00	1.77	1.22
154.00	0.00	1.99	2.00	1.83	1.21
155.00	0.00	1.98	1.99	1.83	1.12
156.00	0.00	1.99	2.00	1.84	1.08
157.00	0.00	2.00	2.00	2.03	1.04
158.00	0.00	2.01	2.00	2.43	0.04
159.00	0.00	1.98	2.00	1.53	1.26
160.00	0.00	2.01	2.00	1.70	1.38
161.00	0.00	1.98	1.99	1.78	1.13
162.00	0.00	1.99	2.00	1.78	1.22
163.00	0.00	2.00	2.00	1.74	1.14
164.00	0.00	2.00	2.00	1.94	1.12
165.00	0.00	1.99	2.00	2.44	0.67
166.00	0.00	2.00	2.00	2.17	0.00
167.00	0.00	1.95	1.99	1.72	1.18
168.00	0.00	2.00	2.00	1.42	1.51
169.00	0.00	1.97	2.00	1.83	1.17
170.00	0.00	2.04	2.00	1.84	1.14
171.00	0.00	2.00	2.00	1.86	1.14
172.00	0.00	1.98	2.00	1.98	1.13
173.00	0.00	1.91	1.99	2.23	0.75
174.00	0.00	2.12	2.00	2.27	0.00
175.00	0.00	1.99	2.00	1.52	1.26
176.00	0.00	1.94	2.00	1.60	1.33
177.00	0.00	2.01	2.00	1.75	1.14
178.00	0.00	2.01	2.00	1.84	1.17
179.00	0.00	1.97	1.99	1.87	1.22
10.2.1.2	2.04	7.98
10.1.1.1	0.74	439452.72
10.1.1.2	1.85	265343.51
10.1.1.4	1.86	277554.77
10.1.1.5	0.66	423697.02
