Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.229s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.61	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	1.42	1.10	0.00	2.00	0.00	1.07
6.00	1.71	1.52	0.00	2.00	1.19	0.37
7.00	2.04	0.81	0.55	2.00	1.44	1.07
8.00	1.71	1.68	1.06	1.99	2.80	2.06
9.00	1.65	1.41	1.58	2.00	1.53	1.57
10.00	2.20	1.72	1.19	2.00	2.00	1.71
11.00	1.99	1.61	1.08	2.00	1.70	1.05
12.00	1.80	1.41	1.14	2.00	2.00	0.80
13.00	1.80	0.97	1.93	2.00	1.91	0.58
14.00	2.04	2.03	2.52	1.99	2.00	0.94
15.00	2.00	2.00	1.98	2.00	2.00	1.99
16.00	1.99	2.01	2.00	2.00	2.00	1.99
17.00	1.80	1.79	1.80	2.00	1.79	1.79
18.00	1.99	2.00	2.03	2.00	2.03	1.99
19.00	1.78	1.95	1.12	2.00	1.97	1.17
20.00	2.01	1.78	2.23	1.99	2.01	2.14
21.00	2.00	2.00	2.00	2.00	2.00	2.00
22.00	2.00	2.00	2.00	2.00	2.00	2.00
23.00	0.79	0.79	0.80	2.00	0.79	0.79
24.00	0.00	0.00	0.00	2.00	0.00	0.00
25.00	1.05	0.91	0.55	2.00	0.95	0.84
26.00	1.45	1.21	1.05	1.99	1.54	1.65
27.00	1.86	1.85	0.82	2.00	1.26	0.67
28.00	1.71	1.80	1.74	2.00	1.72	0.62
29.00	2.00	1.99	2.08	2.00	2.00	1.02
30.00	2.00	1.84	1.88	2.00	1.94	0.27
31.00	0.97	0.98	0.98	2.00	0.99	0.33
32.00	0.00	0.00	0.00	1.99	0.00	0.00
33.00	0.00	0.00	0.00	2.00	0.00	0.00
34.00	0.00	0.00	0.00	2.00	0.00	0.00
35.00	0.00	0.00	0.00	2.00	0.00	0.00
36.00	0.00	0.00	0.00	2.00	0.00	0.00
37.00	1.95	1.70	1.61	2.00	1.97	1.70
38.00	2.01	1.86	1.81	1.99	2.00	1.99
39.00	1.80	0.88	0.47	2.00	1.88	0.31
40.00	2.13	1.75	2.97	2.00	2.08	0.57
41.00	2.00	1.87	2.00	2.00	2.00	0.02
42.00	2.00	2.12	2.00	2.00	2.00	0.00
43.00	1.77	1.71	1.59	2.00	1.86	1.22
44.00	1.99	2.00	1.99	1.99	2.00	1.08
45.00	0.88	0.85	0.89	2.00	0.86	0.91
46.00	0.00	0.00	0.00	2.00	0.00	0.00
47.00	1.42	1.41	1.41	2.00	0.00	1.38
48.00	2.00	1.99	2.00	2.00	0.00	1.99
49.00	1.99	1.99	1.99	2.00	1.91	1.99
50.00	2.00	2.01	1.99	2.00	2.00	2.01
51.00	1.91	1.71	1.40	1.99	1.79	1.34
52.00	2.00	0.16	0.42	2.00	1.34	0.15
53.00	1.41	0.19	0.40	2.00	1.72	0.28
54.00	2.32	2.31	2.48	2.00	2.01	0.60
55.00	2.00	1.92	1.99	2.00	1.99	0.21
56.00	1.99	2.00	1.81	2.00	0.81	1.28
57.00	1.99	1.98	1.14	1.99	2.83	1.19
58.00	2.00	1.86	2.72	2.00	1.98	0.25
59.00	1.79	1.80	1.47	2.00	1.79	1.47
60.00	2.08	1.71	0.42	2.00	1.79	0.65
61.00	2.00	2.00	2.01	2.00	2.00	0.34
62.00	2.00	2.00	1.93	2.00	2.00	1.07
63.00	1.99	2.00	2.00	1.99	2.00	1.99
64.00	2.00	2.00	1.99	2.00	2.00	2.00
65.00	2.00	2.00	2.00	2.00	2.00	1.98
66.00	1.54	1.28	0.91	2.00	1.47	0.93
67.00	2.13	0.88	0.26	2.00	1.24	0.41
68.00	1.65	1.77	1.73	2.00	1.99	0.58
69.00	1.99	0.37	1.67	1.99	2.00	0.06
70.00	2.00	1.88	0.86	2.00	2.00	1.64
71.00	2.00	2.00	2.00	2.00	2.00	2.00
72.00	2.00	2.00	2.00	2.00	2.00	2.00
73.00	2.00	2.00	1.97	2.00	2.00	1.97
74.00	2.00	1.99	2.00	2.00	2.00	1.98
75.00	1.99	2.00	2.00	1.99	1.99	1.99
76.00	2.00	2.00	2.00	2.00	2.00	1.97
77.00	2.00	2.00	1.99	2.00	2.00	1.95
78.00	2.00	2.00	2.00	2.00	2.00	2.00
79.00	2.00	2.00	1.98	2.00	2.00	1.99
80.00	2.00	1.99	2.00	2.00	2.00	1.99
81.00	1.99	2.00	2.00	1.99	1.99	1.99
82.00	2.00	2.00	2.00	2.00	2.00	1.98
83.00	2.00	2.00	2.00	2.00	2.00	1.99
84.00	2.00	2.00	2.00	2.00	2.00	2.00
85.00	2.00	2.00	1.99	2.00	2.00	1.98
86.00	2.00	2.00	2.00	2.00	1.99	1.98
87.00	1.99	1.99	2.00	1.99	2.00	1.99
88.00	2.00	2.00	2.00	2.00	2.00	2.00
89.00	2.00	2.00	2.00	2.00	2.00	2.00
90.00	2.00	2.00	2.00	2.00	2.00	1.99
91.00	2.00	2.00	1.98	2.00	2.00	1.98
92.00	2.00	2.00	2.00	2.00	1.99	1.99
93.00	1.99	1.99	2.00	1.99	2.00	1.99
94.00	2.00	2.00	2.00	2.00	2.00	1.99
95.00	2.00	2.00	2.00	2.00	2.00	1.99
96.00	2.00	2.00	2.00	2.00	2.00	1.99
97.00	2.00	2.00	1.99	2.00	2.00	1.98
98.00	2.00	2.00	2.00	2.00	1.99	1.98
99.00	1.99	1.99	2.00	2.00	2.00	1.99
100.00	2.00	2.00	2.00	1.99	2.00	1.97
101.00	2.00	2.00	2.00	2.00	2.00	1.98
102.00	2.00	2.00	2.00	2.00	2.00	1.99
103.00	2.00	2.00	1.98	2.00	2.00	1.98
104.00	2.00	1.99	2.00	2.00	2.00	1.97
105.00	2.00	2.00	1.99	2.00	1.99	1.98
106.00	1.99	2.00	2.00	1.99	2.00	1.99
107.00	2.00	2.00	1.98	2.00	2.00	2.00
108.00	2.00	2.00	2.00	2.00	2.00	1.99
109.00	2.00	2.00	1.98	2.00	2.00	2.00
110.00	2.00	2.00	2.00	2.00	1.99	1.98
111.00	2.00	1.99	2.00	2.00	2.00	1.99
112.00	1.99	2.00	2.00	1.99	2.00	1.99
113.00	2.00	2.00	2.00	2.00	2.00	1.95
114.00	2.00	2.00	2.00	2.00	2.00	1.99
115.00	2.00	2.00	1.99	2.00	2.00	1.99
116.00	2.00	1.99	2.00	2.00	2.00	1.97
117.00	2.00	2.00	1.99	2.00	1.99	1.98
118.00	1.99	2.00	2.00	1.99	2.00	1.97
119.00	2.00	2.00	2.00	2.00	2.00	1.98
120.00	2.00	2.00	2.00	2.00	2.00	1.99
121.00	2.00	2.00	2.00	2.00	2.00	1.98
122.00	2.00	2.00	1.99	2.00	2.00	1.99
123.00	2.00	1.99	2.00	2.00	1.99	1.99
124.00	1.99	2.00	2.00	1.99	2.00	2.00
125.00	2.00	2.00	2.00	2.00	2.00	1.99
126.00	2.00	2.00	2.00	2.00	2.00	1.99
127.00	2.00	2.00	2.00	2.00	2.00	1.99
128.00	2.00	2.00	1.99	2.00	2.00	1.94
129.00	2.00	1.99	2.00	2.00	2.00	2.00
130.00	1.99	2.00	2.00	1.99	1.99	1.97
131.00	2.00	2.00	1.99	2.00	2.00	1.98
132.00	2.00	2.00	2.00	2.00	2.00	1.99
133.00	2.00	2.00	2.00	2.00	2.00	1.99
134.00	2.00	2.00	1.99	2.00	2.00	1.98
135.00	2.00	1.99	2.00	2.00	2.00	1.99
136.00	1.99	2.00	2.00	1.99	1.99	1.98
137.00	1.99	1.99	1.99	2.00	2.00	1.98
138.00	2.00	2.00	2.00	2.00	2.00	1.99
139.00	2.00	2.00	2.00	2.00	2.00	2.00
140.00	2.00	2.00	1.99	2.00	2.00	1.95
141.00	2.00	1.99	2.00	2.00	1.99	1.98
142.00	1.99	2.00	2.00	2.00	2.00	1.97
143.00	2.00	2.00	2.00	1.99	2.00	2.00
144.00	2.00	2.00	2.00	2.00	2.00	1.99
145.00	2.00	2.00	1.99	2.00	2.00	1.98
146.00	2.00	2.00	2.00	2.00	2.00	2.00
147.00	2.00	2.00	1.95	2.00	1.99	1.99
148.00	2.00	1.99	2.00	2.00	2.00	1.99
149.00	1.99	2.00	2.00	1.99	2.00	1.98
150.00	2.00	2.00	2.00	2.00	2.00	1.99
151.00	2.00	2.00	2.00	2.00	2.00	1.97
152.00	2.00	1.99	2.00	2.00	2.00	1.99
153.00	2.00	2.00	1.99	2.00	2.00	1.99
154.00	2.00	2.00	2.00	2.00	1.99	1.99
155.00	1.99	2.00	2.00	1.99	2.00	1.97
156.00	2.00	2.00	2.00	2.00	2.00	1.98
157.00	2.00	2.00	1.98	2.00	2.00	1.97
158.00	2.00	2.00	1.99	2.00	2.00	1.98
159.00	2.00	1.99	2.00	2.00	2.00	2.00
160.00	2.00	2.00	2.00	2.00	1.99	1.99
