Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.233s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.80	0.00	0.00
4.00	0.00	0.00	2.00	0.00	0.00
5.00	0.00	1.64	2.00	1.44	1.45
6.00	1.65	1.99	2.00	2.01	1.98
7.00	1.99	2.00	2.00	1.98	1.98
8.00	2.00	1.99	1.99	2.00	1.99
9.00	1.99	2.01	2.00	1.99	2.01
10.00	2.00	1.99	2.00	2.00	2.00
11.00	2.00	1.99	2.00	1.99	1.97
12.00	1.99	1.99	2.00	1.95	1.93
13.00	2.00	2.01	2.00	1.75	1.77
14.00	1.99	2.00	1.99	2.00	1.99
15.00	1.99	1.99	2.00	2.00	2.00
16.00	1.98	2.01	2.00	1.98	1.99
17.00	1.99	1.99	2.00	1.85	0.55
18.00	1.99	2.00	2.00	2.00	2.84
19.00	1.98	2.00	2.00	1.99	1.99
20.00	2.00	2.00	1.99	2.00	2.00
21.00	1.99	2.00	2.00	2.00	1.97
22.00	2.00	1.99	2.00	2.00	2.00
23.00	2.00	2.00	2.00	1.98	1.99
24.00	2.00	2.00	2.00	2.00	2.00
25.00	1.98	2.00	2.00	2.00	2.00
26.00	1.99	2.00	1.99	1.98	2.00
27.00	2.00	2.00	2.00	2.00	1.99
28.00	2.00	1.99	2.00	2.00	2.01
29.00	1.99	2.01	2.00	1.97	1.99
30.00	2.00	1.99	2.00	2.00	2.00
31.00	2.00	2.00	2.00	2.00	1.97
32.00	2.00	2.00	1.99	2.00	2.00
33.00	1.99	2.00	2.00	1.99	2.00
34.00	2.00	1.99	2.00	2.00	2.00
35.00	1.99	2.00	2.00	1.98	2.01
36.00	2.01	2.00	2.00	1.99	1.99
37.00	2.00	2.00	2.00	1.99	1.98
38.00	1.99	2.00	1.99	2.00	2.00
39.00	2.00	2.00	2.00	2.00	2.00
40.00	2.00	2.00	2.00	2.00	1.99
41.00	1.99	2.00	2.00	2.00	1.99
42.00	2.00	1.99	2.00	1.99	1.99
43.00	2.00	1.99	2.00	1.99	2.01
44.00	1.99	2.00	1.99	2.00	1.99
45.00	2.00	2.00	2.00	1.99	2.00
46.00	1.98	2.00	2.00	2.00	2.01
47.00	1.99	2.00	2.00	1.99	1.98
48.00	2.01	1.99	2.00	2.00	2.01
49.00	2.00	2.00	2.00	2.00	1.98
50.00	1.99	2.00	2.00	2.00	1.99
51.00	2.00	1.99	1.99	1.99	2.01
52.00	2.00	1.99	2.00	2.00	1.99
53.00	1.99	2.01	2.00	2.00	2.00
54.00	2.00	1.99	2.00	2.00	2.00
55.00	2.00	2.00	2.00	1.99	2.00
56.00	1.97	2.00	2.00	2.00	1.99
57.00	1.99	2.00	1.99	1.99	1.99
58.00	2.00	2.00	2.00	2.00	2.00
59.00	1.99	2.00	2.00	2.00	1.99
60.00	2.00	1.99	2.00	1.99	2.00
61.00	2.00	2.00	2.00	2.01	2.00
62.00	1.99	2.00	2.00	1.99	1.99
63.00	2.00	2.00	1.99	1.99	2.00
64.00	2.00	1.99	2.00	1.98	1.98
65.00	0.51	2.00	2.00	2.01	2.04
66.00	0.00	2.00	2.00	1.98	1.97
67.00	0.04	2.00	2.00	2.00	2.00
68.00	0.00	2.00	2.00	1.98	2.00
69.00	1.70	2.00	1.99	0.40	0.38
70.00	1.99	1.99	2.00	3.07	2.98
71.00	2.00	2.00	2.00	1.99	2.00
72.00	2.00	2.01	2.00	1.99	1.99
73.00	1.99	1.99	2.00	2.00	1.98
74.00	2.00	2.00	2.00	2.00	1.99
75.00	1.99	2.00	1.99	2.00	2.01
76.00	1.99	1.99	2.00	1.88	1.86
77.00	2.00	2.01	2.00	2.00	1.99
78.00	2.00	1.99	2.00	1.99	2.00
79.00	2.00	1.99	2.00	1.98	1.98
80.00	1.99	2.00	2.00	1.80	1.80
81.00	1.98	2.00	1.99	2.00	1.99
82.00	2.00	2.00	2.00	2.00	2.00
83.00	1.99	2.00	2.00	1.98	1.99
84.00	2.00	1.99	2.00	2.00	2.00
85.00	2.00	2.00	2.00	2.01	1.99
86.00	1.98	2.00	2.00	1.98	1.97
87.00	1.94	1.99	1.99	2.00	2.03
88.00	2.01	2.00	2.00	2.00	2.00
89.00	2.00	2.01	2.00	2.00	1.99
90.00	2.00	2.00	2.00	2.00	2.00
91.00	1.99	1.99	2.00	1.99	1.99
92.00	1.99	2.00	2.00	2.00	1.99
93.00	2.01	2.00	1.99	1.99	2.01
94.00	1.99	2.00	2.00	2.00	2.00
95.00	2.00	1.99	2.00	1.99	0.94
96.00	1.99	2.01	2.00	2.00	0.00
97.00	1.99	1.99	2.00	2.00	0.00
98.00	2.01	2.00	2.00	2.01	0.00
99.00	1.97	1.99	2.00	1.77	1.39
100.00	2.00	2.00	1.99	2.00	1.99
101.00	2.00	2.00	2.00	2.00	2.00
102.00	2.00	2.00	2.00	1.99	1.99
