Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.163s)
CreateVariables () DONE !!!
Creating 9 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.60	0.00	2.00	0.89	0.47	1.24	0.64
6.00	0.00	0.00	0.55	0.00	2.00	1.74	1.30	1.08	0.46
7.00	0.42	0.00	1.41	0.00	2.00	1.06	0.74	1.78	1.27
8.00	1.70	0.15	0.69	1.24	1.99	1.22	0.93	0.97	0.33
9.00	0.75	0.14	0.00	0.20	2.00	0.59	0.06	1.52	1.60
10.00	0.58	0.07	1.30	0.06	2.00	2.05	0.47	0.68	0.80
11.00	1.41	0.27	0.58	0.68	2.00	0.97	0.26	0.40	1.06
12.00	0.51	1.39	1.50	0.46	2.00	1.80	0.29	0.54	0.45
13.00	1.17	1.52	2.07	0.20	2.00	1.46	1.44	1.31	1.18
14.00	0.16	1.65	0.78	0.22	1.99	0.51	0.08	1.51	0.74
15.00	1.66	1.18	1.79	0.29	2.00	2.33	0.25	1.75	1.40
16.00	0.92	1.59	1.57	0.00	2.00	1.59	0.00	1.39	0.85
17.00	1.48	1.13	1.50	1.00	2.00	0.98	0.48	1.07	0.65
18.00	1.17	1.31	1.60	1.59	2.00	0.73	1.68	1.60	0.95
19.00	1.27	1.10	0.55	1.37	2.00	1.42	1.85	0.26	1.74
20.00	0.49	0.78	1.11	1.30	1.99	0.68	0.89	2.04	1.86
21.00	0.02	2.05	1.34	1.72	2.00	2.73	1.44	0.37	0.24
22.00	0.64	0.60	0.77	0.34	2.00	1.52	0.73	1.22	1.33
23.00	0.61	0.41	2.30	0.21	2.00	0.78	0.66	1.90	1.91
24.00	1.39	0.82	0.00	1.46	2.00	1.26	1.48	1.04	0.61
25.00	1.79	2.07	2.11	1.68	2.00	1.57	1.15	2.14	2.13
26.00	1.30	1.18	1.28	1.61	1.99	1.57	0.94	0.60	1.45
27.00	1.88	2.13	1.92	1.75	2.00	1.86	0.95	1.58	1.72
28.00	1.75	1.65	1.79	0.44	2.00	1.48	1.65	0.72	1.35
29.00	0.44	1.99	2.00	2.25	2.00	0.62	1.95	0.18	1.13
30.00	2.00	1.88	1.77	2.00	2.00	0.55	1.07	0.54	1.47
31.00	1.24	1.48	1.65	1.17	2.00	1.14	0.21	1.90	0.64
32.00	1.67	1.72	1.99	1.47	1.99	1.68	0.79	1.34	1.11
33.00	0.68	1.10	0.67	1.13	2.00	1.13	1.34	1.27	0.88
34.00	2.03	2.01	2.03	1.59	2.00	1.92	0.53	1.44	0.00
35.00	1.93	2.03	2.03	2.00	2.00	2.04	0.49	2.03	1.88
36.00	1.47	1.54	1.53	1.34	2.00	1.53	1.52	1.53	1.67
37.00	2.01	1.88	0.73	1.85	2.00	1.93	1.18	1.39	1.92
38.00	1.39	1.74	2.10	0.77	1.99	2.00	0.24	1.47	0.85
39.00	0.57	2.00	1.85	1.25	2.00	1.83	0.26	2.00	2.24
40.00	2.00	1.99	1.99	1.99	2.00	1.99	0.00	2.00	2.00
41.00	0.71	1.19	1.28	1.59	2.00	0.95	0.86	1.21	1.85
42.00	1.25	0.94	0.99	1.02	2.00	0.02	1.42	0.68	0.05
43.00	0.51	1.33	0.57	1.11	2.00	0.86	0.74	0.81	1.02
44.00	1.70	1.97	1.91	1.90	1.99	1.61	1.47	1.12	1.64
45.00	1.31	1.48	1.67	1.54	2.00	1.95	1.90	1.66	1.84
46.00	1.80	1.51	1.71	1.51	2.00	1.41	1.33	1.38	1.31
47.00	1.11	1.45	1.84	0.62	2.00	1.70	1.06	1.70	0.89
