Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.231s)
CreateVariables () DONE !!!
Creating 7 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	1.48	1.48	2.00	1.66	1.67	0.00
6.00	1.48	1.98	1.99	2.00	1.95	1.98	0.13
7.00	2.00	1.93	2.00	2.00	2.00	1.95	3.05
8.00	2.00	1.92	2.00	1.99	2.00	1.90	2.00
9.00	2.00	1.90	2.00	2.00	2.00	1.93	2.00
10.00	2.00	1.92	2.00	2.00	1.99	1.93	2.00
11.00	1.98	1.95	2.00	2.00	2.00	1.93	2.00
12.00	2.00	1.98	2.00	2.00	1.99	1.90	1.99
13.00	1.99	1.92	2.00	2.00	1.99	1.97	1.99
14.00	2.00	1.93	1.99	1.99	1.99	1.93	2.00
15.00	2.00	1.92	2.00	2.00	2.00	1.91	1.99
16.00	1.99	1.93	2.00	2.00	2.00	1.93	1.99
17.00	2.00	1.93	2.00	2.00	1.99	1.94	1.99
18.00	1.99	1.95	2.00	2.00	1.99	1.92	2.00
19.00	2.00	1.94	2.00	2.00	1.99	1.91	1.99
20.00	2.00	1.92	1.99	1.99	1.99	1.92	2.00
21.00	2.00	1.93	2.00	2.00	2.00	1.95	2.00
22.00	2.00	1.95	2.00	2.00	2.00	1.93	2.00
23.00	1.97	1.93	2.00	2.00	2.00	1.95	1.99
24.00	2.00	1.91	2.00	2.00	2.00	1.93	1.99
25.00	1.99	1.99	2.00	2.00	1.99	1.92	1.99
26.00	2.00	1.93	1.99	1.99	2.00	1.97	1.99
27.00	1.98	1.91	2.00	2.00	2.00	1.92	2.00
28.00	2.00	1.91	2.00	2.00	2.00	1.94	2.00
29.00	1.99	1.97	2.00	2.00	2.00	1.91	1.99
30.00	1.99	1.91	2.00	2.00	1.99	1.97	1.99
31.00	1.99	1.93	2.00	2.00	1.99	1.94	1.99
32.00	2.00	1.91	1.99	1.99	1.99	1.88	2.00
33.00	1.99	1.94	2.00	2.00	2.00	1.95	1.98
34.00	2.00	1.92	2.00	2.00	1.99	1.92	2.00
35.00	1.98	1.95	2.00	2.00	2.00	1.94	1.99
36.00	1.98	1.94	2.00	2.00	1.99	1.94	1.98
37.00	1.98	1.95	2.00	2.00	1.99	1.94	1.99
38.00	2.00	1.90	1.99	1.99	2.00	1.93	2.00
39.00	1.99	1.93	2.00	2.00	2.00	1.92	1.98
40.00	2.00	1.92	2.00	2.00	1.99	1.93	2.00
41.00	2.00	1.90	2.00	2.00	2.00	1.94	2.00
42.00	1.99	1.92	2.00	2.00	2.00	1.92	1.99
43.00	2.00	1.93	2.00	2.00	1.99	1.94	1.98
44.00	2.00	1.88	1.99	1.99	2.00	1.94	2.00
45.00	1.99	1.92	2.00	2.00	2.00	1.88	2.00
46.00	1.99	1.95	2.00	2.00	2.00	1.95	1.98
47.00	1.98	1.95	2.00	2.00	2.00	1.94	2.00
48.00	2.00	1.97	2.00	2.00	1.99	1.94	1.99
49.00	1.98	1.92	2.00	2.00	2.01	1.98	1.99
50.00	2.00	1.92	1.99	2.00	1.99	1.91	2.00
51.00	2.00	1.95	2.00	1.99	2.00	1.95	1.99
52.00	2.00	1.91	2.00	2.00	2.00	1.98	2.00
53.00	1.99	1.93	2.00	2.00	2.00	1.93	2.00
54.00	2.00	1.92	2.00	2.00	1.99	1.94	1.99
55.00	1.99	1.90	2.00	2.00	1.99	1.94	2.00
56.00	1.99	1.90	2.00	2.00	1.99	1.93	1.99
57.00	1.99	1.94	1.99	1.99	2.00	1.94	2.00
58.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
59.00	2.00	1.94	2.00	2.00	2.00	1.98	1.98
60.00	2.00	1.93	2.00	2.00	1.99	1.88	1.99
61.00	1.98	1.92	2.00	2.00	2.00	1.93	1.99
62.00	2.00	1.92	2.00	2.00	1.99	1.90	2.00
63.00	2.00	1.92	1.99	1.99	2.00	1.94	1.99
64.00	2.00	1.97	2.00	2.00	2.00	1.97	2.00
65.00	1.99	1.91	2.00	2.00	1.99	1.93	2.00
66.00	1.99	1.93	2.00	2.00	2.00	1.92	2.00
67.00	2.00	1.93	2.00	2.00	1.99	1.90	1.98
68.00	2.00	1.94	2.00	2.00	2.00	1.94	2.00
69.00	2.00	1.93	1.99	1.99	2.00	1.92	2.00
70.00	2.00	1.93	2.00	2.00	2.00	1.97	2.00
71.00	1.99	1.85	2.00	2.00	2.00	1.92	2.00
72.00	2.00	1.94	2.00	2.00	2.00	1.93	2.00
73.00	1.97	1.91	2.00	2.00	1.99	1.92	1.98
74.00	2.00	1.92	2.00	2.00	2.01	1.88	2.00
75.00	1.98	1.94	1.99	1.99	1.99	1.93	1.98
76.00	1.99	1.94	2.00	2.00	2.00	1.99	2.00
77.00	2.00	1.90	2.00	2.00	2.00	1.97	1.99
78.00	2.00	1.93	2.00	2.00	2.00	1.98	2.00
79.00	1.98	1.87	2.00	2.00	2.00	1.95	1.98
80.00	2.00	1.91	2.00	2.00	1.99	1.92	2.00
81.00	2.00	1.94	1.99	1.99	2.00	1.92	1.98
82.00	2.00	1.90	2.00	2.00	2.00	1.94	2.00
83.00	1.99	1.95	2.00	2.00	2.00	1.91	1.99
84.00	2.00	1.92	2.00	2.00	2.00	1.94	2.00
85.00	1.99	1.93	2.00	2.00	2.00	1.93	1.99
86.00	2.00	1.95	2.00	2.00	2.00	1.93	1.99
87.00	2.00	1.95	1.99	1.99	1.98	1.99	1.98
