Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.253s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.94	0.78	0.00	0.77	2.00	1.12	0.74	0.00
6.00	1.85	1.81	0.75	1.40	2.00	1.97	1.17	0.00
7.00	1.60	1.90	1.07	0.09	2.00	1.33	0.94	0.00
8.00	1.84	1.31	0.22	0.00	1.99	1.71	0.75	0.00
9.00	1.54	1.78	0.97	0.77	2.00	1.08	1.84	0.16
10.00	2.20	1.90	0.99	0.04	2.00	2.00	1.54	0.12
11.00	1.87	1.86	0.79	0.00	2.00	1.24	0.84	0.00
12.00	2.01	1.46	0.21	0.11	2.00	1.40	0.66	0.01
13.00	1.64	1.41	0.60	0.21	2.00	1.95	1.51	0.01
14.00	1.81	1.83	0.21	0.20	1.99	1.21	0.78	0.51
15.00	2.06	1.66	1.04	0.00	2.00	1.42	0.61	0.00
16.00	1.99	2.11	0.09	0.00	2.00	1.97	2.20	0.00
17.00	1.93	1.40	1.58	0.47	2.00	2.00	1.77	0.55
18.00	1.99	1.50	0.74	0.88	2.00	1.06	1.02	0.35
19.00	1.98	1.59	1.10	0.20	2.00	1.73	0.66	0.88
20.00	1.66	1.64	0.95	0.18	1.99	1.13	1.07	0.01
21.00	1.46	1.70	0.69	0.00	2.00	1.80	0.84	0.00
22.00	2.01	1.24	1.47	0.00	2.00	1.73	0.80	0.00
23.00	1.46	1.38	1.06	0.00	2.00	1.45	1.39	0.22
24.00	0.77	1.81	0.82	0.00	2.00	0.91	1.94	0.05
25.00	2.05	1.25	0.19	0.04	2.00	0.75	0.74	0.65
26.00	1.98	1.65	1.78	0.05	1.99	2.56	1.21	0.00
27.00	1.99	1.95	1.97	0.48	2.00	2.00	1.38	0.04
28.00	0.72	1.19	0.41	0.06	2.00	1.54	0.58	0.09
29.00	0.91	0.94	0.00	0.00	2.00	0.42	0.19	0.02
30.00	1.95	2.03	0.00	0.19	2.00	1.88	2.51	0.00
31.00	2.00	1.75	0.88	0.38	2.00	1.97	1.27	0.09
32.00	1.97	1.80	0.02	0.07	1.99	1.81	2.14	0.00
33.00	1.99	1.63	0.16	0.13	2.00	1.98	0.46	0.67
34.00	2.01	2.03	2.31	0.79	2.00	2.01	2.63	0.65
35.00	1.67	1.18	0.77	0.00	2.00	1.35	0.94	0.00
36.00	1.98	1.78	1.44	0.05	2.00	1.48	2.26	0.02
37.00	1.92	1.87	1.73	0.01	2.00	1.83	1.72	0.00
38.00	1.99	1.95	1.95	0.44	1.99	2.00	1.99	0.00
39.00	0.28	1.98	2.00	1.99	2.00	2.00	1.97	1.72
40.00	0.00	2.03	2.00	1.99	2.00	2.00	1.99	2.08
41.00	0.00	0.02	1.13	1.37	2.00	1.80	1.51	1.28
42.00	0.00	0.00	2.17	1.99	2.00	2.00	2.00	2.00
43.00	0.00	1.05	1.99	2.00	2.00	1.99	1.99	2.00
44.00	0.00	0.22	0.25	0.60	1.99	1.90	1.80	0.52
45.00	0.00	0.18	1.13	0.11	2.00	0.28	0.06	0.07
46.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
47.00	0.00	0.87	0.60	0.19	2.00	0.78	0.72	0.38
48.00	0.00	1.94	1.24	0.31	2.00	1.99	1.74	1.66
49.00	1.83	1.66	1.64	0.33	2.00	1.61	0.28	0.29
50.00	1.99	1.91	1.99	0.00	2.00	1.94	0.18	0.18
51.00	1.99	1.78	0.08	0.00	1.99	1.55	0.82	0.49
52.00	2.00	2.00	0.47	0.00	2.00	2.00	2.01	0.49
53.00	2.00	1.94	0.69	0.21	2.00	2.00	1.87	0.00
54.00	1.64	1.37	0.99	0.01	2.00	1.26	0.85	0.37
55.00	2.11	1.06	1.94	0.18	2.00	2.08	1.32	1.27
56.00	1.95	1.44	0.55	0.46	2.00	1.98	1.75	0.18
57.00	1.99	2.00	2.14	0.64	1.99	1.98	1.95	0.00
58.00	2.00	2.00	1.93	0.62	2.00	2.00	1.86	0.47
59.00	2.00	1.99	1.98	0.45	2.00	2.00	1.98	0.00
60.00	1.99	1.94	1.67	1.41	2.00	1.84	1.30	1.31
61.00	1.95	1.99	0.20	0.58	2.00	1.78	0.18	0.00
62.00	2.00	1.85	1.11	0.66	2.00	1.93	0.61	0.00
63.00	1.98	1.73	1.26	0.00	1.99	1.86	0.72	0.61
64.00	2.00	1.84	0.32	0.00	2.00	1.98	0.00	0.00
65.00	2.00	2.01	0.00	0.00	2.00	0.51	0.00	0.00
66.00	2.00	1.98	0.99	0.00	2.00	0.00	1.61	1.57
67.00	1.99	2.00	0.00	0.00	2.00	0.00	2.01	1.95
68.00	2.00	2.01	0.89	0.00	2.00	0.00	1.98	1.80
69.00	1.98	0.47	1.67	0.00	1.99	1.32	1.91	1.92
70.00	1.95	2.48	1.46	0.00	2.00	1.99	0.93	1.22
71.00	0.54	2.01	0.39	0.00	2.00	2.00	1.99	1.47
72.00	0.00	2.00	0.00	0.00	2.00	2.01	1.74	1.22
73.00	0.00	1.99	0.94	0.00	2.00	1.99	2.05	0.00
74.00	0.00	2.01	2.01	0.00	2.00	2.01	1.92	0.00
75.00	0.00	1.87	1.34	0.42	1.99	1.97	1.83	0.34
76.00	0.00	1.86	1.64	0.64	2.00	1.75	1.65	0.28
77.00	1.34	2.03	1.90	2.04	2.00	2.10	1.75	0.35
78.00	0.53	0.42	0.39	0.34	2.00	0.57	0.27	0.31
79.00	2.65	2.70	0.77	0.44	2.00	1.57	0.62	0.00
80.00	1.98	1.95	1.46	0.67	2.00	1.88	1.41	0.00
81.00	1.90	1.84	1.38	0.84	1.99	1.87	0.80	0.20
82.00	2.01	2.03	1.41	0.94	2.00	1.95	1.28	0.32
83.00	1.45	1.81	0.91	0.18	2.00	2.00	1.75	2.27
84.00	2.00	2.00	0.49	0.00	2.00	2.00	1.90	2.00
85.00	2.00	1.99	0.00	0.00	2.00	2.00	1.95	1.99
86.00	1.99	1.93	2.59	0.26	2.00	1.90	1.42	0.26
87.00	1.97	1.72	1.27	0.79	1.99	1.81	1.71	0.00
88.00	2.00	2.00	1.99	1.10	2.00	2.00	1.99	0.61
89.00	1.95	1.98	1.24	1.24	2.00	1.92	1.92	0.00
90.00	2.05	1.90	0.48	0.68	2.00	2.07	1.90	0.34
91.00	2.00	1.95	1.58	0.87	2.00	1.95	1.33	0.51
92.00	1.99	2.04	1.91	1.19	2.00	2.05	0.33	1.41
93.00	1.99	1.65	1.52	0.47	1.99	1.97	0.06	0.18
94.00	2.00	1.88	1.74	0.22	2.00	1.78	0.00	0.02
95.00	2.00	2.00	2.10	0.00	2.00	2.00	0.00	0.00
96.00	2.00	1.99	1.38	2.34	2.00	1.99	0.00	0.00
97.00	1.99	1.94	2.08	0.98	2.00	2.01	0.00	0.00
98.00	2.00	1.91	1.27	1.19	2.00	1.99	0.00	0.60
99.00	1.97	1.97	0.42	0.01	2.00	1.80	0.00	0.29
100.00	0.65	1.81	1.78	0.00	1.99	1.84	0.00	0.20
101.00	0.97	1.73	0.58	0.00	2.00	1.99	0.00	0.00
102.00	1.84	1.10	0.84	0.11	2.00	1.52	0.00	0.09
103.00	1.99	1.99	0.38	0.46	2.00	1.85	0.00	0.75
104.00	2.00	1.93	2.03	1.61	2.00	2.01	0.00	1.64
105.00	1.98	2.00	2.01	2.00	2.00	2.00	0.00	1.90
106.00	2.00	1.80	1.17	0.08	1.99	0.94	0.00	0.02
107.00	1.99	2.06	1.39	1.27	2.00	2.25	0.00	0.94
108.00	2.00	2.00	0.15	2.00	2.00	2.00	0.00	0.02
109.00	1.66	0.33	0.85	0.59	2.00	1.31	0.26	0.00
110.00	2.14	0.00	0.81	0.07	2.00	2.38	0.97	0.00
111.00	1.51	0.81	1.44	0.41	2.00	1.45	1.01	0.54
112.00	2.03	2.05	1.94	0.99	1.99	2.11	0.26	0.25
113.00	2.00	2.01	1.28	1.86	2.00	2.00	0.67	0.55
114.00	1.90	1.71	0.68	0.09	2.00	1.84	1.72	0.00
115.00	1.57	1.86	2.01	1.51	2.00	1.99	0.26	0.02
116.00	1.85	1.78	0.80	1.40	2.00	1.98	0.69	0.00
117.00	2.00	1.86	0.74	1.94	2.00	0.98	1.12	0.94
118.00	1.99	1.93	0.00	1.99	1.99	0.00	0.00	1.39
119.00	1.97	1.83	0.86	1.79	2.00	0.00	1.54	0.28
120.00	2.04	1.78	1.75	0.00	2.00	0.00	1.34	0.05
121.00	1.90	1.94	1.93	1.08	2.00	0.00	0.34	0.88
122.00	2.00	2.00	2.00	1.98	2.00	0.00	0.00	1.92
123.00	2.00	2.00	1.98	2.00	2.00	0.00	0.00	2.00
124.00	1.99	1.99	1.99	1.99	1.99	0.00	0.00	2.00
125.00	2.00	2.00	1.99	1.98	2.00	0.00	0.00	1.99
126.00	2.00	2.00	1.99	1.99	2.00	0.00	0.00	1.95
127.00	2.00	2.00	1.99	1.98	2.00	0.00	0.00	2.00
128.00	2.00	2.00	1.98	1.97	2.00	0.00	0.00	2.00
129.00	2.00	1.99	2.00	1.98	2.00	0.00	1.92	1.99
130.00	1.99	2.00	1.99	2.00	1.99	0.00	2.00	2.00
131.00	1.72	1.94	1.67	1.68	2.00	1.53	1.78	1.66
132.00	2.27	1.85	1.27	0.31	2.00	2.00	1.34	0.92
133.00	2.00	2.03	1.93	0.00	2.00	1.92	1.48	0.00
134.00	2.00	1.99	2.00	1.20	2.00	1.71	2.00	0.00
135.00	1.54	1.85	1.85	0.00	2.00	2.00	1.74	1.50
136.00	1.99	2.00	2.00	0.00	1.99	1.99	1.97	2.00
137.00	1.98	1.99	1.98	1.47	2.00	2.00	1.99	1.98
138.00	2.01	1.94	1.81	1.79	2.00	2.00	2.00	1.84
139.00	2.00	2.00	1.99	1.98	2.00	2.00	2.00	1.99
140.00	2.00	1.99	2.00	1.98	2.00	2.00	1.99	2.00
141.00	1.91	1.85	1.75	0.19	2.00	1.93	1.68	1.41
142.00	2.01	1.98	1.50	0.32	2.00	1.92	1.72	0.00
143.00	2.00	1.64	1.71	0.28	1.99	1.86	1.61	0.00
144.00	2.00	2.10	2.27	0.00	2.00	1.99	2.19	0.00
145.00	1.97	1.94	1.85	0.42	2.00	2.00	1.87	0.00
146.00	2.00	1.93	1.02	0.08	2.00	2.00	1.92	0.49
147.00	2.00	1.80	0.22	0.00	2.00	1.87	0.69	0.00
148.00	1.99	1.95	0.42	0.00	2.00	1.99	2.19	0.00
149.00	0.84	0.84	0.12	0.12	1.99	2.00	1.87	0.00
150.00	1.50	2.57	0.00	0.28	2.00	2.00	0.44	0.42
151.00	2.00	1.97	0.00	0.15	2.00	1.85	0.48	0.22
152.00	1.99	2.00	0.00	1.73	2.00	2.01	2.17	1.34
153.00	1.99	2.00	0.00	1.86	2.00	1.88	1.73	0.77
154.00	2.00	2.00	0.00	2.00	2.00	2.00	2.00	2.00
155.00	1.99	2.00	0.00	1.98	1.99	2.00	2.00	1.97
156.00	2.00	2.00	0.00	1.99	2.00	2.00	2.00	1.97
