Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.256s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.32	0.00	0.00
4.00	0.00	0.00	2.00	0.00	0.00
5.00	1.38	1.59	2.00	0.00	1.39
6.00	1.99	1.99	2.00	1.60	1.99
7.00	1.99	1.97	2.00	2.00	1.99
8.00	2.01	2.00	1.99	1.99	2.00
9.00	1.99	2.00	2.00	2.00	2.00
10.00	1.99	2.00	2.00	2.00	2.00
11.00	1.98	1.98	2.00	2.00	2.00
12.00	1.99	1.99	2.00	2.00	1.99
13.00	2.00	2.00	2.00	2.00	2.00
14.00	1.99	1.99	1.99	2.00	1.99
15.00	2.00	1.99	2.00	1.99	2.00
16.00	1.99	2.01	2.00	2.01	2.00
17.00	1.99	2.00	2.00	1.99	2.00
18.00	2.00	1.99	2.00	2.00	2.00
19.00	1.99	2.00	2.00	2.00	2.00
20.00	2.01	2.00	1.99	2.00	1.99
21.00	1.97	1.99	2.00	1.99	1.98
22.00	2.00	2.01	2.00	2.01	2.01
23.00	2.00	1.98	2.00	1.99	2.00
24.00	2.00	2.01	2.00	2.00	2.00
25.00	1.98	1.99	2.00	1.99	1.97
26.00	1.99	1.99	1.99	2.00	2.00
27.00	1.97	1.99	2.00	2.00	1.99
28.00	2.00	2.00	2.00	2.00	2.00
29.00	2.00	2.00	2.00	1.99	2.00
30.00	1.99	2.00	2.00	2.00	2.00
31.00	1.99	1.97	2.00	2.00	1.97
32.00	2.01	2.00	1.99	2.00	2.00
33.00	1.98	2.00	2.00	2.00	1.98
34.00	2.00	2.00	2.00	1.99	2.00
35.00	2.00	1.99	2.00	2.00	1.99
36.00	2.00	2.00	2.00	2.00	2.00
37.00	2.00	1.98	2.00	2.00	1.98
38.00	2.00	2.00	1.99	2.00	2.00
39.00	1.79	1.83	2.00	1.26	1.27
40.00	1.01	1.20	2.00	1.81	1.14
41.00	0.69	1.15	2.00	1.75	1.10
42.00	0.00	0.00	2.00	1.97	2.03
43.00	1.75	2.53	2.00	1.99	1.98
44.00	2.00	2.00	1.99	2.00	2.00
45.00	1.98	1.99	2.00	2.00	1.97
46.00	2.00	2.00	2.00	1.99	2.00
47.00	0.51	0.91	2.00	2.01	2.00
48.00	2.79	2.94	2.00	1.99	2.00
49.00	1.97	2.00	2.00	2.00	1.98
