Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.696s)
CreateVariables () DONE !!!
Creating 14 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00	1.98	0.00	1.64	0.00	0.00	0.00	0.00
3.00	1.33	0.00	1.92	0.00	0.00	0.00	0.00	2.00	1.48	1.84	0.00	0.00	0.00	0.00
4.00	1.99	0.00	1.98	0.00	0.00	0.02	0.00	2.00	2.00	1.95	0.00	0.00	0.00	0.00
5.00	1.97	1.91	1.80	0.00	0.00	1.48	0.01	2.00	1.99	0.60	0.15	0.00	0.00	0.02
6.00	1.99	1.99	1.61	0.00	0.00	0.11	0.00	2.00	1.93	2.39	0.65	0.00	0.00	0.00
7.00	2.00	1.91	1.80	0.00	0.00	0.04	0.00	2.00	1.99	2.01	1.20	0.00	0.00	0.00
8.00	2.00	1.99	1.71	0.00	0.00	0.59	0.00	1.99	1.99	1.51	1.15	0.00	0.00	0.00
9.00	1.99	2.01	2.12	0.00	0.00	0.00	0.00	2.00	2.00	2.43	0.31	0.00	0.00	0.00
10.00	2.00	1.84	1.87	0.00	0.00	1.18	0.00	2.00	2.00	1.58	0.35	0.00	0.00	0.00
11.00	2.01	2.11	2.03	0.00	0.00	0.16	0.00	2.00	2.01	2.00	0.64	0.00	0.00	0.00
12.00	2.00	1.98	1.90	0.00	0.00	0.00	0.00	2.00	1.98	1.98	0.00	0.00	0.00	0.00
13.00	1.98	2.01	2.01	0.00	0.00	1.77	0.00	2.00	2.01	2.03	0.00	0.00	0.00	0.00
14.00	2.00	1.86	1.87	0.00	0.00	1.60	0.00	1.99	2.00	1.70	0.00	0.00	0.00	0.00
15.00	1.99	1.85	1.66	0.00	0.00	0.14	0.00	2.00	1.93	1.79	0.00	0.00	0.00	0.00
16.00	2.01	1.87	2.00	0.00	0.00	0.00	0.00	2.00	2.03	2.16	0.92	0.00	0.00	0.00
17.00	2.00	1.99	2.00	0.00	0.00	0.20	0.00	2.00	2.00	2.03	0.00	0.00	0.00	0.00
18.00	1.81	1.92	1.93	0.00	0.00	0.29	0.00	2.00	1.99	1.72	0.00	0.00	0.00	0.00
19.00	1.99	2.00	1.87	0.00	0.00	0.18	0.00	2.00	2.00	1.83	0.28	0.00	0.00	0.00
20.00	1.98	1.99	1.78	0.00	0.00	0.88	0.00	1.99	1.97	1.93	0.32	0.00	0.00	0.00
21.00	1.88	1.84	1.28	0.00	0.00	0.27	0.00	2.00	1.86	0.99	0.00	0.00	0.00	0.00
