Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.270s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.75	0.00	0.11	0.00	1.98	0.00	0.00	0.00	0.00	0.37
3.00	0.00	1.26	0.39	0.00	0.75	0.00	2.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.99	1.46	0.00	0.48	0.00	2.00	0.00	0.00	0.66	0.34	1.42
5.00	0.00	2.00	2.53	0.00	1.15	0.29	2.00	0.00	0.00	0.58	0.64	0.00
6.00	0.00	0.74	1.37	0.00	0.95	1.50	2.00	0.00	0.00	0.29	1.52	1.92
7.00	0.29	1.22	1.37	0.00	1.57	1.01	2.00	0.00	0.00	1.61	1.64	0.67
8.00	0.07	0.66	0.00	0.00	0.68	0.68	1.99	0.00	0.00	0.99	0.97	1.06
9.00	1.92	1.52	1.70	0.00	0.92	1.81	2.00	0.00	0.00	1.39	0.72	0.00
10.00	0.46	1.25	1.07	0.00	1.17	1.18	2.00	0.00	0.00	0.66	0.38	0.05
11.00	0.26	1.01	1.53	0.00	0.00	1.06	2.00	0.00	0.00	0.97	1.54	0.00
12.00	0.72	1.19	1.40	0.00	0.16	0.86	2.00	0.00	0.00	0.19	0.60	2.11
13.00	0.77	0.82	0.77	0.00	0.66	0.78	2.00	0.00	0.00	2.21	0.40	0.14
14.00	0.06	1.67	0.72	0.00	0.16	0.62	1.99	0.00	0.00	0.66	0.07	0.57
15.00	0.00	0.62	1.74	0.00	0.06	0.71	2.00	0.00	0.00	0.33	0.95	1.66
16.00	0.24	1.85	1.63	0.00	0.48	2.00	2.00	0.00	0.00	2.01	1.31	0.93
17.00	0.32	1.14	1.12	0.00	0.28	0.32	2.00	0.00	0.00	0.28	0.41	0.00
18.00	0.07	2.00	0.97	0.00	0.39	1.70	2.00	0.00	0.00	1.79	1.65	0.77
19.00	0.20	1.12	0.82	0.00	0.12	1.22	2.00	0.00	0.00	1.90	1.26	0.77
20.00	0.16	1.53	1.64	0.00	0.72	0.52	1.99	0.00	0.00	0.74	0.85	0.52
21.00	1.25	1.31	1.40	0.00	1.06	1.51	2.00	0.00	0.00	1.38	0.53	0.82
22.00	0.31	1.17	1.13	0.00	1.13	0.99	2.00	0.00	0.00	0.24	1.67	1.44
23.00	0.00	1.11	1.24	0.00	0.85	0.58	2.00	0.00	0.00	2.19	1.11	0.61
24.00	0.31	0.82	1.99	0.00	1.54	2.12	2.00	0.00	0.00	1.85	1.85	2.19
25.00	0.31	1.35	1.47	0.00	1.20	1.24	2.00	0.00	0.00	1.63	1.71	1.75
26.00	0.31	1.46	2.04	0.00	1.01	1.32	1.99	0.00	0.00	1.35	0.79	1.21
27.00	0.55	1.78	2.01	0.00	0.22	1.04	2.00	0.00	0.00	2.03	2.27	2.20
28.00	0.69	1.28	1.13	0.00	0.57	0.79	2.00	0.00	0.00	0.85	1.95	1.01
29.00	0.21	0.14	1.28	0.00	0.20	0.14	2.00	0.00	0.00	0.60	0.86	0.01
30.00	0.64	0.69	1.20	0.00	0.05	0.12	2.00	0.00	0.00	0.88	0.68	0.65
31.00	0.29	0.68	1.33	0.00	0.49	0.12	2.00	0.00	0.00	1.90	0.00	0.32
32.00	0.00	0.45	1.74	0.00	0.00	0.78	1.99	0.00	0.00	0.95	2.34	1.54
33.00	0.07	1.45	2.10	0.00	1.11	1.39	2.00	0.00	0.00	0.59	1.14	1.21
34.00	0.00	1.79	1.73	0.00	0.01	1.04	2.00	0.00	0.00	1.72	1.24	0.95
35.00	0.31	1.44	1.10	0.00	0.38	1.35	2.00	0.00	0.00	1.73	0.66	0.28
36.00	0.59	1.41	1.84	0.00	0.78	1.61	2.00	0.00	0.00	0.75	1.30	0.57
37.00	0.41	0.82	1.14	0.00	0.35	1.61	2.00	0.00	0.00	1.61	1.48	0.38
38.00	0.04	0.35	1.40	0.00	0.13	1.18	1.99	0.00	0.00	1.17	0.87	1.06
39.00	0.00	1.31	1.60	0.00	0.26	0.61	2.00	0.00	0.00	0.72	1.28	0.00
40.00	0.31	1.88	2.00	0.00	0.42	1.53	2.00	0.00	0.00	1.52	1.30	0.67
41.00	0.99	1.84	0.42	0.00	0.06	0.99	2.00	0.00	0.00	1.07	0.95	0.21
42.00	0.00	1.10	2.90	0.00	0.15	1.40	2.00	0.00	0.00	0.79	1.45	0.31
