Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.263s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.58	0.00	0.00
4.00	0.00	0.00	2.00	0.00	0.00
5.00	1.33	1.37	2.00	1.54	1.35
6.00	1.98	1.99	2.00	2.00	1.98
7.00	2.00	2.00	2.00	1.99	1.97
8.00	1.99	2.00	1.99	2.01	2.01
9.00	1.90	1.94	2.00	2.00	1.95
10.00	2.03	1.99	2.00	1.99	2.01
11.00	2.00	2.01	2.00	2.00	2.00
12.00	1.99	2.00	2.00	2.00	2.00
13.00	1.99	1.99	2.00	2.00	1.99
14.00	1.99	2.00	1.99	2.00	2.00
15.00	2.01	1.99	2.00	2.00	1.99
16.00	1.95	1.98	2.00	2.00	1.97
17.00	1.99	2.00	2.00	1.99	1.99
18.00	2.00	1.99	2.00	2.00	2.00
19.00	1.98	2.00	2.00	2.00	1.98
20.00	1.99	2.00	1.99	2.00	2.00
21.00	2.00	2.00	2.00	2.00	2.00
22.00	2.00	2.00	2.00	1.99	2.00
23.00	2.00	2.00	2.00	2.00	2.00
24.00	1.99	1.99	2.00	2.00	1.99
25.00	1.98	2.00	2.00	2.00	2.00
26.00	2.01	1.99	1.99	2.00	2.00
27.00	1.99	2.00	2.00	2.00	2.00
28.00	2.00	2.00	2.00	2.00	2.00
29.00	2.00	1.98	2.00	2.00	2.00
30.00	2.00	2.00	2.00	1.99	2.00
31.00	1.97	1.99	2.00	1.99	1.97
32.00	1.99	1.99	1.99	1.99	1.99
33.00	2.00	2.00	2.00	2.00	2.01
34.00	2.01	2.00	2.00	2.00	2.00
35.00	1.99	2.00	2.00	1.99	1.98
36.00	1.99	1.99	2.00	2.00	1.99
37.00	1.98	1.99	2.00	2.00	1.99
38.00	2.01	2.00	1.99	2.00	2.00
39.00	1.99	1.98	2.00	2.00	1.99
40.00	2.01	2.00	2.00	1.99	2.00
41.00	1.98	1.97	2.00	2.00	2.00
42.00	2.00	2.00	2.00	2.00	2.00
43.00	1.99	2.00	2.00	2.00	1.99
44.00	2.00	1.99	1.99	2.00	1.99
45.00	1.98	1.98	2.00	1.99	2.00
46.00	2.01	2.00	2.00	2.00	2.00
47.00	1.99	2.00	2.00	2.01	1.99
48.00	1.99	2.00	2.00	1.99	2.00
49.00	1.99	1.99	2.00	2.00	1.98
50.00	2.01	2.00	2.00	2.00	2.00
51.00	1.97	2.00	1.99	2.00	2.00
52.00	2.00	2.00	2.00	2.00	2.00
53.00	1.99	1.99	2.00	1.99	1.97
54.00	2.00	1.99	2.00	1.99	2.00
55.00	1.98	2.00	2.00	1.99	1.99
56.00	1.99	1.95	2.00	2.00	1.98
57.00	2.00	2.00	1.99	2.00	2.00
58.00	1.99	2.00	2.00	1.99	2.00
59.00	1.98	1.99	2.00	2.00	2.00
60.00	1.99	1.99	2.00	2.00	2.00
61.00	1.98	2.00	2.00	2.00	1.98
62.00	2.01	2.00	2.00	1.99	2.00
63.00	1.99	2.00	1.99	2.01	2.00
64.00	1.99	2.00	2.00	1.99	2.00
65.00	1.99	2.00	2.00	2.01	1.99
66.00	2.00	1.98	2.00	1.99	2.00
67.00	2.00	1.99	2.00	1.99	1.98
68.00	2.00	2.00	2.00	2.00	2.01
69.00	1.99	1.99	1.99	2.00	1.97
70.00	2.01	2.00	2.00	2.00	2.00
71.00	1.99	1.98	2.00	1.99	2.00
72.00	2.00	1.99	2.00	2.00	2.00
73.00	2.00	2.01	2.00	2.00	2.00
74.00	2.00	1.99	2.00	2.00	1.99
75.00	1.99	1.98	1.99	1.99	1.98
76.00	2.00	2.00	2.00	2.01	2.00
77.00	2.00	2.00	2.00	1.99	0.26
78.00	1.99	2.00	2.00	2.00	0.00
79.00	2.00	2.00	2.00	2.00	0.00
80.00	2.00	2.00	2.00	2.00	0.00
81.00	2.00	1.99	1.99	2.00	0.00
82.00	1.99	2.00	2.00	2.00	0.00
83.00	2.00	2.00	2.00	1.99	0.00
