Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.209s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	1.10	0.00	0.00
4.00	0.00	0.00	0.00	2.00	0.00	0.00
5.00	0.00	1.04	0.00	2.00	1.04	0.00
6.00	1.25	1.55	0.00	2.00	1.58	0.00
7.00	1.47	1.74	0.38	2.00	1.00	0.00
8.00	1.14	0.82	0.62	1.99	0.54	0.02
9.00	2.45	1.20	1.58	2.00	2.43	0.60
10.00	2.26	1.12	1.08	2.00	1.98	0.24
11.00	2.08	2.14	0.05	2.00	1.53	0.24
12.00	0.38	1.64	0.68	2.00	1.88	1.14
13.00	2.81	1.33	1.42	2.00	1.63	1.33
14.00	2.00	1.57	2.11	1.99	1.99	0.57
15.00	1.98	1.57	1.00	2.00	2.00	0.67
16.00	2.00	0.00	1.75	2.00	2.00	2.44
17.00	2.00	0.04	2.00	2.00	2.00	1.99
18.00	2.00	0.00	1.99	2.00	1.99	1.99
19.00	1.99	1.84	1.98	2.00	2.00	2.00
20.00	2.00	1.99	2.01	1.99	2.00	2.00
21.00	1.98	1.35	0.92	2.00	1.71	0.84
22.00	2.01	1.45	0.62	2.00	2.18	0.26
23.00	1.99	2.17	0.74	2.00	2.00	1.06
24.00	2.00	1.52	0.54	2.00	2.00	0.77
25.00	1.98	2.53	1.21	2.00	1.98	2.05
26.00	2.01	1.50	2.13	1.99	2.01	0.81
27.00	1.98	1.71	0.35	2.00	1.99	0.68
28.00	1.85	1.31	0.42	2.00	2.00	0.69
29.00	1.98	2.16	0.86	2.00	1.98	0.95
30.00	2.01	2.10	0.68	2.00	2.03	0.71
31.00	1.97	0.69	0.60	2.00	1.99	1.94
32.00	1.31	0.65	0.27	1.99	1.39	1.28
33.00	2.20	0.14	1.37	2.00	1.92	2.00
34.00	2.00	0.00	2.00	2.00	2.00	2.00
35.00	2.00	1.94	1.48	2.00	1.98	1.64
36.00	1.72	1.88	0.68	2.00	2.00	1.88
