Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.227s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
2.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.22	0.00	0.00
4.00	0.00	0.00	2.00	0.00	0.00
5.00	1.77	1.78	2.00	1.97	1.97
6.00	1.99	1.99	2.00	2.00	2.00
7.00	2.00	2.00	2.00	2.00	1.99
8.00	1.99	2.00	1.99	2.00	1.99
9.00	2.00	1.99	2.00	1.99	2.00
10.00	1.99	1.99	2.00	2.00	1.99
11.00	1.99	2.01	2.00	2.00	2.01
12.00	2.00	1.99	2.00	2.00	2.00
13.00	1.99	2.00	2.00	2.00	1.98
14.00	2.00	1.99	1.99	2.00	1.99
15.00	1.99	1.99	2.00	1.99	2.00
16.00	2.01	2.00	2.00	2.00	2.00
17.00	1.98	1.98	2.00	1.99	2.00
18.00	2.00	2.01	2.00	2.00	2.00
19.00	1.99	1.99	2.00	1.99	1.98
20.00	2.01	2.00	1.99	2.00	2.00
21.00	1.99	2.00	2.00	1.99	1.99
22.00	1.99	2.00	2.00	2.01	2.00
23.00	2.00	2.00	2.00	1.99	2.00
24.00	1.99	1.99	2.00	2.00	2.00
25.00	1.99	2.00	2.00	2.00	1.98
26.00	2.01	1.98	1.99	2.00	1.99
27.00	1.99	2.00	2.00	2.00	1.99
28.00	2.00	2.00	2.00	2.00	2.00
29.00	1.98	2.00	2.00	1.99	1.99
30.00	2.00	2.00	2.00	2.00	2.00
31.00	2.00	1.99	2.00	2.00	1.99
32.00	2.00	2.00	1.99	2.00	1.99
33.00	0.62	0.64	2.00	2.00	2.00
34.00	0.27	2.43	2.00	1.98	1.98
35.00	2.70	1.99	2.00	2.01	2.00
36.00	2.00	1.99	2.00	2.00	1.95
37.00	1.98	2.00	2.00	2.00	1.98
38.00	2.01	2.00	1.99	2.00	2.01
39.00	1.99	2.00	2.00	1.99	1.95
40.00	1.99	2.00	2.00	2.01	2.00
41.00	1.98	1.98	2.00	1.99	1.99
42.00	2.00	1.99	2.00	2.00	2.00
43.00	2.00	1.99	2.00	2.00	2.00
44.00	2.00	2.00	1.99	2.00	1.99
45.00	1.98	1.99	2.00	2.00	2.00
46.00	1.98	2.00	2.00	1.99	2.00
47.00	1.99	1.98	2.00	1.99	1.99
48.00	2.00	1.99	2.00	2.00	2.00
49.00	2.00	1.99	2.00	2.00	2.00
50.00	2.00	1.99	2.00	2.00	1.99
51.00	2.00	2.00	1.99	2.00	2.00
52.00	1.99	2.00	2.00	2.00	2.00
53.00	1.99	1.99	2.00	1.99	1.99
54.00	2.01	2.01	2.00	2.00	2.00
55.00	2.00	1.99	2.00	2.00	1.97
56.00	1.00	1.02	2.00	1.99	2.00
57.00	2.61	2.83	1.99	1.90	1.83
58.00	2.03	2.01	2.00	2.10	2.08
59.00	1.99	2.00	2.00	2.00	2.00
60.00	1.99	1.99	2.00	1.99	2.00
61.00	2.00	2.00	2.00	2.00	2.00
62.00	2.00	2.00	2.00	2.00	2.00
63.00	1.99	0.99	1.99	1.99	1.99
64.00	2.00	0.00	2.00	2.00	2.00
65.00	1.98	1.01	2.00	1.99	2.00
66.00	2.00	1.94	2.00	1.98	1.95
67.00	2.01	2.01	2.00	1.98	1.97
68.00	1.79	1.80	2.00	1.99	1.97
69.00	2.00	1.99	1.99	2.03	2.03
70.00	2.00	2.00	2.00	1.99	2.00
71.00	1.99	1.98	2.00	2.01	2.00
72.00	2.00	2.00	2.00	1.99	2.00
73.00	1.98	2.00	2.00	2.00	1.98
74.00	1.99	1.99	2.00	2.00	1.99
75.00	2.00	2.00	1.99	2.00	1.99
76.00	1.99	2.00	2.00	1.99	1.99
77.00	1.99	1.99	2.00	2.00	1.99
78.00	1.99	2.00	2.00	2.00	2.00
79.00	1.99	2.00	2.00	2.00	2.00
80.00	1.99	1.99	2.00	2.00	2.00
81.00	1.98	1.99	1.99	2.00	1.99
82.00	2.00	2.00	2.00	2.00	2.00
83.00	2.00	1.99	2.00	2.00	1.99
84.00	1.99	1.99	2.00	1.99	2.00
85.00	2.00	2.00	2.00	2.00	2.00
86.00	1.98	2.00	2.00	2.00	1.99
87.00	1.98	1.98	1.99	1.99	1.99
88.00	2.00	2.00	2.00	2.00	2.00
89.00	2.00	1.99	2.00	1.99	2.00
90.00	1.99	2.00	2.00	2.00	2.00
91.00	1.98	1.98	2.00	2.00	1.99
92.00	2.01	2.01	2.00	2.00	2.00
93.00	1.90	1.93	1.99	1.99	1.98
94.00	2.01	2.00	2.00	2.00	2.00
95.00	1.99	2.00	2.00	1.99	1.98
96.00	1.99	2.00	2.00	2.00	2.00
97.00	1.98	2.00	2.00	2.00	1.98
98.00	2.00	1.99	2.00	2.00	2.00
99.00	2.00	2.00	2.00	2.00	1.99
100.00	1.99	2.00	1.99	2.00	2.00
101.00	2.00	2.00	2.00	2.00	1.98
102.00	1.99	2.00	2.00	1.99	2.00
103.00	2.00	2.00	2.00	2.00	2.00
104.00	1.99	1.99	2.00	2.00	2.00
105.00	1.98	1.99	2.00	2.00	1.98
106.00	1.98	2.00	1.99	2.00	1.98
107.00	1.99	2.00	2.00	2.00	2.00
108.00	1.99	1.99	2.00	1.99	1.99
109.00	2.00	2.00	2.00	1.99	2.01
110.00	2.00	2.00	2.00	2.00	2.00
111.00	1.99	1.99	2.00	2.00	1.98
112.00	2.00	2.00	1.99	2.00	2.00
113.00	2.00	2.00	2.00	2.00	2.00
114.00	2.00	2.00	2.00	1.99	2.00
115.00	1.97	1.99	2.00	2.00	1.99
116.00	2.01	1.99	2.00	2.00	2.01
117.00	1.98	2.00	2.00	2.00	1.98
118.00	2.01	2.00	1.99	2.00	1.99
119.00	1.98	2.00	2.00	1.99	1.94
120.00	2.00	2.00	2.00	1.99	2.00
121.00	2.00	1.99	2.00	2.00	1.99
122.00	2.00	1.99	2.00	2.00	1.99
123.00	2.00	1.99	2.00	2.00	2.00
124.00	2.00	2.00	1.99	2.00	1.99
125.00	1.97	1.99	2.00	2.00	2.00
126.00	2.00	2.01	2.00	2.00	1.99
127.00	1.98	2.00	2.00	1.99	2.00
128.00	2.00	2.00	2.00	2.00	2.00
129.00	2.00	1.99	2.00	2.00	1.99
130.00	2.00	2.00	1.99	2.00	1.99
131.00	1.99	2.00	2.00	2.00	2.00
132.00	2.00	1.99	2.00	2.00	2.00
133.00	2.00	1.99	2.00	1.98	2.00
134.00	2.00	2.01	2.00	2.00	2.00
135.00	1.98	1.99	2.00	1.99	1.98
136.00	2.01	2.00	1.99	2.00	2.00
137.00	1.99	1.99	2.00	2.00	1.98
138.00	1.99	2.00	2.00	2.00	2.00
139.00	1.99	2.00	2.00	1.99	1.99
140.00	2.00	2.00	2.00	2.00	2.00
141.00	1.99	1.99	2.00	2.00	2.00
142.00	2.00	2.00	2.00	2.00	2.00
143.00	1.98	1.99	1.99	2.00	1.99
144.00	2.01	2.01	2.00	2.00	2.00
145.00	2.00	1.99	2.00	2.00	1.98
146.00	1.99	1.98	2.00	1.98	1.98
147.00	1.98	2.00	2.00	2.01	2.01
148.00	1.99	1.99	2.00	2.00	2.00
149.00	2.00	1.97	1.99	2.00	1.98
150.00	1.99	2.00	2.00	2.00	2.00
151.00	2.00	2.00	2.00	1.99	2.00
152.00	2.00	1.99	2.00	2.00	2.00
153.00	0.88	0.91	2.00	2.00	1.99
154.00	2.41	2.58	2.00	2.00	2.00
155.00	1.99	2.00	1.99	2.00	1.98
156.00	2.00	1.98	2.00	2.00	1.97
157.00	1.99	2.00	2.00	2.00	1.95
158.00	2.00	2.00	2.00	1.99	2.00
159.00	1.98	1.99	2.00	2.00	1.98
160.00	2.00	2.00	2.00	2.00	2.00
161.00	2.00	1.99	1.99	2.00	1.99
162.00	2.00	2.00	2.00	2.00	2.00
163.00	1.97	1.99	2.00	2.00	2.00
164.00	2.00	2.00	2.00	1.99	2.00
165.00	1.98	1.99	2.00	2.00	2.00
166.00	1.99	2.00	2.00	2.00	1.98
167.00	2.01	2.00	1.99	2.00	1.99
168.00	1.99	2.00	2.00	1.99	1.99
169.00	1.99	2.00	2.00	2.00	2.01
170.00	2.00	2.00	2.00	2.00	2.00
171.00	1.99	2.00	2.00	1.99	1.99
172.00	2.00	1.99	2.00	2.01	2.00
173.00	1.99	2.00	1.99	1.99	2.00
174.00	2.00	2.00	2.00	2.00	2.00
175.00	1.98	1.98	2.00	2.00	2.00
176.00	2.03	2.01	2.00	2.00	1.99
177.00	1.99	2.00	2.00	2.00	2.00
178.00	2.00	1.99	2.00	2.00	1.99
179.00	1.99	1.98	1.99	2.00	2.00
10.2.1.2	2.04	7.97
10.1.1.1	2.01	9784.73
10.1.1.2	2.00	8648.02
10.1.1.4	2.04	4201.49
10.1.1.5	2.03	7279.16
