Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.219s)
CreateVariables () DONE !!!
Creating 5 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4
47.00	1.48	1.47	2.00	1.46	0.45
48.00	0.62	0.62	2.00	2.00	0.13
49.00	2.17	2.20	2.00	1.25	0.81
50.00	2.12	2.12	2.00	2.66	0.29
51.00	1.40	1.40	1.99	1.42	0.08
52.00	1.93	2.06	2.00	2.40	0.04
53.00	1.51	1.53	2.00	1.44	1.19
54.00	2.06	2.13	2.00	1.77	1.18
55.00	0.00	1.99	2.00	1.24	1.05
56.00	2.52	2.01	2.00	1.00	0.16
57.00	1.99	1.98	1.99	2.43	0.46
58.00	1.99	2.01	2.00	2.48	0.04
59.00	1.98	1.99	2.00	1.59	1.20
60.00	0.68	1.87	2.00	1.52	1.34
61.00	2.66	2.00	2.00	2.65	0.18
62.00	2.00	2.00	2.00	2.00	0.00
63.00	1.10	1.18	1.99	1.83	0.58
64.00	1.34	2.58	2.00	1.68	0.42
65.00	2.79	1.99	2.00	1.87	0.38
66.00	1.64	1.67	2.00	1.58	1.13
67.00	2.04	2.16	2.00	2.23	0.80
68.00	2.01	2.03	2.00	2.06	0.80
69.00	2.00	1.99	1.99	2.00	0.00
70.00	1.86	1.92	2.00	2.00	0.33
71.00	2.00	2.00	2.00	1.93	0.19
72.00	0.44	0.44	2.00	1.78	0.59
73.00	1.26	2.85	2.00	1.85	0.75
74.00	1.99	1.99	2.00	1.90	0.07
75.00	2.00	1.99	1.99	1.11	1.68
76.00	0.25	1.50	2.00	2.18	0.49
77.00	2.64	1.58	2.00	1.38	0.52
78.00	1.48	1.53	2.00	1.92	0.32
79.00	0.53	0.53	2.00	1.84	0.81
80.00	0.49	3.10	2.00	2.00	1.11
81.00	0.34	1.33	1.99	1.91	0.34
82.00	2.06	2.52	2.00	0.99	1.21
83.00	0.02	1.70	2.00	1.80	0.87
84.00	1.30	1.95	2.00	1.48	1.42
85.00	1.91	2.00	2.00	2.38	1.04
86.00	1.70	1.71	2.00	1.65	0.14
87.00	1.39	1.67	1.99	1.88	0.18
88.00	1.79	2.28	2.00	2.32	0.13
89.00	1.98	2.00	2.00	2.00	0.49
90.00	1.83	1.84	2.00	1.70	0.74
91.00	1.64	1.65	2.00	1.37	1.38
92.00	2.11	2.11	2.00	2.19	0.79
93.00	1.37	1.81	1.99	1.65	0.09
94.00	2.41	1.98	2.00	2.27	0.13
95.00	1.75	1.79	2.00	1.79	0.67
96.00	1.85	1.86	2.00	1.90	0.29
97.00	1.26	1.84	2.00	1.40	1.15
98.00	2.18	2.04	2.00	2.05	0.08
99.00	0.49	0.95	2.00	1.70	0.66
100.00	0.00	2.78	1.99	1.97	0.15
101.00	1.50	1.46	2.00	1.95	0.11
102.00	0.00	2.17	2.00	1.07	1.04
103.00	0.59	1.61	2.00	1.72	1.08
104.00	0.00	0.06	2.00	1.55	0.98
105.00	0.49	2.05	2.00	1.60	0.81
106.00	0.00	1.78	1.99	1.54	1.22
107.00	0.00	1.25	2.00	1.58	0.79
108.00	1.30	2.48	2.00	1.61	0.92
109.00	1.30	1.35	2.00	1.25	1.34
110.00	1.08	1.14	2.00	1.42	1.07
111.00	1.61	2.90	2.00	1.93	0.49
112.00	1.63	1.75	1.99	1.24	1.46
113.00	1.84	1.58	2.00	1.91	0.16
114.00	0.21	2.32	2.00	2.31	0.01
115.00	1.73	1.93	2.00	1.95	0.93
116.00	1.22	1.24	2.00	1.84	0.32
117.00	0.95	1.37	2.00	1.86	0.09
118.00	0.00	0.99	1.99	2.00	0.00
119.00	2.17	2.39	2.00	0.97	1.10
120.00	1.83	2.01	2.00	1.78	0.93
121.00	0.34	0.42	2.00	2.10	0.61
122.00	0.28	1.75	2.00	1.65	0.46
123.00	1.58	1.79	2.00	1.22	1.54
124.00	0.49	1.54	1.99	1.60	1.10
125.00	0.00	1.79	2.00	1.73	0.84
126.00	0.00	1.93	2.00	1.92	0.40
127.00	1.19	2.27	2.00	2.28	0.52
128.00	0.00	1.95	2.00	1.90	0.91
129.00	1.87	2.00	2.00	2.00	0.28
130.00	1.98	1.98	1.99	1.71	1.19
131.00	1.18	1.20	2.00	1.50	0.74
132.00	1.85	1.88	2.00	1.54	1.35
133.00	0.44	1.94	2.00	2.32	0.35
134.00	1.28	1.74	2.00	1.80	0.24
135.00	0.00	1.26	2.00	1.83	0.41
136.00	0.49	2.56	1.99	1.95	0.99
137.00	0.00	2.01	2.00	2.07	0.00
138.00	0.54	1.20	2.00	1.88	0.16
139.00	2.23	2.27	2.00	2.00	0.00
140.00	0.22	1.84	2.00	1.60	0.65
141.00	0.48	1.37	2.00	1.77	1.21
142.00	1.47	2.32	2.00	1.53	0.19
143.00	0.04	0.26	1.99	2.16	0.08
144.00	1.85	1.84	2.00	2.16	0.69
145.00	1.99	2.00	2.00	2.00	0.31
146.00	1.75	1.85	2.00	1.83	0.39
147.00	1.64	1.58	2.00	0.89	1.59
148.00	1.78	1.92	2.00	2.37	0.16
149.00	1.98	1.99	1.99	2.00	0.49
150.00	2.00	1.99	2.00	1.79	0.51
151.00	0.81	1.90	2.00	1.41	1.41
152.00	0.00	0.53	2.00	2.17	0.41
153.00	0.00	0.99	2.00	1.90	0.08
154.00	1.37	1.48	2.00	2.00	0.19
155.00	0.00	0.00	1.99	2.00	0.00
156.00	0.41	0.51	2.00	1.86	0.31
157.00	1.27	1.30	2.00	1.26	1.18
158.00	2.20	2.23	2.00	1.54	1.40
159.00	1.28	1.27	2.00	1.88	1.15
160.00	0.00	2.12	2.00	1.42	0.86
161.00	0.00	0.68	1.99	2.40	0.25
162.00	1.48	2.48	2.00	0.97	1.19
163.00	0.00	1.25	2.00	2.64	0.04
164.00	0.00	2.23	2.00	2.17	0.00
165.00	1.40	1.60	2.00	1.78	0.13
166.00	1.48	1.75	2.00	1.31	0.28
167.00	0.49	2.07	1.99	1.97	0.66
168.00	1.17	1.99	2.00	2.23	0.01
169.00	0.16	1.87	2.00	1.91	0.35
170.00	0.80	1.59	2.00	1.58	0.85
171.00	1.97	2.18	2.00	2.01	0.34
172.00	1.81	1.83	2.00	1.10	0.80
173.00	2.00	2.03	1.99	1.73	1.27
174.00	1.78	1.83	2.00	1.91	1.07
175.00	1.98	1.94	2.00	2.04	0.89
176.00	1.77	1.79	2.00	1.98	0.31
177.00	0.41	0.42	2.00	1.53	0.49
178.00	2.60	2.03	2.00	1.99	0.40
179.00	0.00	0.00	1.99	2.08	0.09
10.1.1.1	1.21	192217.76
10.1.1.2	1.74	109101.68
10.2.1.2	2.04	8.02
10.1.1.4	1.83	110394.51
10.1.1.5	0.64	502583.18
