Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.258s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	1.63	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
5.00	0.00	1.33	0.00	1.52	2.00	1.28	1.33	0.00
6.00	0.00	1.73	0.00	1.72	2.00	1.98	1.98	1.52
7.00	1.33	1.95	1.53	1.99	2.00	1.99	1.97	1.99
8.00	2.00	1.95	2.00	2.00	1.99	1.99	1.93	2.00
9.00	1.98	1.97	1.99	2.00	2.00	2.00	1.91	2.00
10.00	2.00	1.98	1.98	2.00	2.00	2.00	1.92	2.00
11.00	1.94	1.95	1.99	2.00	2.00	1.99	1.93	1.99
12.00	2.00	1.97	1.99	2.00	2.00	2.00	1.90	1.99
13.00	1.99	1.98	2.00	2.00	2.00	1.99	1.95	1.99
14.00	2.00	1.92	2.00	1.99	1.99	1.99	1.93	2.00
15.00	1.98	1.93	2.00	2.00	2.00	1.97	1.94	1.99
16.00	1.97	1.95	2.00	2.00	2.00	2.00	1.95	1.99
17.00	2.00	1.95	1.99	2.00	2.00	1.98	1.94	1.99
18.00	2.00	1.97	1.99	2.00	2.00	1.99	1.92	1.99
19.00	1.98	1.91	2.00	2.00	2.00	2.00	1.94	2.00
20.00	2.00	1.93	2.00	1.99	1.99	2.00	1.92	2.00
21.00	2.00	1.97	2.00	2.00	2.00	2.00	1.94	1.99
22.00	1.99	1.99	2.00	2.00	2.00	1.99	1.94	2.00
23.00	1.99	1.93	1.97	2.00	2.00	2.00	1.94	2.00
24.00	2.00	1.97	1.99	2.00	2.00	1.98	1.90	1.99
25.00	2.00	1.97	1.99	2.00	2.00	1.99	1.97	2.00
26.00	1.98	1.94	2.00	1.99	1.99	1.99	1.97	1.98
27.00	1.97	1.99	1.98	2.00	2.00	1.98	1.94	1.98
28.00	2.00	1.97	1.99	2.00	2.00	2.00	1.94	2.00
29.00	1.98	1.93	1.99	2.00	2.00	1.99	1.93	2.00
30.00	2.00	1.98	1.99	2.00	2.00	1.99	1.98	1.99
31.00	1.99	1.93	2.00	2.00	2.00	2.00	1.95	1.99
32.00	2.00	1.98	2.00	1.99	1.99	1.99	1.91	2.00
33.00	1.99	1.95	2.00	2.00	2.00	2.00	1.98	2.00
34.00	1.99	1.98	2.00	2.00	2.00	1.99	2.00	2.00
35.00	1.99	1.95	1.98	2.00	2.00	1.99	1.95	1.99
36.00	1.99	1.95	2.00	2.00	2.00	2.00	1.94	1.99
37.00	1.98	1.95	2.00	2.00	2.00	2.00	1.94	2.00
38.00	2.00	1.93	2.00	1.99	1.99	1.99	1.93	2.00
39.00	2.00	1.94	1.97	2.00	2.00	2.00	1.94	1.99
40.00	2.00	1.93	2.00	2.00	2.00	2.00	1.92	2.00
41.00	1.99	1.95	1.99	2.00	2.00	2.00	1.95	2.00
42.00	2.00	1.95	1.98	2.00	2.00	1.99	1.97	1.99
43.00	1.98	1.93	2.00	2.00	2.00	1.99	1.95	2.00
44.00	2.00	1.94	2.00	1.99	1.99	2.00	1.99	2.00
45.00	1.99	2.00	2.00	2.00	2.00	1.98	1.94	1.99
46.00	2.00	1.92	1.99	2.00	2.00	2.00	1.92	2.00
47.00	1.97	1.95	1.97	2.00	2.00	1.99	1.95	1.99
48.00	2.00	1.94	1.98	2.00	2.00	2.00	1.91	1.99
49.00	2.00	1.99	2.00	2.00	2.00	1.99	1.95	2.00
50.00	2.00	1.94	2.00	1.99	2.00	2.00	1.88	2.00
51.00	1.99	1.97	2.00	2.00	1.99	2.00	0.15	2.00
