Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.543s)
CreateVariables () DONE !!!
Creating 8 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7
2.00	0.00	0.00	0.00	0.00	1.99	0.00	0.00	0.00
3.00	1.70	1.59	0.00	0.00	2.00	0.00	0.59	0.01
4.00	1.08	1.50	0.00	0.00	2.00	0.00	2.26	0.04
5.00	1.14	2.23	0.65	0.08	2.00	0.05	1.35	0.01
6.00	2.17	1.91	0.94	0.46	2.00	2.01	1.40	1.12
7.00	1.63	0.78	1.01	0.00	2.00	1.68	0.84	0.48
8.00	1.98	2.36	0.75	0.08	1.99	1.64	0.95	0.06
9.00	2.03	1.93	1.52	1.60	2.00	2.07	1.97	2.10
10.00	1.99	1.86	1.22	1.07	2.00	1.77	1.20	0.00
11.00	2.00	1.99	1.68	0.29	2.00	1.94	0.33	0.00
12.00	1.87	1.61	0.99	0.35	2.00	1.60	0.94	0.00
13.00	1.95	1.84	0.25	0.22	2.00	1.74	0.52	0.00
14.00	2.00	1.81	1.77	0.08	1.99	2.00	1.57	0.00
15.00	1.97	1.75	1.42	0.85	2.00	1.48	1.38	0.07
16.00	2.01	1.79	0.82	0.69	2.00	1.30	1.31	0.49
17.00	2.01	1.98	0.92	0.00	2.00	1.97	1.98	0.00
18.00	2.00	1.90	1.78	0.80	2.00	1.99	1.90	0.00
19.00	2.00	1.90	0.68	0.49	2.00	1.99	1.88	0.00
20.00	1.99	1.98	0.75	0.00	1.99	2.00	2.00	0.00
21.00	1.97	1.93	1.93	0.01	2.00	2.00	1.93	0.00
22.00	2.03	1.95	1.39	0.37	2.00	1.78	0.91	0.14
23.00	1.99	1.98	1.97	0.22	2.00	2.00	2.71	0.00
24.00	2.00	1.77	1.64	1.37	2.00	1.99	1.54	0.00
25.00	2.00	1.99	2.00	0.00	2.00	2.00	2.00	0.00
26.00	1.72	1.73	1.08	0.47	1.99	1.87	1.41	0.92
27.00	1.64	1.26	1.64	1.78	2.00	1.80	0.45	0.00
28.00	2.00	1.93	1.93	0.00	2.00	1.93	0.78	0.42
29.00	1.48	1.83	0.71	0.48	2.00	1.54	1.26	0.00
30.00	1.99	1.93	1.72	1.68	2.00	1.25	0.02	0.59
31.00	1.99	1.92	1.93	0.00	2.00	0.49	0.00	0.00
32.00	1.90	1.87	1.84	2.53	1.99	1.81	1.01	0.00
33.00	1.79	1.66	1.99	0.46	2.00	2.00	0.05	0.00
34.00	1.90	2.00	1.90	1.74	2.00	1.84	0.00	0.00
35.00	1.42	1.90	1.57	0.04	2.00	1.74	0.87	0.00
36.00	2.01	1.98	1.86	1.78	2.00	1.99	2.00	0.31
37.00	2.01	1.88	0.53	0.18	2.00	1.94	0.48	0.00
38.00	1.98	1.97	0.55	0.00	1.99	1.68	1.02	0.66
39.00	1.99	1.64	1.45	0.34	2.00	1.83	0.00	0.00
40.00	2.03	1.80	0.39	0.07	2.00	1.95	0.49	0.77
41.00	1.46	1.06	0.05	0.04	2.00	0.92	0.29	0.34
42.00	1.64	1.95	1.35	0.02	2.00	2.33	0.77	0.00
43.00	1.98	1.93	1.93	0.29	2.00	1.94	1.91	0.00
44.00	2.01	1.66	0.48	0.55	1.99	1.90	1.15	0.46
45.00	1.99	2.00	0.87	0.01	2.00	1.99	1.28	0.00
46.00	2.01	1.87	0.64	0.00	2.00	2.01	1.93	0.65
47.00	1.94	1.97	0.46	0.00	2.00	1.78	0.71	0.00
48.00	1.87	1.88	0.40	0.84	2.00	1.98	0.31	0.00
49.00	2.08	2.03	0.42	0.41	2.00	2.01	2.92	1.21
50.00	1.95	1.85	1.40	1.31	2.00	2.00	0.88	0.12
51.00	1.95	1.90	1.72	0.31	1.99	1.83	0.32	0.00
52.00	1.90	1.85	1.86	0.99	2.00	2.07	1.93	1.81
53.00	1.93	1.60	1.54	1.97	2.00	1.85	0.14	0.00
54.00	2.00	1.90	0.92	0.59	2.00	1.95	1.50	0.52
55.00	1.93	1.88	1.17	2.14	2.00	1.67	0.25	0.18
56.00	1.91	1.50	0.00	0.08	2.00	1.75	0.35	1.00
57.00	1.88	1.30	0.00	0.00	1.99	1.84	0.64	0.58
58.00	2.00	2.00	0.89	0.00	2.00	1.99	0.78	0.02
59.00	1.72	1.85	0.13	0.35	2.00	1.98	1.81	0.47
60.00	1.99	1.91	0.94	1.31	2.00	2.01	1.31	0.94
61.00	2.00	1.98	1.93	1.93	2.00	1.94	1.94	0.00
62.00	1.87	1.46	0.09	0.00	2.00	1.41	0.62	0.00
63.00	1.73	1.63	0.61	0.34	1.99	1.38	0.00	0.05
64.00	1.93	1.86	0.00	0.00	2.00	1.64	2.28	0.00
65.00	1.94	1.65	2.03	0.00	2.00	1.58	0.38	0.84
66.00	1.10	1.32	0.78	0.64	2.00	1.46	0.61	0.00
67.00	2.36	1.59	0.35	0.35	2.00	2.00	1.72	0.00
68.00	2.00	2.01	0.00	0.00	2.00	1.99	1.97	1.53
69.00	1.98	1.95	2.16	2.14	1.99	1.92	1.87	1.67
70.00	2.01	1.77	0.11	0.04	2.00	1.60	1.41	0.20
71.00	0.95	1.13	0.31	0.28	2.00	1.05	0.68	0.00
72.00	1.78	1.67	1.54	1.41	2.00	0.84	1.00	0.00
73.00	2.03	1.94	1.92	1.92	2.00	2.30	2.14	0.00
74.00	1.46	1.64	0.51	0.52	2.00	1.42	0.72	0.13
75.00	2.00	2.11	0.60	0.00	1.99	1.58	2.04	1.39
76.00	2.00	1.99	2.00	0.00	2.00	2.00	1.91	2.00
77.00	2.00	2.00	2.00	0.00	2.00	2.00	1.99	2.00
78.00	2.00	2.00	1.99	0.00	2.00	2.00	1.95	1.99
79.00	2.00	1.99	2.00	0.00	2.00	2.00	1.97	2.00
80.00	2.00	2.00	2.00	0.00	2.00	1.99	1.91	1.99
81.00	1.99	2.00	2.00	0.00	1.99	2.00	1.97	2.00
82.00	1.97	1.92	1.88	0.11	2.00	2.00	1.88	1.94
83.00	1.97	1.98	2.01	1.19	2.00	1.93	1.95	1.66
84.00	1.84	1.35	1.02	1.01	2.00	1.33	1.05	1.13
85.00	2.00	1.06	0.26	0.26	2.00	1.22	0.00	0.01
86.00	1.99	1.77	0.13	0.49	2.00	1.24	0.78	0.33
87.00	1.99	1.99	0.31	0.00	1.99	1.39	0.31	0.00
88.00	2.00	1.86	0.00	0.00	2.00	1.32	0.99	1.60
89.00	2.00	1.99	0.14	0.14	2.00	2.00	1.99	1.95
90.00	1.99	2.00	1.99	2.00	2.00	1.99	2.00	1.02
91.00	2.01	1.98	1.84	1.22	2.00	2.00	2.00	1.19
92.00	2.00	2.01	2.00	0.00	2.00	2.00	2.00	0.00
93.00	1.99	1.99	2.00	0.00	1.99	2.00	2.00	0.00
94.00	2.00	2.00	1.99	0.00	2.00	2.00	1.99	0.00
95.00	2.00	2.00	2.01	0.00	2.00	2.00	2.00	0.00
96.00	2.00	1.99	1.99	0.00	2.00	1.95	1.97	0.00
97.00	2.00	1.97	1.97	0.00	2.00	1.99	1.87	0.00
98.00	1.91	1.80	1.32	0.95	2.00	1.78	0.89	0.33
99.00	1.52	1.92	1.32	0.00	2.00	1.98	1.39	0.64
100.00	2.00	2.00	2.01	0.00	1.99	2.00	2.00	0.00
101.00	1.99	1.98	1.32	0.80	2.00	1.72	1.86	0.02
102.00	2.00	1.92	1.28	1.31	2.00	2.00	1.90	0.00
103.00	1.97	1.90	1.70	1.77	2.00	1.91	1.88	0.02
104.00	1.90	1.86	1.57	1.68	2.00	1.83	1.68	0.00
105.00	2.00	1.99	1.92	2.00	2.00	1.99	2.00	0.00
106.00	1.99	2.00	1.95	2.00	1.99	2.00	1.97	0.88
107.00	2.00	2.00	1.93	2.00	2.00	2.00	1.93	2.00
108.00	2.00	2.00	1.92	1.99	2.00	2.00	1.94	1.99
109.00	2.00	2.00	1.92	2.00	2.00	2.00	1.95	2.00
110.00	2.00	1.99	1.91	1.99	2.00	1.99	1.92	1.98
111.00	2.00	2.00	1.90	2.00	2.00	2.00	1.97	2.00
112.00	1.99	2.00	1.92	2.00	1.99	2.00	1.94	2.00
113.00	2.00	2.00	1.92	2.00	2.00	2.00	1.97	1.99
114.00	2.00	2.00	1.88	2.00	2.00	2.00	1.98	2.00
115.00	2.00	2.00	1.93	1.99	2.00	2.00	1.97	1.99
