Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.244s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.28	0.00	0.00	0.29	0.32	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00
6.00	0.00	0.84	0.00	0.00	1.51	0.33	0.00	0.00	2.00	1.93	0.00	0.00	0.72	0.39	0.34	0.37
7.00	0.00	0.00	0.00	0.00	0.33	0.34	0.00	0.00	2.00	0.00	0.00	0.00	1.66	1.21	0.00	0.00
8.00	0.28	0.34	0.00	0.00	1.41	0.19	0.00	0.00	1.99	1.06	0.00	0.00	1.37	1.13	0.07	0.00
9.00	0.24	0.21	0.00	0.00	0.65	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.44	0.35	0.00	0.00
10.00	1.54	0.52	0.00	0.00	2.04	0.20	0.00	0.00	2.00	1.01	0.00	0.00	0.55	0.91	0.15	0.09
11.00	0.99	1.11	0.00	0.00	1.40	1.90	0.00	0.00	2.00	1.08	0.00	0.00	0.68	0.95	0.00	0.00
12.00	0.75	0.86	0.00	0.00	1.19	0.00	0.00	0.00	2.00	1.64	0.00	0.00	0.58	0.93	0.79	0.27
13.00	0.89	0.55	0.00	0.00	1.70	0.01	0.00	0.00	2.00	0.48	0.00	0.00	0.00	0.09	0.12	0.00
14.00	1.75	1.01	0.00	0.00	2.18	0.86	0.00	0.00	1.99	2.14	0.00	0.00	2.41	1.33	0.00	0.00
15.00	0.00	0.73	0.00	0.00	0.81	0.00	0.00	0.00	2.00	1.13	0.00	0.00	1.68	1.25	0.00	0.00
16.00	0.16	1.33	0.00	0.00	1.37	1.18	0.00	0.00	2.00	0.74	0.00	0.00	1.81	1.13	0.00	0.00
17.00	0.29	0.09	0.00	0.00	1.45	0.75	0.00	0.00	2.00	2.18	0.00	0.00	0.08	1.38	0.60	0.07
18.00	1.05	0.12	0.00	0.00	0.74	0.00	0.00	0.00	2.00	0.48	0.00	0.00	1.20	0.99	0.52	0.09
19.00	0.65	0.05	0.00	0.00	0.82	0.58	0.00	0.00	2.00	0.28	0.00	0.00	0.89	0.58	0.39	0.13
20.00	0.27	0.21	0.00	0.00	1.10	1.52	0.00	0.00	1.99	0.01	0.00	0.00	1.01	0.78	0.26	0.12
21.00	2.23	1.18	0.00	0.00	1.86	0.54	0.00	0.00	2.00	0.02	0.00	0.00	0.98	0.39	0.11	0.12
22.00	1.11	0.31	0.00	0.00	1.70	0.02	0.00	0.00	2.00	0.49	0.00	0.00	1.97	1.04	0.95	0.00
23.00	0.25	0.42	0.00	0.00	0.24	0.58	0.00	0.00	2.00	0.00	0.00	0.00	0.14	0.49	0.15	0.16
24.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
