Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.266s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.00	1.99	0.86	0.15	0.00	0.00	0.00	0.00	0.28	0.00
3.00	0.00	0.00	0.00	1.18	0.00	0.04	0.00	0.00	0.00	2.00	0.45	0.26	0.00	0.00	0.00	0.00	0.22	0.20
4.00	0.00	0.00	0.00	0.78	0.00	0.00	0.00	0.00	0.00	2.00	0.02	0.01	0.00	0.00	0.00	0.00	0.29	0.28
5.00	0.00	0.00	0.00	1.13	0.00	0.00	0.00	0.00	0.33	2.00	0.27	0.28	0.00	0.00	0.00	0.00	0.93	0.44
6.00	0.00	0.00	0.00	1.17	0.00	1.01	0.00	0.00	1.51	2.00	0.94	1.10	0.00	0.00	0.00	0.00	0.02	0.00
7.00	0.00	0.00	0.00	0.99	0.00	0.45	0.00	0.00	0.00	2.00	0.77	0.33	0.00	0.00	0.00	0.00	0.13	0.00
8.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.00	0.13	1.99	0.32	0.31	0.00	0.00	0.00	0.99	0.44	0.55
9.00	0.00	0.00	0.00	0.52	0.00	0.06	0.00	0.00	0.31	2.00	0.12	0.04	0.00	0.00	0.00	0.22	0.24	0.15
10.00	0.00	0.00	0.00	0.92	0.00	0.01	0.00	0.00	0.00	2.00	0.21	0.21	0.00	0.00	0.00	0.00	0.67	0.11
11.00	0.00	0.00	0.00	0.97	0.00	0.07	0.00	0.00	1.01	2.00	0.49	0.89	0.00	0.00	0.00	0.20	1.50	1.41
12.00	0.00	0.00	0.00	0.94	0.00	0.80	0.00	0.00	0.00	2.00	0.91	0.58	0.00	0.00	0.00	0.29	0.11	0.00
13.00	0.00	0.00	0.00	0.27	0.00	0.14	0.00	0.00	0.33	2.00	0.31	0.15	0.00	0.00	0.00	2.51	0.27	0.16
14.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	1.99	0.22	0.08	0.00	0.00	0.00	0.49	0.00	0.00
15.00	0.00	0.00	0.00	0.21	0.00	0.41	0.00	0.00	0.00	2.00	0.27	0.00	0.00	0.00	0.00	0.31	0.27	0.28
