Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.273s)
CreateVariables () DONE !!!
Creating 6 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5
2.00	0.00	0.00	1.95	1.99	0.00	1.95
3.00	0.00	0.58	2.00	2.00	0.02	1.99
4.00	0.00	0.04	1.95	2.00	1.45	1.99
5.00	0.69	2.13	1.59	2.00	1.79	0.47
6.00	0.00	0.00	2.32	2.00	2.01	2.84
7.00	0.00	0.00	2.00	2.00	2.00	2.00
8.00	0.48	0.48	1.81	1.99	1.99	1.95
9.00	1.19	1.48	1.63	2.00	1.99	2.00
10.00	0.93	1.55	1.86	2.00	1.99	1.98
11.00	0.88	1.51	1.93	2.00	2.00	2.01
12.00	0.93	1.51	1.93	2.00	1.98	1.98
13.00	0.86	1.46	1.85	2.00	2.01	2.01
14.00	0.45	1.24	2.04	1.99	1.81	1.74
15.00	0.71	1.79	1.85	2.00	2.00	1.95
16.00	0.00	1.24	1.85	2.00	1.98	2.04
17.00	1.00	1.41	1.87	2.00	1.99	1.97
18.00	0.86	1.61	1.91	2.00	2.00	2.00
19.00	0.86	1.57	1.93	2.00	2.00	2.00
20.00	0.89	1.61	1.88	1.99	2.00	2.01
21.00	0.93	1.51	1.91	2.00	1.99	1.98
22.00	0.98	1.46	1.88	2.00	2.00	2.00
23.00	0.98	1.46	1.75	2.00	2.01	2.00
24.00	0.82	1.44	1.95	2.00	1.99	1.94
25.00	0.64	1.34	2.21	2.00	2.00	2.05
26.00	0.74	1.83	1.46	1.99	1.99	2.00
27.00	0.16	1.24	2.27	2.00	1.88	1.86
28.00	0.00	1.85	2.28	2.00	1.91	1.88
29.00	0.31	0.73	1.90	2.00	2.00	1.94
30.00	0.27	1.91	1.92	2.00	2.00	2.03
31.00	1.59	1.21	1.57	2.00	2.00	2.00
32.00	0.65	1.70	1.95	1.99	1.71	1.27
33.00	0.41	0.92	2.46	2.00	2.12	1.94
34.00	0.00	0.31	1.99	2.00	2.01	2.00
35.00	0.44	2.03	1.32	2.00	1.84	1.83
36.00	0.68	1.64	1.91	2.00	1.99	1.98
37.00	0.86	1.51	1.86	2.00	2.00	2.01
38.00	0.24	1.91	2.14	1.99	2.00	1.98
39.00	1.18	1.24	1.58	2.00	0.94	0.89
40.00	0.24	1.88	2.19	2.00	2.56	2.32
41.00	0.81	1.11	2.30	2.00	0.71	0.68
42.00	0.64	2.03	1.55	2.00	2.77	2.68
43.00	0.00	2.33	2.21	2.00	2.00	1.94
44.00	0.00	2.24	2.18	1.99	1.65	1.63
45.00	0.22	0.87	2.00	2.00	1.47	1.31
46.00	0.21	2.18	1.60	2.00	1.99	2.00
47.00	0.44	1.83	1.99	2.00	1.73	1.72
48.00	0.00	2.38	2.37	2.00	1.74	1.57
49.00	1.55	1.15	1.40	2.00	1.98	1.98
50.00	0.89	1.55	1.87	2.00	2.00	2.01
51.00	0.97	1.27	1.75	1.99	1.74	1.48
52.00	0.89	1.38	1.86	2.00	1.98	1.10
53.00	1.00	1.52	1.90	2.00	2.00	0.00
54.00	0.21	0.37	2.47	2.00	1.99	0.00
55.00	0.00	0.09	1.92	2.00	2.00	1.64
56.00	0.00	0.40	2.07	2.00	1.90	0.15
57.00	0.51	1.88	1.38	1.99	2.00	1.59
58.00	0.88	1.52	1.93	2.00	2.00	1.97
59.00	0.84	1.46	1.85	2.00	1.99	2.00
60.00	0.07	2.20	2.43	2.00	0.78	0.33
61.00	0.00	1.93	1.95	2.00	2.68	1.81
62.00	0.80	1.78	1.80	2.00	2.00	1.97
63.00	0.00	1.97	2.33	1.99	0.66	0.65
64.00	0.00	2.19	2.03	2.00	2.84	2.64
65.00	1.17	1.54	1.54	2.00	1.99	1.99
66.00	0.97	1.51	1.84	2.00	1.99	2.00
67.00	0.94	1.47	1.90	2.00	2.01	1.99
68.00	0.31	1.88	2.17	2.00	2.00	1.98
69.00	0.28	1.27	1.79	1.99	2.00	2.01
70.00	0.53	1.98	1.99	2.00	2.00	1.42
71.00	0.78	1.52	1.97	2.00	1.99	1.94
72.00	0.00	2.34	2.33	2.00	1.39	0.94
73.00	0.89	1.68	1.70	2.00	2.00	2.30
74.00	1.13	1.47	1.77	2.00	2.00	1.97
75.00	0.85	1.34	2.05	1.99	1.81	0.49
76.00	0.00	0.00	2.24	2.00	1.98	2.85
77.00	0.00	0.00	2.00	2.00	2.00	2.01
78.00	0.05	1.80	1.58	2.00	1.99	1.95
79.00	0.78	1.81	1.86	2.00	2.00	2.03
80.00	0.99	1.55	1.90	2.00	0.98	0.92
81.00	0.24	0.91	2.27	1.99	0.49	0.00
82.00	1.11	1.59	1.63	2.00	0.31	0.00
83.00	0.25	1.46	1.91	2.00	2.84	2.73
84.00	0.00	2.27	2.23	2.00	1.97	1.99
85.00	0.93	1.66	1.95	2.00	2.00	1.92
86.00	0.20	2.01	2.23	2.00	2.01	2.05
87.00	1.53	1.28	1.45	1.99	2.00	1.99
88.00	0.95	1.50	1.90	2.00	2.00	2.04
89.00	0.91	1.53	1.87	2.00	2.00	1.95
90.00	0.78	1.31	2.13	2.00	1.99	2.00
91.00	0.88	1.52	1.48	2.00	1.79	1.81
92.00	0.71	1.51	1.95	2.00	0.61	0.57
93.00	0.48	1.72	1.98	1.99	2.91	2.64
94.00	0.27	1.98	2.01	2.00	2.00	2.00
95.00	0.51	1.88	2.07	2.00	2.00	2.01
96.00	0.92	0.44	2.17	2.00	1.99	2.00
97.00	0.01	2.31	1.63	2.00	1.99	1.90
98.00	0.39	2.13	1.90	2.00	1.90	1.92
99.00	0.78	1.59	1.98	2.00	1.99	2.00
100.00	0.34	1.63	1.84	1.99	1.99	2.00
101.00	0.95	1.54	1.85	2.00	1.94	1.45
102.00	0.86	1.51	1.94	2.00	2.00	0.00
103.00	0.08	0.09	2.44	2.00	1.98	0.00
104.00	0.58	2.24	1.31	2.00	2.01	2.19
105.00	0.81	1.54	1.94	2.00	1.99	2.07
106.00	0.88	1.52	1.77	1.99	1.75	1.72
107.00	1.04	1.57	1.90	2.00	1.74	1.11
108.00	1.05	1.54	1.85	2.00	2.00	1.22
109.00	1.00	1.44	1.91	2.00	2.00	0.00
110.00	1.04	1.39	1.87	2.00	1.99	0.00
111.00	0.82	1.51	2.16	2.00	1.99	0.00
112.00	1.10	1.60	1.74	1.99	2.01	1.42
113.00	0.29	0.61	2.28	2.00	1.42	0.61
114.00	0.60	2.28	1.59	2.00	0.00	0.00
115.00	0.60	1.42	1.93	2.00	1.65	1.60
116.00	0.85	1.77	1.79	2.00	1.99	1.99
117.00	0.88	1.55	1.88	2.00	2.00	1.93
118.00	0.88	1.48	1.90	1.99	1.99	2.04
119.00	0.48	0.74	2.47	2.00	2.00	2.01
120.00	0.00	0.78	1.83	2.00	2.00	1.98
121.00	0.67	2.05	1.52	2.00	1.99	1.99
122.00	0.92	1.50	1.98	2.00	2.01	2.03
123.00	0.93	1.47	1.88	2.00	1.97	1.90
124.00	0.78	1.53	1.87	1.99	1.92	1.87
125.00	0.94	1.57	1.86	2.00	1.99	1.06
126.00	1.02	1.54	1.90	2.00	2.01	0.00
127.00	0.31	0.77	2.25	2.00	1.99	2.77
128.00	0.64	2.06	1.51	2.00	1.87	1.81
129.00	0.98	1.46	1.90	2.00	1.64	1.55
