Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.230s)
CreateVariables () DONE !!!
Creating 18 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	0.00	0.54	1.05	0.00	0.00	0.00	0.00	2.00	1.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	0.29	0.00	0.00	0.02	0.64	0.00	0.00	0.15	0.00	2.00	1.35	0.34	0.39	0.00	0.31	0.00	0.00	0.15
7.00	0.05	0.00	0.19	0.00	0.84	0.00	0.00	0.06	0.00	2.00	0.57	0.22	0.00	0.00	0.00	0.00	0.00	0.27
8.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.00	1.99	1.05	0.37	0.00	0.00	0.00	0.00	0.00	0.33
9.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.00	2.00	1.07	0.40	0.00	0.00	0.00	0.00	0.00	0.24
10.00	0.00	0.00	0.00	1.24	0.86	0.00	0.00	0.00	0.00	2.00	1.71	0.47	0.00	0.00	0.00	0.00	0.00	0.37
11.00	0.00	0.00	0.44	0.64	0.68	0.00	0.00	0.29	0.00	2.00	0.12	0.58	0.00	0.00	0.00	0.00	0.00	0.00
12.00	0.00	0.00	0.78	0.65	0.07	0.00	0.00	0.00	0.00	2.00	0.74	0.34	0.00	0.00	0.00	0.00	0.00	0.41
