Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.485s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.00	0.00	0.41	0.00	1.87	0.00	0.00	0.00	1.98	0.71	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	1.06	0.00	1.53	0.00	0.00	0.00	2.00	1.05	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.45	0.02	0.00	0.78	0.00	0.00	0.00	2.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	1.06	0.55	0.00	1.64	0.00	0.31	0.00	2.00	1.24	0.00	0.08	0.00	0.00	0.00	0.14
6.00	0.00	0.95	0.51	0.00	1.91	0.00	0.00	0.00	2.00	1.54	0.00	0.00	0.91	1.73	0.37	0.00
7.00	0.00	0.00	0.58	0.00	1.22	0.00	0.00	0.00	2.00	1.52	0.00	0.00	0.87	0.47	0.49	0.00
8.00	0.00	0.64	0.00	0.00	1.48	0.00	0.00	0.00	1.99	0.80	0.00	0.31	1.45	0.92	0.77	0.22
9.00	0.00	0.02	0.31	0.00	1.87	0.00	0.35	0.00	2.00	1.52	0.00	0.24	1.92	1.37	0.00	0.21
10.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	2.00	0.57	0.26	0.06	2.00	1.04	0.92	0.04
11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.12	0.00	0.00	1.48	0.85	0.31	0.00
12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.11	0.59	0.00	1.94	1.42	1.10	0.00
13.00	0.00	1.47	0.64	0.00	1.54	0.00	0.00	0.00	2.00	0.92	0.00	0.00	1.67	1.33	0.72	0.00
14.00	0.00	0.12	0.27	0.00	0.41	0.00	0.00	0.00	1.99	0.00	0.00	0.00	0.72	0.01	0.00	0.00
15.00	0.00	0.75	0.21	0.00	2.31	0.00	0.00	0.00	2.00	0.00	0.14	0.00	1.83	0.58	0.33	0.01
16.00	0.00	0.67	1.04	0.00	1.74	0.00	0.00	0.00	2.00	0.38	0.00	0.00	1.55	1.48	1.60	0.00
17.00	0.00	0.31	0.00	0.00	0.38	0.00	0.00	0.00	2.00	0.00	0.00	0.19	1.13	0.35	0.33	0.18
18.00	0.00	0.26	0.00	0.00	0.24	0.00	0.00	0.00	2.00	0.00	0.02	0.15	0.13	0.42	0.38	0.15
19.00	0.00	0.12	0.01	0.00	0.08	0.00	0.00	0.00	2.00	1.50	0.06	0.00	1.95	1.22	0.46	0.00
20.00	0.00	0.49	0.00	0.00	1.08	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.75	1.50	0.88	0.00
21.00	0.00	1.00	0.41	0.00	1.68	0.00	0.00	0.00	2.00	0.00	0.00	0.33	1.27	1.05	1.26	0.16
22.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.16	1.15	1.17	1.04	0.13
23.00	0.00	0.98	0.06	0.00	2.92	0.00	0.29	0.00	2.00	0.00	0.31	0.00	1.05	0.28	0.15	0.01
24.00	0.00	0.45	0.05	0.13	0.53	0.00	0.00	0.00	2.00	1.04	0.00	0.00	1.64	0.85	0.00	0.00
25.00	0.00	0.31	0.06	0.05	1.71	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.07	1.14	0.92	0.00
26.00	0.00	0.62	0.00	0.00	1.99	0.00	0.00	0.00	1.99	0.00	0.47	0.00	1.93	1.52	1.28	0.00
27.00	0.00	1.13	0.09	0.11	1.52	0.00	0.00	0.00	2.00	0.26	0.00	0.00	1.81	1.61	1.61	0.00
28.00	0.00	0.65	0.00	0.00	1.94	0.00	0.00	0.00	2.00	0.94	0.00	0.00	1.81	0.61	0.20	0.00
29.00	0.00	0.66	0.00	0.00	1.27	0.00	0.00	0.00	2.00	1.30	0.16	0.12	1.90	1.61	1.33	0.13
30.00	0.00	2.33	0.00	0.00	1.88	0.00	0.00	0.00	2.00	0.02	0.28	0.00	1.75	0.94	0.77	0.00
31.00	0.00	0.00	0.26	0.27	1.39	0.00	0.00	0.00	2.00	2.51	0.00	0.00	1.97	1.22	1.20	0.00
32.00	0.00	0.00	0.38	0.06	0.00	0.00	0.00	0.00	1.99	0.20	0.12	0.07	1.98	2.37	1.46	0.04
33.00	0.00	0.00	0.06	0.07	0.79	0.00	0.00	0.00	2.00	0.00	0.55	0.00	1.81	0.40	0.38	0.00
34.00	0.00	1.25	0.21	0.00	0.81	0.00	0.00	0.00	2.00	2.80	0.00	0.00	2.10	1.14	1.10	0.00
35.00	0.00	0.34	0.00	0.00	0.27	0.00	0.00	0.00	2.00	0.64	0.02	0.00	1.34	1.88	1.80	0.00
36.00	0.00	0.20	0.15	0.14	2.81	0.00	0.00	0.00	2.00	0.00	0.60	0.00	1.38	1.19	0.94	0.00
37.00	0.00	0.77	0.25	0.25	1.71	0.00	0.00	0.00	2.00	2.01	0.00	0.18	1.58	1.78	2.28	0.16
38.00	0.00	0.00	0.49	0.48	1.19	0.00	0.00	0.00	1.99	1.48	1.15	0.07	1.17	1.27	1.22	0.06
39.00	0.00	1.77	0.39	0.40	1.51	0.00	0.00	0.00	2.00	0.04	0.18	0.22	0.97	0.47	0.22	0.00
40.00	0.00	0.69	0.49	0.65	1.20	0.00	0.00	0.00	2.00	0.00	0.02	0.32	1.48	1.44	1.32	0.00
41.00	0.00	0.89	0.05	0.00	2.44	0.00	0.00	0.00	2.00	0.00	0.00	0.33	2.00	1.60	1.21	0.02
42.00	0.00	0.54	0.46	0.00	1.60	0.00	0.00	0.00	2.00	0.39	0.00	0.00	0.93	0.42	0.00	0.00
43.00	0.00	1.01	0.00	0.00	2.16	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.64	0.39	0.40	0.00
44.00	0.00	1.28	0.09	0.09	1.48	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.87	1.46	0.91	0.00
45.00	0.00	0.97	0.33	0.33	1.10	0.00	0.00	0.00	2.00	2.87	0.00	0.00	1.97	1.71	1.07	0.00
46.00	0.00	0.48	0.00	0.00	1.63	0.00	0.00	0.00	2.00	0.02	0.00	0.00	1.47	0.81	0.53	0.00
47.00	0.00	0.00	0.00	0.00	0.77	0.00	0.00	0.00	2.00	1.87	0.00	0.00	0.40	0.45	0.00	0.00
48.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	2.00	1.18	0.02	0.00	1.83	1.99	2.39	0.00
49.00	0.00	0.00	0.25	0.25	1.99	0.00	0.00	0.00	2.00	0.60	0.00	0.00	0.26	1.37	0.61	0.00
50.00	0.00	1.00	0.82	0.11	2.03	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.41	1.04	0.35	0.00
51.00	0.00	0.06	0.68	0.01	1.94	0.00	0.00	0.00	1.99	0.21	0.00	0.00	0.53	0.18	0.00	0.00
52.00	0.00	0.15	0.00	0.00	0.22	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.15	0.00	0.00	0.00
53.00	0.00	0.20	0.00	0.00	0.72	0.00	0.00	0.00	2.00	0.00	0.00	0.11	2.01	1.64	1.52	0.00
54.00	0.00	1.14	0.44	0.44	1.25	0.00	0.00	0.00	2.00	0.00	0.31	0.01	2.00	0.52	0.08	0.00
55.00	0.00	1.40	0.73	0.32	1.47	0.00	0.02	0.00	2.00	0.00	0.00	0.00	1.99	2.24	1.87	0.00
56.00	0.00	0.35	0.18	0.18	2.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.77	1.98	0.38	0.00
57.00	0.00	1.12	0.15	0.18	1.73	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.66	1.54	1.80	0.00
58.00	0.00	0.93	0.00	0.00	1.02	0.00	0.00	0.00	2.00	0.91	0.00	0.00	1.22	0.25	0.05	0.00
59.00	0.00	1.10	0.41	0.12	1.67	0.00	0.00	0.00	2.00	0.42	0.00	0.00	1.47	0.77	0.77	0.00
60.00	0.00	0.00	0.25	0.16	1.73	0.00	0.00	0.00	2.00	0.00	0.00	0.35	2.00	1.92	0.80	0.11
61.00	0.00	0.00	0.19	0.12	1.42	0.00	0.00	0.00	2.00	0.40	0.00	0.00	0.78	0.11	0.00	0.00
62.00	0.00	0.00	0.05	0.00	0.48	0.00	0.00	0.00	2.00	0.34	0.61	0.01	1.08	1.31	0.77	0.00
63.00	0.00	1.24	0.59	0.61	2.65	0.00	0.00	0.00	1.99	0.00	0.00	0.15	1.17	1.27	0.81	0.15
64.00	0.00	0.48	0.15	0.15	1.45	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.12	0.98	0.99	0.00
65.00	0.00	0.21	0.09	0.00	0.19	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.44	1.32	1.57	0.00
66.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.98	1.10	0.78	0.00
67.00	0.00	1.12	0.16	0.14	1.91	0.00	0.00	0.00	2.00	0.00	0.00	0.00	1.13	1.14	0.00	0.00
68.00	0.00	1.27	0.00	0.00	1.83	0.00	0.00	0.00	2.00	0.00	0.02	0.00	1.17	1.25	0.00	0.00
69.00	0.00	0.04	0.15	0.15	1.99	0.00	0.00	0.00	1.99	0.00	0.27	0.00	2.13	1.24	1.21	0.00
70.00	0.00	0.95	0.00	0.00	2.23	0.00	0.00	0.00	2.00	6.41	0.12	0.00	2.17	2.06	1.74	0.00
71.00	0.00	0.00	0.00	0.00	0.77	0.00	0.00	0.00	2.00	1.27	0.00	0.33	1.28	1.18	1.19	0.00
72.00	0.00	0.09	0.01	0.00	0.06	0.00	0.18	0.00	2.00	1.67	0.00	0.01	1.60	0.35	0.35	0.02
73.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.62	0.00	0.00	1.99	1.41	0.58	0.00
74.00	0.00	1.10	0.26	0.25	2.76	0.00	0.00	0.00	2.00	0.77	0.00	0.00	1.51	0.57	0.54	0.00
75.00	0.00	0.65	0.24	0.34	2.01	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.58	0.01	0.01	0.00
76.00	0.00	0.58	0.61	0.47	1.98	0.00	0.00	0.00	2.00	2.60	0.00	0.13	1.71	1.50	0.58	0.13
77.00	0.00	0.60	0.13	0.20	1.95	0.00	0.00	0.00	2.00	0.49	0.68	0.00	1.41	0.77	0.32	0.01
78.00	0.00	0.54	0.00	0.00	1.26	0.00	0.00	0.00	2.00	0.27	0.00	0.00	2.25	0.62	0.77	0.00
79.00	0.00	0.81	0.00	0.00	1.53	0.00	0.00	0.00	2.00	0.00	0.00	0.16	1.18	0.84	0.58	0.48
80.00	0.00	0.00	0.00	0.00	0.66	0.00	0.00	0.00	2.00	0.09	0.00	0.29	1.98	1.25	0.72	0.33
81.00	0.00	0.37	0.00	0.00	1.26	0.00	0.00	0.00	1.99	0.00	0.00	0.00	1.02	1.30	0.85	0.00
82.00	0.00	0.61	0.00	0.00	2.05	0.00	0.00	0.00	2.00	0.26	0.61	0.00	2.61	1.66	1.54	0.00
83.00	0.00	0.78	0.05	0.00	1.59	0.00	0.02	0.00	2.00	1.12	0.00	0.05	1.99	0.48	0.53	0.05
84.00	0.00	0.26	0.19	0.19	1.27	0.00	0.00	0.00	2.00	0.86	0.00	0.00	0.71	1.25	0.87	0.00
85.00	0.00	0.33	0.00	0.00	2.57	0.00	0.00	0.00	2.00	1.30	0.01	0.15	1.01	0.25	0.20	0.15
86.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	2.00	2.66	0.31	0.07	1.98	1.24	1.15	0.00
87.00	0.00	0.18	0.24	0.20	0.89	0.00	0.00	0.00	1.99	1.81	0.09	0.02	1.74	1.74	1.79	0.00
88.00	0.00	0.35	0.00	0.00	2.65	0.00	0.00	0.00	2.00	1.34	0.00	0.00	1.88	0.81	0.77	0.00
89.00	0.00	0.34	0.31	0.00	1.80	0.00	0.00	0.00	2.00	0.51	0.00	0.00	1.52	1.57	1.30	0.00
90.00	0.00	0.00	0.15	0.15	0.69	0.00	0.00	0.00	2.00	1.51	0.00	0.00	2.03	0.37	0.48	0.00
91.00	0.00	0.01	0.00	0.00	1.21	0.00	0.00	0.00	2.00	1.04	0.27	0.00	1.95	0.57	0.25	0.00
92.00	0.00	0.77	0.53	0.35	1.71	0.00	0.00	0.00	2.00	0.00	0.65	0.00	1.86	1.31	0.39	0.00
93.00	0.00	1.12	0.61	0.29	1.73	0.00	0.00	0.00	1.99	2.73	0.04	0.00	1.99	0.65	0.00	0.01
94.00	0.00	0.00	1.01	0.94	0.00	0.00	0.00	0.00	2.00	0.38	0.02	0.00	1.98	1.11	0.31	0.00
95.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.13	1.21	1.38	1.21	0.21
96.00	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	2.00	1.35	0.00	0.00	2.10	2.12	0.00	0.00
